,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
60,SOL2011-07-03T05:55:47L024C076,,384.0,460.8,153.6,230.4,2011-07-03T05:55:47,2011-07-03T06:04:35,SDO
61,SOL2011-07-03T06:22:00L357C090,B2.5,-90.0,90.0,-90.0,90.0,2011-07-03T06:22:00,2011-07-03T06:40:00,GOES
62,SOL2011-07-03T06:24:47L023C076,,384.0,460.8,153.6,230.4,2011-07-03T06:24:47,2011-07-03T06:32:59,SDO
63,SOL2011-07-03T08:01:00L024C074,B2.0,28.0,30.0,15.0,17.0,2011-07-03T08:01:00,2011-07-03T08:07:00,SDO
64,SOL2011-07-03T08:01:00L356C090,B2.0,-90.0,90.0,-90.0,90.0,2011-07-03T08:01:00,2011-07-03T08:37:00,GOES
65,SOL2011-07-03T08:02:23L023C076,,384.0,460.8,153.6,230.4,2011-07-03T08:02:23,2011-07-03T08:11:35,SDO
66,SOL2011-07-03T09:33:00L022C074,B4.8,27.0,29.0,15.0,17.0,2011-07-03T09:33:00,2011-07-03T09:47:00,SDO
67,SOL2011-07-03T09:33:00L355C090,B4.8,-90.0,90.0,-90.0,90.0,2011-07-03T09:33:00,2011-07-03T09:47:00,GOES
68,SOL2011-07-03T09:35:11L022C076,,384.0,460.8,153.6,230.4,2011-07-03T09:35:11,2011-07-03T09:52:59,SDO
69,SOL2011-07-03T10:44:47L027C076,,460.8,537.6,153.6,230.4,2011-07-03T10:44:47,2011-07-03T10:47:11,SDO
70,SOL2011-07-03T10:54:00L023C074,C2.1,28.0,30.0,15.0,17.0,2011-07-03T10:54:00,2011-07-03T11:06:00,SDO
71,SOL2011-07-03T10:54:00L023C076,C2.1,28.5,29.5,13.5,14.5,2011-07-03T10:54:00,2011-07-03T11:06:00,GOES
72,SOL2011-07-03T10:56:35L021C076,,384.0,537.6,153.6,307.2,2011-07-03T10:56:35,2011-07-03T11:16:35,SDO
73,SOL2011-07-03T10:56:49L021C076,,384.0,460.8,153.6,230.4,2011-07-03T10:56:49,2011-07-03T11:10:37,SDO
74,SOL2011-07-03T10:58:38L021C076,,384.0,460.8,153.6,230.4,2011-07-03T10:58:38,2011-07-03T11:09:50,SDO
75,SOL2011-07-03T10:58:44L021C076,,384.0,460.8,153.6,230.4,2011-07-03T10:58:44,2011-07-03T11:09:32,SDO
76,SOL2011-07-03T10:59:27L021C076,,384.0,460.8,153.6,230.4,2011-07-03T10:59:27,2011-07-03T11:08:39,SDO
77,SOL2011-07-03T11:00:29L021C076,,384.0,460.8,153.6,230.4,2011-07-03T11:00:29,2011-07-03T11:09:41,SDO
78,SOL2011-07-03T12:34:00L025C075,B4.8,31.5,32.5,14.5,15.5,2011-07-03T12:34:00,2011-07-03T12:48:00,GOES
79,SOL2011-07-03T12:34:00L023C074,B4.8,29.0,31.0,15.0,17.0,2011-07-03T12:34:00,2011-07-03T12:48:00,SDO
80,SOL2011-07-03T13:05:47L025C076,,460.8,537.6,153.6,230.4,2011-07-03T13:05:47,2011-07-03T13:14:47,SDO
81,SOL2011-07-03T13:05:49L025C076,,460.8,537.6,153.6,230.4,2011-07-03T13:05:49,2011-07-03T13:10:01,SDO
82,SOL2011-07-03T14:34:59L025C076,,460.8,537.6,153.6,230.4,2011-07-03T14:34:59,2011-07-03T14:36:59,SDO
83,SOL2011-07-03T15:02:00L022C074,B7.8,30.0,32.0,15.0,17.0,2011-07-03T15:02:00,2011-07-03T15:18:00,SDO
84,SOL2011-07-03T15:02:00L022C074,B7.8,30.5,31.5,15.5,16.5,2011-07-03T15:02:00,2011-07-03T15:30:00,GOES
85,SOL2011-07-03T15:05:11L024C076,,460.8,537.6,153.6,307.2,2011-07-03T15:05:11,2011-07-03T15:28:47,SDO
86,SOL2011-07-04T03:26:00L345C090,B1.9,-90.0,90.0,-90.0,90.0,2011-07-04T03:26:00,2011-07-04T03:35:00,GOES
87,SOL2011-07-04T06:53:00L344C090,B1.9,-90.0,90.0,-90.0,90.0,2011-07-04T06:53:00,2011-07-04T07:00:00,GOES
88,SOL2011-07-04T06:54:47L061C073,,844.8,921.6,230.4,307.2,2011-07-04T06:54:47,2011-07-04T06:57:47,SDO
89,SOL2011-07-04T12:48:00L340C090,B2.5,-90.0,90.0,-90.0,90.0,2011-07-04T12:48:00,2011-07-04T12:56:00,GOES
90,SOL2011-07-04T12:48:00L055C074,B2.5,75.0,77.0,15.0,17.0,2011-07-04T12:48:00,2011-07-04T12:56:00,SDO
91,SOL2011-07-04T12:48:59L057C073,,844.8,921.6,230.4,307.2,2011-07-04T12:48:59,2011-07-04T12:55:59,SDO
92,SOL2011-07-04T16:53:00L060C073,B1.7,82.0,84.0,16.0,18.0,2011-07-04T16:53:00,2011-07-04T16:58:00,SDO
93,SOL2011-07-04T16:53:00L338C090,B1.7,-90.0,90.0,-90.0,90.0,2011-07-04T16:53:00,2011-07-04T16:58:00,GOES
94,SOL2011-07-04T20:24:00L336C090,B1.5,-90.0,90.0,-90.0,90.0,2011-07-04T20:24:00,2011-07-04T20:29:00,GOES
95,SOL2011-07-04T20:24:00L356C074,B1.5,19.0,21.0,15.0,17.0,2011-07-04T20:24:00,2011-07-04T20:29:00,SDO
96,SOL2011-07-04T20:25:11L358C076,,307.2,384.0,153.6,230.4,2011-07-04T20:25:11,2011-07-04T20:29:23,SDO
97,SOL2011-07-04T20:25:13L358C076,,307.2,384.0,153.6,230.4,2011-07-04T20:25:13,2011-07-04T20:29:37,SDO
98,SOL2011-07-04T20:25:14L358C076,,307.2,384.0,153.6,230.4,2011-07-04T20:25:14,2011-07-04T20:29:38,SDO
99,SOL2011-07-04T22:07:47L357C076,,307.2,384.0,153.6,230.4,2011-07-04T22:07:47,2011-07-04T22:10:35,SDO
100,SOL2011-07-04T23:04:35L357C076,,307.2,384.0,153.6,307.2,2011-07-04T23:04:35,2011-07-04T23:18:11,SDO
101,SOL2011-07-04T23:12:00L335C090,B2.7,-90.0,90.0,-90.0,90.0,2011-07-04T23:12:00,2011-07-04T23:17:00,GOES
102,SOL2011-07-04T23:12:00L358C073,B2.7,22.0,24.0,16.0,18.0,2011-07-04T23:12:00,2011-07-04T23:17:00,SDO
103,SOL2011-07-05T00:18:00L334C090,B2.9,-90.0,90.0,-90.0,90.0,2011-07-05T00:18:00,2011-07-05T00:26:00,GOES
104,SOL2011-07-05T00:18:00L058C075,B2.9,84.0,86.0,14.0,16.0,2011-07-05T00:18:00,2011-07-05T00:26:00,SDO
105,SOL2011-07-05T00:21:35L051C073,,844.8,921.6,230.4,307.2,2011-07-05T00:21:35,2011-07-05T00:24:59,SDO
106,SOL2011-07-05T00:45:00L334C090,B1.6,-90.0,90.0,-90.0,90.0,2011-07-05T00:45:00,2011-07-05T00:50:00,GOES
107,SOL2011-07-05T00:45:00L358C074,B1.6,23.0,25.0,15.0,17.0,2011-07-05T00:45:00,2011-07-05T00:50:00,SDO
108,SOL2011-07-05T00:46:35L356C071,,307.2,384.0,230.4,307.2,2011-07-05T00:46:35,2011-07-05T00:50:11,SDO
109,SOL2011-07-05T09:56:00L329C090,B1.8,-90.0,90.0,-90.0,90.0,2011-07-05T09:56:00,2011-07-05T10:03:00,GOES
110,SOL2011-07-05T09:56:00L057C074,B1.8,88.0,90.0,15.0,17.0,2011-07-05T09:56:00,2011-07-05T10:03:00,SDO
111,SOL2011-07-05T12:35:59L030C072,,768.0,844.8,230.4,307.2,2011-07-05T12:35:59,2011-07-05T12:38:59,SDO
112,SOL2011-07-05T19:36:47L026C072,,768.0,844.8,230.4,307.2,2011-07-05T19:36:47,2011-07-05T19:40:47,SDO
113,SOL2011-07-05T21:48:00L352C074,B2.7,29.0,31.0,15.0,17.0,2011-07-05T21:48:00,2011-07-05T22:20:00,SDO
114,SOL2011-07-05T21:49:00L352C074,B2.6,29.0,31.0,15.0,17.0,2011-07-05T21:49:00,2011-07-05T21:56:00,SDO
115,SOL2011-07-05T21:49:00L322C090,B2.6,-90.0,90.0,-90.0,90.0,2011-07-05T21:49:00,2011-07-05T22:08:00,GOES
116,SOL2011-07-05T23:47:00L027C074,B1.1,66.0,68.0,15.0,17.0,2011-07-05T23:47:00,2011-07-06T00:11:00,SDO
117,SOL2011-07-06T23:49:00L308C090,B3.5,-90.0,90.0,-90.0,90.0,2011-07-06T23:49:00,2011-07-06T23:59:00,GOES
118,SOL2011-07-07T01:28:00L353C074,B2.2,45.0,47.0,15.0,17.0,2011-07-07T01:28:00,2011-07-07T01:39:00,SDO
119,SOL2011-07-07T01:28:00L307C090,B2.2,-90.0,90.0,-90.0,90.0,2011-07-07T01:28:00,2011-07-07T01:46:00,GOES
120,SOL2011-07-07T01:54:00L307C090,B3.1,-90.0,90.0,-90.0,90.0,2011-07-07T01:54:00,2011-07-07T02:02:00,GOES
121,SOL2011-07-07T01:54:00L026C073,B3.1,79.0,81.0,16.0,18.0,2011-07-07T01:54:00,2011-07-07T02:02:00,SDO
122,SOL2011-07-07T01:56:47L024C073,,844.8,921.6,230.4,307.2,2011-07-07T01:56:47,2011-07-07T02:02:11,SDO
123,SOL2011-07-07T02:31:00L351C075,C1.0,44.5,45.5,14.5,15.5,2011-07-07T02:31:00,2011-07-07T02:57:00,GOES
124,SOL2011-07-07T02:31:00L352C074,C1.0,45.0,47.0,15.0,17.0,2011-07-07T02:31:00,2011-07-07T02:57:00,SDO
125,SOL2011-07-07T02:34:47L353C072,,614.4,691.2,153.6,307.2,2011-07-07T02:34:47,2011-07-07T02:58:23,SDO
126,SOL2011-07-07T03:47:00L306C090,B1.5,-90.0,90.0,-90.0,90.0,2011-07-07T03:47:00,2011-07-07T03:52:00,GOES
127,SOL2011-07-07T03:47:00L034C076,B1.5,88.0,90.0,13.0,15.0,2011-07-07T03:47:00,2011-07-07T03:52:00,SDO
128,SOL2011-07-07T03:48:59L023C073,,844.8,921.6,230.4,307.2,2011-07-07T03:48:59,2011-07-07T03:51:59,SDO
129,SOL2011-07-07T05:09:00L305C090,B2.6,-90.0,90.0,-90.0,90.0,2011-07-07T05:09:00,2011-07-07T05:15:00,GOES
130,SOL2011-07-07T05:09:00L029C075,B2.6,84.0,86.0,14.0,16.0,2011-07-07T05:09:00,2011-07-07T05:15:00,SDO
131,SOL2011-07-07T05:11:11L022C073,,844.8,921.6,230.4,307.2,2011-07-07T05:11:11,2011-07-07T05:16:47,SDO
132,SOL2011-07-07T07:34:00L304C090,B2.2,-90.0,90.0,-90.0,90.0,2011-07-07T07:34:00,2011-07-07T07:43:00,GOES
133,SOL2011-07-07T07:34:00L352C073,B2.2,47.0,49.0,16.0,18.0,2011-07-07T07:34:00,2011-07-07T07:43:00,SDO
134,SOL2011-07-07T07:35:35L350C072,,614.4,691.2,230.4,307.2,2011-07-07T07:35:35,2011-07-07T07:42:59,SDO
135,SOL2011-07-07T07:58:47L230C078,,-921.6,-844.8,153.6,230.4,2011-07-07T07:58:47,2011-07-07T08:00:47,SDO
136,SOL2011-07-07T08:19:00L025C075,B3.2,82.0,84.0,14.0,16.0,2011-07-07T08:19:00,2011-07-07T08:27:00,SDO
137,SOL2011-07-07T08:19:00L303C090,B3.2,-90.0,90.0,-90.0,90.0,2011-07-07T08:19:00,2011-07-07T08:27:00,GOES
138,SOL2011-07-07T08:21:35L020C073,,844.8,921.6,230.4,307.2,2011-07-07T08:21:35,2011-07-07T08:27:11,SDO
139,SOL2011-07-07T09:04:00L303C090,B1.7,-90.0,90.0,-90.0,90.0,2011-07-07T09:04:00,2011-07-07T09:11:00,GOES
140,SOL2011-07-07T09:04:00L028C074,B1.7,85.0,87.0,15.0,17.0,2011-07-07T09:04:00,2011-07-07T09:11:00,SDO
141,SOL2011-07-07T09:06:11L020C073,,844.8,921.6,230.4,307.2,2011-07-07T09:06:11,2011-07-07T09:10:23,SDO
142,SOL2011-07-07T10:19:23L224C073,,-921.6,-844.8,230.4,307.2,2011-07-07T10:19:23,2011-07-07T10:23:11,SDO
143,SOL2011-07-07T11:05:00L302C090,B6.3,-90.0,90.0,-90.0,90.0,2011-07-07T11:05:00,2011-07-07T11:17:00,GOES
144,SOL2011-07-07T11:05:00L235C075,B6.3,-68.0,-66.0,14.0,16.0,2011-07-07T11:05:00,2011-07-07T11:17:00,SDO
145,SOL2011-07-07T11:08:47L240C077,,-844.8,-768.0,153.6,230.4,2011-07-07T11:08:47,2011-07-07T11:18:59,SDO
146,SOL2011-07-07T11:17:01L240C077,,-844.8,-768.0,153.6,230.4,2011-07-07T11:17:01,2011-07-07T11:20:49,SDO
147,SOL2011-07-07T11:36:11L240C077,,-844.8,-768.0,153.6,230.4,2011-07-07T11:36:11,2011-07-07T11:45:11,SDO
148,SOL2011-07-07T12:39:00L355C072,B3.4,53.0,55.0,17.0,19.0,2011-07-07T12:39:00,2011-07-07T12:44:00,SDO
149,SOL2011-07-07T12:39:59L355C072,,691.2,768.0,230.4,307.2,2011-07-07T12:39:59,2011-07-07T12:41:59,SDO
150,SOL2011-07-07T12:40:47L239C077,,-844.8,-768.0,153.6,230.4,2011-07-07T12:40:47,2011-07-07T12:44:35,SDO
151,SOL2011-07-07T13:56:47L239C077,,-844.8,-768.0,153.6,230.4,2011-07-07T13:56:47,2011-07-07T14:04:47,SDO
152,SOL2011-07-07T14:25:00L300C090,B7.6,-90.0,90.0,-90.0,90.0,2011-07-07T14:25:00,2011-07-07T14:34:00,GOES
153,SOL2011-07-07T14:25:00L028C075,B7.6,88.0,90.0,14.0,16.0,2011-07-07T14:25:00,2011-07-07T14:34:00,SDO
154,SOL2011-07-07T14:26:59L017C073,,844.8,921.6,230.4,307.2,2011-07-07T14:26:59,2011-07-07T14:34:11,SDO
155,SOL2011-07-07T15:49:00L027C075,B3.1,88.0,90.0,14.0,16.0,2011-07-07T15:49:00,2011-07-07T16:01:00,SDO
156,SOL2011-07-07T15:49:00L236C074,B3.1,-63.5,-62.5,15.5,16.5,2011-07-07T15:49:00,2011-07-07T16:01:00,GOES
157,SOL2011-07-07T15:53:11L016C073,,844.8,921.6,230.4,307.2,2011-07-07T15:53:11,2011-07-07T15:56:59,SDO
158,SOL2011-07-07T16:29:00L027C073,B2.6,88.0,90.0,16.0,18.0,2011-07-07T16:29:00,2011-07-07T16:34:00,SDO
159,SOL2011-07-07T16:29:00L299C090,B2.6,-90.0,90.0,-90.0,90.0,2011-07-07T16:29:00,2011-07-07T16:40:00,GOES
160,SOL2011-07-07T16:31:23L016C073,,844.8,921.6,230.4,307.2,2011-07-07T16:31:23,2011-07-07T16:36:35,SDO
161,SOL2011-07-07T20:09:00L297C090,B3.4,-90.0,90.0,-90.0,90.0,2011-07-07T20:09:00,2011-07-07T20:17:00,GOES
162,SOL2011-07-07T20:09:00L025C073,B3.4,88.0,90.0,16.0,18.0,2011-07-07T20:09:00,2011-07-07T20:17:00,SDO
163,SOL2011-07-07T20:10:47L014C073,,844.8,921.6,230.4,307.2,2011-07-07T20:10:47,2011-07-07T20:14:23,SDO
164,SOL2011-07-07T20:11:14L014C073,,844.8,921.6,230.4,307.2,2011-07-07T20:11:14,2011-07-07T20:14:38,SDO
165,SOL2011-07-07T20:24:00L024C075,B6.4,88.0,90.0,14.0,16.0,2011-07-07T20:24:00,2011-07-07T20:30:00,SDO
166,SOL2011-07-07T20:24:00L296C090,B6.4,-90.0,90.0,-90.0,90.0,2011-07-07T20:24:00,2011-07-07T20:30:00,GOES
167,SOL2011-07-07T20:25:35L014C073,,844.8,998.4,230.4,307.2,2011-07-07T20:25:35,2011-07-07T20:28:35,SDO
168,SOL2011-07-07T20:25:45L014C073,,844.8,921.6,230.4,307.2,2011-07-07T20:25:45,2011-07-07T20:28:09,SDO
169,SOL2011-07-07T20:25:49L025C075,,921.6,998.4,230.4,307.2,2011-07-07T20:25:49,2011-07-07T20:29:01,SDO
170,SOL2011-07-07T20:25:50L014C073,,844.8,998.4,230.4,307.2,2011-07-07T20:25:50,2011-07-07T20:28:38,SDO
171,SOL2011-07-07T20:25:56L014C073,,844.8,998.4,230.4,307.2,2011-07-07T20:25:56,2011-07-07T20:28:33,SDO
172,SOL2011-07-08T02:53:00L021C072,B3.0,88.0,90.0,17.0,19.0,2011-07-08T02:53:00,2011-07-08T02:57:00,SDO
173,SOL2011-07-08T02:53:00L293C090,B3.0,-90.0,90.0,-90.0,90.0,2011-07-08T02:53:00,2011-07-08T03:09:00,GOES
174,SOL2011-07-08T03:26:59L270C108,,-384.0,-307.2,-384.0,-307.2,2011-07-08T03:26:59,2011-07-08T03:28:59,SDO
175,SOL2011-07-08T07:12:59L354C072,,768.0,844.8,230.4,307.2,2011-07-08T07:12:59,2011-07-08T07:18:47,SDO
176,SOL2011-07-08T09:39:00L270C110,C3.0,-19.5,-18.5,-20.5,-19.5,2011-07-08T09:39:00,2011-07-08T09:54:00,GOES
177,SOL2011-07-08T09:39:00L270C109,C3.0,-20.0,-18.0,-20.0,-18.0,2011-07-08T09:39:00,2011-07-08T09:54:00,SDO
178,SOL2011-07-08T09:41:11L272C107,,-384.0,-230.4,-384.0,-307.2,2011-07-08T09:41:11,2011-07-08T09:57:35,SDO
179,SOL2011-07-08T09:43:38L272C107,,-307.2,-230.4,-384.0,-307.2,2011-07-08T09:43:38,2011-07-08T10:09:50,SDO
180,SOL2011-07-08T09:49:53L272C107,,-307.2,-230.4,-384.0,-307.2,2011-07-08T09:49:53,2011-07-08T10:00:05,SDO
181,SOL2011-07-08T09:51:25L272C107,,-307.2,-230.4,-384.0,-307.2,2011-07-08T09:51:25,2011-07-08T09:59:25,SDO
182,SOL2011-07-08T09:51:32L272C107,,-307.2,-230.4,-384.0,-307.2,2011-07-08T09:51:32,2011-07-08T09:58:44,SDO
183,SOL2011-07-08T11:41:00L271C109,C2.8,-18.0,-16.0,-20.0,-18.0,2011-07-08T11:41:00,2011-07-08T11:51:00,SDO
184,SOL2011-07-08T11:41:00L269C109,C2.8,-19.5,-18.5,-19.5,-18.5,2011-07-08T11:41:00,2011-07-08T12:00:00,GOES
185,SOL2011-07-08T11:43:47L271C107,,-384.0,-230.4,-384.0,-307.2,2011-07-08T11:43:47,2011-07-08T12:04:59,SDO
186,SOL2011-07-08T11:48:56L271C107,,-307.2,-230.4,-384.0,-307.2,2011-07-08T11:48:56,2011-07-08T12:07:56,SDO
187,SOL2011-07-08T11:52:14L271C107,,-307.2,-230.4,-384.0,-307.2,2011-07-08T11:52:14,2011-07-08T12:01:14,SDO
188,SOL2011-07-08T11:54:25L271C107,,-307.2,-230.4,-384.0,-307.2,2011-07-08T11:54:25,2011-07-08T11:57:49,SDO
189,SOL2011-07-08T12:41:59L265C108,,-384.0,-307.2,-384.0,-307.2,2011-07-08T12:41:59,2011-07-08T12:56:35,SDO
190,SOL2011-07-08T13:19:00L270C109,C3.1,-17.5,-16.5,-19.5,-18.5,2011-07-08T13:19:00,2011-07-08T13:34:00,GOES
191,SOL2011-07-08T13:19:00L270C109,C3.1,-18.0,-16.0,-20.0,-18.0,2011-07-08T13:19:00,2011-07-08T13:34:00,SDO
