,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
68,SOL2013-07-02T18:49:00L146C102,C1.2,71.5,72.5,-12.5,-11.5,2013-07-02T18:49:00,2013-07-02T19:38:00,GOES
69,SOL2013-07-02T19:11:58L146C100,,844.8,921.6,-230.4,-153.6,2013-07-02T19:11:58,2013-07-02T19:47:10,SDO
70,SOL2013-07-02T19:59:00L145C102,B9.5,70.5,71.5,-12.5,-11.5,2013-07-02T19:59:00,2013-07-02T20:20:00,GOES
71,SOL2013-07-02T21:25:00L073C090,B8.7,-90.0,90.0,-90.0,90.0,2013-07-02T21:25:00,2013-07-02T21:37:00,GOES
72,SOL2013-07-02T21:25:46L001C100,,-921.6,-844.8,-230.4,-153.6,2013-07-02T21:25:46,2013-07-02T21:37:46,SDO
73,SOL2013-07-02T21:41:34L130C067,,691.2,768.0,307.2,384.0,2013-07-02T21:41:34,2013-07-02T21:44:58,SDO
74,SOL2013-07-02T21:59:22L144C100,,844.8,921.6,-230.4,-153.6,2013-07-02T21:59:22,2013-07-02T22:04:10,SDO
75,SOL2013-07-02T22:05:10L357C105,,-921.6,-844.8,-307.2,-230.4,2013-07-02T22:05:10,2013-07-02T22:08:22,SDO
76,SOL2013-07-02T22:10:34L000C100,,-921.6,-768.0,-307.2,-153.6,2013-07-02T22:10:34,2013-07-02T22:34:46,SDO
77,SOL2013-07-02T22:15:00L072C090,B7.6,-90.0,90.0,-90.0,90.0,2013-07-02T22:15:00,2013-07-02T22:31:00,GOES
78,SOL2013-07-02T22:42:22L144C100,,844.8,921.6,-230.4,-153.6,2013-07-02T22:42:22,2013-07-02T22:48:46,SDO
79,SOL2013-07-02T23:06:00L072C090,B8.7,-90.0,90.0,-90.0,90.0,2013-07-02T23:06:00,2013-07-02T23:27:00,GOES
80,SOL2013-07-02T23:07:58L144C100,,844.8,921.6,-230.4,-153.6,2013-07-02T23:07:58,2013-07-02T23:12:46,SDO
81,SOL2013-07-02T23:12:34L356C105,,-921.6,-844.8,-307.2,-76.8,2013-07-02T23:12:34,2013-07-02T23:20:34,SDO
82,SOL2013-07-02T23:16:34L144C100,,844.8,921.6,-230.4,-153.6,2013-07-02T23:16:34,2013-07-02T23:19:10,SDO
83,SOL2013-07-02T23:45:00L071C090,C7.2,-90.0,90.0,-90.0,90.0,2013-07-02T23:45:00,2013-07-03T00:07:00,GOES
84,SOL2013-07-02T23:47:34L356C105,,-998.4,-844.8,-307.2,-153.6,2013-07-02T23:47:34,2013-07-03T00:24:58,SDO
85,SOL2013-07-03T00:55:22L143C100,,844.8,921.6,-230.4,-153.6,2013-07-03T00:55:22,2013-07-03T01:09:22,SDO
86,SOL2013-07-03T01:08:25L143C100,,844.8,921.6,-230.4,-153.6,2013-07-03T01:08:25,2013-07-03T01:11:01,SDO
87,SOL2013-07-03T01:13:10L009C105,,-844.8,-768.0,-307.2,-230.4,2013-07-03T01:13:10,2013-07-03T01:17:58,SDO
88,SOL2013-07-03T01:13:12L009C105,,-844.8,-768.0,-307.2,-230.4,2013-07-03T01:13:12,2013-07-03T01:17:48,SDO
89,SOL2013-07-03T01:13:13L009C105,,-844.8,-768.0,-307.2,-230.4,2013-07-03T01:13:13,2013-07-03T01:18:13,SDO
90,SOL2013-07-03T01:34:10L010C100,,-844.8,-768.0,-230.4,-76.8,2013-07-03T01:34:10,2013-07-03T01:43:46,SDO
91,SOL2013-07-03T02:46:10L010C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T02:46:10,2013-07-03T02:50:46,SDO
92,SOL2013-07-03T03:28:10L007C105,,-844.8,-768.0,-307.2,-230.4,2013-07-03T03:28:10,2013-07-03T03:31:22,SDO
93,SOL2013-07-03T03:31:00L069C090,C5.4,-90.0,90.0,-90.0,90.0,2013-07-03T03:31:00,2013-07-03T03:42:00,GOES
94,SOL2013-07-03T03:32:10L009C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T03:32:10,2013-07-03T03:37:46,SDO
95,SOL2013-07-03T03:33:10L141C100,,844.8,998.4,-307.2,-153.6,2013-07-03T03:33:10,2013-07-03T03:50:22,SDO
96,SOL2013-07-03T03:36:12L141C100,,844.8,921.6,-230.4,-153.6,2013-07-03T03:36:12,2013-07-03T03:39:36,SDO
97,SOL2013-07-03T03:36:13L141C100,,844.8,921.6,-230.4,-153.6,2013-07-03T03:36:13,2013-07-03T04:00:25,SDO
98,SOL2013-07-03T03:36:19L141C100,,844.8,921.6,-230.4,-153.6,2013-07-03T03:36:19,2013-07-03T03:48:43,SDO
99,SOL2013-07-03T03:36:20L141C100,,844.8,921.6,-230.4,-153.6,2013-07-03T03:36:20,2013-07-03T03:39:44,SDO
100,SOL2013-07-03T03:37:26L141C100,,844.8,921.6,-230.4,-153.6,2013-07-03T03:37:26,2013-07-03T03:46:50,SDO
101,SOL2013-07-03T04:43:34L009C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T04:43:34,2013-07-03T04:47:22,SDO
102,SOL2013-07-03T06:00:46L008C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T06:00:46,2013-07-03T06:07:34,SDO
103,SOL2013-07-03T07:00:00L346C101,M1.5,1.0,1.0,1.0,1.0,2013-07-03T07:00:00,2013-07-03T07:18:00,GOES
104,SOL2013-07-03T07:01:46L352C105,,-998.4,-768.0,-307.2,-76.8,2013-07-03T07:01:46,2013-07-03T07:58:46,SDO
105,SOL2013-07-03T07:04:43L352C105,,-921.6,-768.0,-307.2,-76.8,2013-07-03T07:04:43,2013-07-03T07:52:43,SDO
106,SOL2013-07-03T07:05:01L356C100,,-1075.2,-691.2,-307.2,-76.8,2013-07-03T07:05:01,2013-07-03T20:59:25,SDO
107,SOL2013-07-03T07:05:50L352C105,,-921.6,-844.8,-307.2,-153.6,2013-07-03T07:05:50,2013-07-03T07:29:50,SDO
108,SOL2013-07-03T07:08:48L356C100,,-921.6,-844.8,-230.4,-153.6,2013-07-03T07:08:48,2013-07-03T07:16:24,SDO
109,SOL2013-07-03T07:20:48L008C095,,-844.8,-768.0,-153.6,-76.8,2013-07-03T07:20:48,2013-07-03T07:27:36,SDO
110,SOL2013-07-03T08:54:00L066C090,C1.7,-90.0,90.0,-90.0,90.0,2013-07-03T08:54:00,2013-07-03T09:16:00,GOES
111,SOL2013-07-03T08:55:22L155C101,,921.6,998.4,-230.4,-153.6,2013-07-03T08:55:22,2013-07-03T09:27:46,SDO
112,SOL2013-07-03T09:10:22L007C095,,-844.8,-768.0,-153.6,-76.8,2013-07-03T09:10:22,2013-07-03T09:12:34,SDO
113,SOL2013-07-03T10:16:10L004C105,,-844.8,-768.0,-307.2,-230.4,2013-07-03T10:16:10,2013-07-03T10:23:22,SDO
114,SOL2013-07-03T10:45:00L065C090,C1.3,-90.0,90.0,-90.0,90.0,2013-07-03T10:45:00,2013-07-03T10:58:00,GOES
115,SOL2013-07-03T11:30:07L350C105,,-921.6,-844.8,-307.2,-230.4,2013-07-03T11:30:07,2013-07-03T11:35:07,SDO
116,SOL2013-07-03T11:56:00L346C099,C2.6,-80.5,-79.5,-9.5,-8.5,2013-07-03T11:56:00,2013-07-03T12:11:00,GOES
117,SOL2013-07-03T12:00:22L349C105,,-921.6,-844.8,-307.2,-230.4,2013-07-03T12:00:22,2013-07-03T12:09:22,SDO
118,SOL2013-07-03T12:21:22L004C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T12:21:22,2013-07-03T12:25:10,SDO
119,SOL2013-07-03T12:21:55L004C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T12:21:55,2013-07-03T12:23:55,SDO
120,SOL2013-07-03T12:36:10L004C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T12:36:10,2013-07-03T12:41:22,SDO
121,SOL2013-07-03T12:36:43L004C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T12:36:43,2013-07-03T12:47:43,SDO
122,SOL2013-07-03T13:08:00L346C099,C1.4,1.0,1.0,1.0,1.0,2013-07-03T13:08:00,2013-07-03T13:15:00,GOES
123,SOL2013-07-03T13:51:00L064C090,B9.3,-90.0,90.0,-90.0,90.0,2013-07-03T13:51:00,2013-07-03T13:57:00,GOES
124,SOL2013-07-03T13:54:07L004C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T13:54:07,2013-07-03T13:56:31,SDO
125,SOL2013-07-03T13:54:10L004C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T13:54:10,2013-07-03T13:56:22,SDO
126,SOL2013-07-03T13:56:12L348C105,,-921.6,-844.8,-307.2,-230.4,2013-07-03T13:56:12,2013-07-03T14:00:36,SDO
127,SOL2013-07-03T14:00:00L002C095,C1.1,-62.5,-61.5,-5.5,-4.5,2013-07-03T14:00:00,2013-07-03T14:05:00,GOES
128,SOL2013-07-03T14:01:58L004C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T14:01:58,2013-07-03T14:05:34,SDO
129,SOL2013-07-03T14:02:43L004C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T14:02:43,2013-07-03T14:08:19,SDO
130,SOL2013-07-03T14:12:00L348C105,,-921.6,-844.8,-307.2,-230.4,2013-07-03T14:12:00,2013-07-03T14:16:12,SDO
131,SOL2013-07-03T14:56:10L004C095,,-844.8,-768.0,-153.6,-76.8,2013-07-03T14:56:10,2013-07-03T15:01:58,SDO
132,SOL2013-07-03T15:07:00L003C094,B8.9,-60.5,-59.5,-4.5,-3.5,2013-07-03T15:07:00,2013-07-03T15:22:00,GOES
133,SOL2013-07-03T15:09:55L348C105,,-921.6,-844.8,-307.2,-230.4,2013-07-03T15:09:55,2013-07-03T15:12:43,SDO
134,SOL2013-07-03T15:10:00L348C105,,-921.6,-844.8,-307.2,-230.4,2013-07-03T15:10:00,2013-07-03T15:12:48,SDO
135,SOL2013-07-03T16:09:10L002C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T16:09:10,2013-07-03T16:18:10,SDO
136,SOL2013-07-03T16:30:00L348C099,C1.6,-75.5,-74.5,-9.5,-8.5,2013-07-03T16:30:00,2013-07-03T17:00:00,GOES
137,SOL2013-07-03T16:30:00L345C103,C1.6,-79.0,-77.0,-14.0,-12.0,2013-07-03T16:30:00,2013-07-03T17:00:00,SDO
138,SOL2013-07-03T16:30:22L003C082,,-844.8,-768.0,76.8,153.6,2013-07-03T16:30:22,2013-07-03T16:39:22,SDO
139,SOL2013-07-03T16:33:34L347C105,,-921.6,-768.0,-307.2,-153.6,2013-07-03T16:33:34,2013-07-03T16:50:58,SDO
140,SOL2013-07-03T16:52:58L002C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T16:52:58,2013-07-03T17:00:22,SDO
141,SOL2013-07-03T17:29:46L010C099,,-844.8,-614.4,-307.2,-76.8,2013-07-03T17:29:46,2013-07-03T18:14:46,SDO
142,SOL2013-07-03T17:36:00L012C106,C2.1,-51.0,-49.0,-17.0,-15.0,2013-07-03T17:36:00,2013-07-03T18:07:00,SDO
143,SOL2013-07-03T17:36:00L008C102,C2.1,-54.5,-53.5,-12.5,-11.5,2013-07-03T17:36:00,2013-07-03T18:07:00,GOES
144,SOL2013-07-03T18:28:55L346C105,,-921.6,-844.8,-307.2,-230.4,2013-07-03T18:28:55,2013-07-03T18:32:07,SDO
145,SOL2013-07-03T18:52:00L061C090,C1.1,-90.0,90.0,-90.0,90.0,2013-07-03T18:52:00,2013-07-03T19:16:00,GOES
146,SOL2013-07-03T18:52:00L346C105,C1.1,-77.0,-75.0,-16.0,-14.0,2013-07-03T18:52:00,2013-07-03T19:16:00,SDO
147,SOL2013-07-03T19:08:10L009C099,,-768.0,-691.2,-230.4,-153.6,2013-07-03T19:08:10,2013-07-03T19:10:10,SDO
148,SOL2013-07-03T19:40:58L015C104,,-691.2,-614.4,-307.2,-230.4,2013-07-03T19:40:58,2013-07-03T19:46:34,SDO
149,SOL2013-07-03T19:59:00L009C098,C6.0,-52.0,-50.0,-9.0,-7.0,2013-07-03T19:59:00,2013-07-03T20:08:00,SDO
150,SOL2013-07-03T19:59:00L008C096,C6.0,-52.5,-51.5,-6.5,-5.5,2013-07-03T19:59:00,2013-07-03T20:08:00,GOES
151,SOL2013-07-03T20:00:22L009C099,,-768.0,-691.2,-230.4,-76.8,2013-07-03T20:00:22,2013-07-03T20:10:58,SDO
152,SOL2013-07-03T20:01:43L009C099,,-768.0,-691.2,-230.4,-76.8,2013-07-03T20:01:43,2013-07-03T20:18:19,SDO
153,SOL2013-07-03T20:01:48L009C099,,-768.0,-691.2,-230.4,-76.8,2013-07-03T20:01:48,2013-07-03T20:04:00,SDO
154,SOL2013-07-03T20:01:56L009C099,,-768.0,-691.2,-230.4,-76.8,2013-07-03T20:01:56,2013-07-03T20:09:32,SDO
155,SOL2013-07-03T20:02:02L009C099,,-768.0,-691.2,-230.4,-153.6,2013-07-03T20:02:02,2013-07-03T20:13:14,SDO
156,SOL2013-07-03T20:02:04L009C099,,-768.0,-691.2,-230.4,-76.8,2013-07-03T20:02:04,2013-07-03T20:32:16,SDO
157,SOL2013-07-03T20:05:36L009C099,,-768.0,-691.2,-230.4,-153.6,2013-07-03T20:05:36,2013-07-03T20:15:48,SDO
158,SOL2013-07-03T20:11:46L000C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T20:11:46,2013-07-03T20:16:10,SDO
159,SOL2013-07-03T21:15:58L344C105,,-921.6,-844.8,-307.2,-230.4,2013-07-03T21:15:58,2013-07-03T21:22:34,SDO
160,SOL2013-07-03T21:48:01L008C099,,-768.0,-691.2,-230.4,-153.6,2013-07-03T21:48:01,2013-07-03T22:20:25,SDO
161,SOL2013-07-03T22:10:22L000C100,,-844.8,-768.0,-230.4,-153.6,2013-07-03T22:10:22,2013-07-03T22:13:46,SDO
162,SOL2013-07-03T22:56:58L343C105,,-921.6,-844.8,-307.2,-230.4,2013-07-03T22:56:58,2013-07-03T23:14:46,SDO
163,SOL2013-07-04T00:04:00L003C100,C8.9,-55.5,-54.5,-10.5,-9.5,2013-07-04T00:04:00,2013-07-04T00:13:00,GOES
164,SOL2013-07-04T00:04:00L002C099,C8.9,-57.0,-55.0,-10.0,-8.0,2013-07-04T00:04:00,2013-07-04T00:13:00,SDO
165,SOL2013-07-04T00:05:55L359C100,,-844.8,-691.2,-307.2,-76.8,2013-07-04T00:05:55,2013-07-04T00:40:43,SDO
166,SOL2013-07-04T00:06:00L359C100,,-844.8,-691.2,-307.2,-76.8,2013-07-04T00:06:00,2013-07-04T00:09:12,SDO
167,SOL2013-07-04T00:06:01L359C100,,-844.8,-691.2,-307.2,-76.8,2013-07-04T00:06:01,2013-07-04T00:37:49,SDO
168,SOL2013-07-04T00:06:08L359C100,,-844.8,-691.2,-230.4,-153.6,2013-07-04T00:06:08,2013-07-04T00:18:44,SDO
169,SOL2013-07-04T00:06:10L359C100,,-844.8,-691.2,-307.2,-76.8,2013-07-04T00:06:10,2013-07-04T01:02:10,SDO
170,SOL2013-07-04T00:06:14L359C100,,-844.8,-691.2,-230.4,-153.6,2013-07-04T00:06:14,2013-07-04T00:22:14,SDO
171,SOL2013-07-04T00:06:16L359C100,,-844.8,-691.2,-230.4,-153.6,2013-07-04T00:06:16,2013-07-04T00:34:16,SDO
172,SOL2013-07-04T00:10:48L007C099,,-844.8,-691.2,-230.4,-153.6,2013-07-04T00:10:48,2013-07-04T00:16:24,SDO
173,SOL2013-07-04T00:21:48L359C100,,-844.8,-768.0,-230.4,-153.6,2013-07-04T00:21:48,2013-07-04T00:31:48,SDO
174,SOL2013-07-04T00:22:00L058C090,C1.9,-90.0,90.0,-90.0,90.0,2013-07-04T00:22:00,2013-07-04T00:32:00,GOES
175,SOL2013-07-04T01:25:22L013C099,,-691.2,-614.4,-230.4,-153.6,2013-07-04T01:25:22,2013-07-04T01:29:34,SDO
176,SOL2013-07-04T01:26:48L013C099,,-691.2,-614.4,-230.4,-153.6,2013-07-04T01:26:48,2013-07-04T01:29:36,SDO
177,SOL2013-07-04T01:26:49L013C099,,-691.2,-614.4,-230.4,-153.6,2013-07-04T01:26:49,2013-07-04T01:29:37,SDO
178,SOL2013-07-04T01:53:00L003C099,C3.0,-54.5,-53.5,-9.5,-8.5,2013-07-04T01:53:00,2013-07-04T02:08:00,GOES
179,SOL2013-07-04T02:00:36L005C099,,-768.0,-691.2,-230.4,-153.6,2013-07-04T02:00:36,2013-07-04T02:04:48,SDO
180,SOL2013-07-04T02:00:37L005C099,,-768.0,-691.2,-230.4,-153.6,2013-07-04T02:00:37,2013-07-04T02:35:49,SDO
181,SOL2013-07-04T02:00:43L005C099,,-768.0,-691.2,-230.4,-153.6,2013-07-04T02:00:43,2013-07-04T02:36:19,SDO
182,SOL2013-07-04T02:01:22L005C099,,-768.0,-691.2,-230.4,-153.6,2013-07-04T02:01:22,2013-07-04T02:06:58,SDO
183,SOL2013-07-04T02:08:00L005C099,,-768.0,-691.2,-230.4,-153.6,2013-07-04T02:08:00,2013-07-04T02:12:00,SDO
184,SOL2013-07-04T02:24:34L341C105,,-921.6,-844.8,-307.2,-230.4,2013-07-04T02:24:34,2013-07-04T02:27:22,SDO
185,SOL2013-07-04T02:26:00L005C099,,-768.0,-691.2,-230.4,-153.6,2013-07-04T02:26:00,2013-07-04T02:28:48,SDO
186,SOL2013-07-04T02:50:00L056C090,C1.1,-90.0,90.0,-90.0,90.0,2013-07-04T02:50:00,2013-07-04T02:55:00,GOES
187,SOL2013-07-04T02:50:24L005C099,,-768.0,-691.2,-230.4,-153.6,2013-07-04T02:50:24,2013-07-04T02:53:36,SDO
188,SOL2013-07-04T02:50:25L005C099,,-768.0,-614.4,-230.4,-153.6,2013-07-04T02:50:25,2013-07-04T03:30:01,SDO
