,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
24,SOL2015-04-03T06:51:00L321C083,C1.7,43.0,45.0,6.0,8.0,2015-04-03T06:51:00,2015-04-03T07:58:00,SDO
25,SOL2015-04-03T07:09:46L187C092,,-998.4000244140625,-921.5999755859375,-76.80000305175781,0.0,2015-04-03T07:09:46,2015-04-03T07:40:46,SDO
26,SOL2015-04-03T20:10:00L269C090,B8.9,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-03T20:10:00,2015-04-03T21:01:00,GOES
27,SOL2015-04-03T20:10:00L343C068,B8.9,73.0,75.0,21.0,23.0,2015-04-03T20:10:00,2015-04-03T21:01:00,SDO
28,SOL2015-04-03T22:45:34L179C075,,-998.4000244140625,-921.5999755859375,230.39999389648438,307.20001220703125,2015-04-03T22:45:34,2015-04-03T22:49:22,SDO
29,SOL2015-04-04T00:17:00L267C090,B6.1,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-04T00:17:00,2015-04-04T00:25:00,GOES
30,SOL2015-04-04T00:17:00L344C068,B6.1,76.0,78.0,21.0,23.0,2015-04-04T00:17:00,2015-04-04T00:25:00,SDO
31,SOL2015-04-04T00:24:46L198C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T00:24:46,2015-04-04T00:36:10,SDO
32,SOL2015-04-04T00:27:36L198C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T00:27:36,2015-04-04T00:30:12,SDO
33,SOL2015-04-04T00:27:37L198C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T00:27:37,2015-04-04T00:30:49,SDO
34,SOL2015-04-04T00:27:43L198C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T00:27:43,2015-04-04T00:30:19,SDO
35,SOL2015-04-04T00:30:00L196C083,B9.8,-72.0,-70.0,6.0,8.0,2015-04-04T00:30:00,2015-04-04T00:35:00,SDO
36,SOL2015-04-04T00:30:00L267C090,B9.8,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-04T00:30:00,2015-04-04T00:35:00,GOES
37,SOL2015-04-04T00:31:12L198C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T00:31:12,2015-04-04T00:33:36,SDO
38,SOL2015-04-04T00:31:13L198C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T00:31:13,2015-04-04T00:33:49,SDO
39,SOL2015-04-04T00:31:19L198C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T00:31:19,2015-04-04T00:33:43,SDO
40,SOL2015-04-04T02:36:58L197C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T02:36:58,2015-04-04T02:39:34,SDO
41,SOL2015-04-04T04:07:34L196C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T04:07:34,2015-04-04T04:17:10,SDO
42,SOL2015-04-04T04:33:22L174C088,,-998.4000244140625,-921.5999755859375,0.0,76.80000305175781,2015-04-04T04:33:22,2015-04-04T04:38:10,SDO
43,SOL2015-04-04T07:29:58L195C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T07:29:58,2015-04-04T07:33:34,SDO
44,SOL2015-04-04T07:33:58L211C105,,-768.0,-691.2000122070312,-230.39999389648438,-153.60000610351562,2015-04-04T07:33:58,2015-04-04T07:36:10,SDO
45,SOL2015-04-04T07:53:22L194C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T07:53:22,2015-04-04T07:57:46,SDO
46,SOL2015-04-04T08:21:10L194C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T08:21:10,2015-04-04T08:23:58,SDO
47,SOL2015-04-04T11:38:00L261C090,C1.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-04T11:38:00,2015-04-04T12:10:00,GOES
48,SOL2015-04-04T11:38:00L195C081,C1.0,-67.0,-65.0,8.0,10.0,2015-04-04T11:38:00,2015-04-04T12:10:00,SDO
49,SOL2015-04-04T11:46:58L192C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2015-04-04T11:46:58,2015-04-04T12:00:22,SDO
50,SOL2015-04-04T12:58:34L347C065,,844.7999877929688,921.5999755859375,384.0,460.79998779296875,2015-04-04T12:58:34,2015-04-04T13:02:22,SDO
51,SOL2015-04-04T14:42:46L337C071,,844.7999877929688,921.5999755859375,307.20001220703125,384.0,2015-04-04T14:42:46,2015-04-04T14:51:10,SDO
52,SOL2015-04-04T14:43:24L337C071,,844.7999877929688,921.5999755859375,307.20001220703125,384.0,2015-04-04T14:43:24,2015-04-04T14:47:12,SDO
53,SOL2015-04-04T14:43:49L337C071,,844.7999877929688,921.5999755859375,307.20001220703125,384.0,2015-04-04T14:43:49,2015-04-04T14:47:01,SDO
54,SOL2015-04-04T14:44:19L337C071,,844.7999877929688,921.5999755859375,307.20001220703125,384.0,2015-04-04T14:44:19,2015-04-04T14:46:43,SDO
55,SOL2015-04-04T16:10:00L258C090,B8.5,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-04T16:10:00,2015-04-04T16:15:00,GOES
56,SOL2015-04-04T16:10:00L210C104,B8.5,-49.0,-47.0,-15.0,-13.0,2015-04-04T16:10:00,2015-04-04T16:15:00,SDO
57,SOL2015-04-04T16:11:58L206C105,,-768.0,-691.2000122070312,-230.39999389648438,-153.60000610351562,2015-04-04T16:11:58,2015-04-04T16:15:58,SDO
58,SOL2015-04-04T16:12:12L206C105,,-768.0,-691.2000122070312,-230.39999389648438,-153.60000610351562,2015-04-04T16:12:12,2015-04-04T16:15:12,SDO
59,SOL2015-04-04T16:12:13L206C105,,-768.0,-691.2000122070312,-230.39999389648438,-153.60000610351562,2015-04-04T16:12:13,2015-04-04T16:15:37,SDO
60,SOL2015-04-04T16:12:19L206C105,,-768.0,-691.2000122070312,-230.39999389648438,-153.60000610351562,2015-04-04T16:12:19,2015-04-04T16:15:31,SDO
61,SOL2015-04-04T16:29:00L258C090,B8.6,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-04T16:29:00,2015-04-04T17:09:00,GOES
62,SOL2015-04-04T16:29:00L329C115,B8.6,70.0,72.0,-26.0,-24.0,2015-04-04T16:29:00,2015-04-04T17:09:00,SDO
63,SOL2015-04-04T18:18:22L212C106,,-691.2000122070312,-614.4000244140625,-230.39999389648438,-153.60000610351562,2015-04-04T18:18:22,2015-04-04T18:22:22,SDO
64,SOL2015-04-04T19:20:00L208C109,C1.0,-50.0,-48.0,-20.0,-18.0,2015-04-04T19:20:00,2015-04-04T21:11:00,SDO
65,SOL2015-04-04T19:20:00L257C090,C1.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-04T19:20:00,2015-04-04T21:11:00,GOES
66,SOL2015-04-04T22:07:34L324C081,,844.7999877929688,921.5999755859375,153.60000610351562,230.39999389648438,2015-04-04T22:07:34,2015-04-04T22:10:10,SDO
67,SOL2015-04-04T22:16:00L255C090,C3.8,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-04T22:16:00,2015-04-05T01:45:00,GOES
68,SOL2015-04-04T22:16:00L234C120,C3.8,-22.0,-20.0,-31.0,-29.0,2015-04-04T22:16:00,2015-04-05T01:45:00,SDO
69,SOL2015-04-04T22:17:00L331C079,C2.7,75.0,77.0,10.0,12.0,2015-04-04T22:17:00,2015-04-05T00:00:00,SDO
70,SOL2015-04-04T22:41:22L323C081,,844.7999877929688,998.4000244140625,153.60000610351562,307.20001220703125,2015-04-04T22:41:22,2015-04-04T23:24:34,SDO
71,SOL2015-04-04T23:19:46L229C121,,-384.0,-307.20001220703125,-460.79998779296875,-384.0,2015-04-04T23:19:46,2015-04-05T02:01:58,SDO
72,SOL2015-04-05T03:08:00L242C117,C1.9,-11.0,-9.0,-28.0,-26.0,2015-04-05T03:08:00,2015-04-05T03:57:00,SDO
73,SOL2015-04-05T03:08:00L252C090,C1.9,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-05T03:08:00,2015-04-05T03:57:00,GOES
74,SOL2015-04-05T08:35:34L199C083,,-768.0,-691.2000122070312,153.60000610351562,230.39999389648438,2015-04-05T08:35:34,2015-04-05T08:37:34,SDO
75,SOL2015-04-05T18:26:00L244C090,B7.5,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-05T18:26:00,2015-04-05T18:42:00,GOES
76,SOL2015-04-05T18:30:22L206C101,,-614.4000244140625,-537.5999755859375,-153.60000610351562,-76.80000305175781,2015-04-05T18:30:22,2015-04-05T18:43:46,SDO
77,SOL2015-04-05T19:37:34L332C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2015-04-05T19:37:34,2015-04-05T19:39:58,SDO
78,SOL2015-04-05T20:20:03L209C105,,-783.0,-264.0,-417.0,63.0,2015-04-05T20:20:03,2015-04-06T00:00:03,SDO
79,SOL2015-04-05T20:20:03L209C105,,-783.0,-264.0,-417.0,63.0,2015-04-05T20:20:03,2015-04-06T00:00:03,SDO
80,SOL2015-04-05T20:20:03L209C105,,-783.0,-264.0,-417.0,63.0,2015-04-05T20:20:03,2015-04-06T00:00:03,SDO
81,SOL2015-04-05T20:20:03L209C105,,-783.0,-264.0,-417.0,63.0,2015-04-05T20:20:03,2015-04-06T00:00:03,SDO
82,SOL2015-04-05T20:34:10L211C102,,-614.4000244140625,-460.79998779296875,-153.60000610351562,-76.80000305175781,2015-04-05T20:34:10,2015-04-05T21:57:34,SDO
83,SOL2015-04-05T20:39:00L243C090,C3.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-05T20:39:00,2015-04-05T21:29:00,GOES
84,SOL2015-04-05T20:39:00L209C101,C3.0,-35.0,-33.0,-12.0,-10.0,2015-04-05T20:39:00,2015-04-05T21:29:00,SDO
85,SOL2015-04-05T21:16:10L331C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2015-04-05T21:16:10,2015-04-05T21:20:10,SDO
86,SOL2015-04-05T21:16:25L331C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2015-04-05T21:16:25,2015-04-05T21:18:25,SDO
87,SOL2015-04-05T21:54:10L330C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2015-04-05T21:54:10,2015-04-05T21:59:46,SDO
88,SOL2015-04-05T23:28:22L330C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2015-04-05T23:28:22,2015-04-05T23:32:58,SDO
89,SOL2015-04-06T05:42:10L206C102,,-537.5999755859375,-460.79998779296875,-153.60000610351562,-76.80000305175781,2015-04-06T05:42:10,2015-04-06T05:44:46,SDO
90,SOL2015-04-06T05:46:00L238C090,C1.2,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-06T05:46:00,2015-04-06T05:52:00,GOES
91,SOL2015-04-06T05:48:46L326C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2015-04-06T05:48:46,2015-04-06T05:53:34,SDO
92,SOL2015-04-06T05:49:25L326C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2015-04-06T05:49:25,2015-04-06T05:52:01,SDO
93,SOL2015-04-06T05:49:31L326C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2015-04-06T05:49:31,2015-04-06T05:52:19,SDO
94,SOL2015-04-06T07:07:10L215C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T07:07:10,2015-04-06T07:12:34,SDO
95,SOL2015-04-06T12:40:22L321C065,,844.7999877929688,921.5999755859375,384.0,460.79998779296875,2015-04-06T12:40:22,2015-04-06T12:45:22,SDO
96,SOL2015-04-06T13:05:00L234C090,B8.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-06T13:05:00,2015-04-06T13:10:00,GOES
97,SOL2015-04-06T13:06:10L320C065,,844.7999877929688,921.5999755859375,384.0,460.79998779296875,2015-04-06T13:06:10,2015-04-06T13:10:58,SDO
98,SOL2015-04-06T13:07:07L320C065,,844.7999877929688,921.5999755859375,384.0,460.79998779296875,2015-04-06T13:07:07,2015-04-06T13:09:55,SDO
99,SOL2015-04-06T13:07:12L320C065,,844.7999877929688,921.5999755859375,384.0,460.79998779296875,2015-04-06T13:07:12,2015-04-06T13:09:36,SDO
100,SOL2015-04-06T13:07:13L320C065,,844.7999877929688,921.5999755859375,384.0,460.79998779296875,2015-04-06T13:07:13,2015-04-06T13:09:49,SDO
101,SOL2015-04-06T14:02:22L320C065,,844.7999877929688,921.5999755859375,384.0,460.79998779296875,2015-04-06T14:02:22,2015-04-06T14:10:22,SDO
102,SOL2015-04-06T15:50:34L319C065,,844.7999877929688,921.5999755859375,384.0,460.79998779296875,2015-04-06T15:50:34,2015-04-06T15:56:22,SDO
103,SOL2015-04-06T16:46:10L210C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T16:46:10,2015-04-06T16:50:34,SDO
104,SOL2015-04-06T16:59:22L210C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T16:59:22,2015-04-06T17:01:58,SDO
105,SOL2015-04-06T16:59:24L210C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T16:59:24,2015-04-06T17:01:36,SDO
106,SOL2015-04-06T16:59:25L210C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T16:59:25,2015-04-06T17:06:37,SDO
107,SOL2015-04-06T18:34:46L219C107,,-460.79998779296875,0.0,-230.39999389648438,-76.80000305175781,2015-04-06T18:34:46,2015-04-06T20:47:46,SDO
108,SOL2015-04-06T18:35:00L217C104,C3.0,-14.5,-13.5,-14.5,-13.5,2015-04-06T18:35:00,2015-04-06T19:14:00,GOES
109,SOL2015-04-06T18:35:00L209C104,C3.0,-23.0,-21.0,-15.0,-13.0,2015-04-06T18:35:00,2015-04-06T19:14:00,SDO
110,SOL2015-04-06T18:36:24L214C102,,-307.20001220703125,-76.80000305175781,-230.39999389648438,-76.80000305175781,2015-04-06T18:36:24,2015-04-06T18:42:48,SDO
111,SOL2015-04-06T18:37:37L219C107,,-384.0,-153.60000610351562,-230.39999389648438,-76.80000305175781,2015-04-06T18:37:37,2015-04-06T20:05:13,SDO
112,SOL2015-04-06T18:37:43L219C107,,-384.0,-153.60000610351562,-230.39999389648438,-76.80000305175781,2015-04-06T18:37:43,2015-04-06T20:05:43,SDO
113,SOL2015-04-06T18:44:46L320C084,,921.5999755859375,998.4000244140625,76.80000305175781,153.60000610351562,2015-04-06T18:44:46,2015-04-06T18:47:10,SDO
114,SOL2015-04-06T18:52:10L319C084,,921.5999755859375,998.4000244140625,76.80000305175781,153.60000610351562,2015-04-06T18:52:10,2015-04-06T18:56:46,SDO
115,SOL2015-04-06T19:03:00L209C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T19:03:00,2015-04-06T19:08:24,SDO
116,SOL2015-04-06T20:05:00L208C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T20:05:00,2015-04-06T20:07:36,SDO
117,SOL2015-04-06T20:10:48L208C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T20:10:48,2015-04-06T20:14:48,SDO
118,SOL2015-04-06T20:10:49L208C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T20:10:49,2015-04-06T20:14:49,SDO
119,SOL2015-04-06T20:12:19L208C102,,-384.0,-307.20001220703125,-153.60000610351562,-76.80000305175781,2015-04-06T20:12:19,2015-04-06T20:14:19,SDO
120,SOL2015-04-06T22:44:10L206C107,,-384.0,-307.20001220703125,-230.39999389648438,-153.60000610351562,2015-04-06T22:44:10,2015-04-06T22:48:10,SDO
121,SOL2015-04-07T00:43:58L195C080,,-537.5999755859375,-460.79998779296875,230.39999389648438,307.20001220703125,2015-04-07T00:43:58,2015-04-07T00:52:22,SDO
122,SOL2015-04-07T01:09:22L305C071,,844.7999877929688,921.5999755859375,307.20001220703125,384.0,2015-04-07T01:09:22,2015-04-07T01:13:22,SDO
123,SOL2015-04-07T02:26:00L196C082,B8.6,-31.0,-29.0,7.0,9.0,2015-04-07T02:26:00,2015-04-07T02:55:00,SDO
124,SOL2015-04-07T02:26:00L226C090,B8.6,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-07T02:26:00,2015-04-07T02:55:00,GOES
125,SOL2015-04-07T02:28:10L195C084,,-537.5999755859375,-460.79998779296875,153.60000610351562,307.20001220703125,2015-04-07T02:28:10,2015-04-07T02:51:10,SDO
126,SOL2015-04-07T03:32:00L197C084,B8.2,-29.5,-28.5,5.5,6.5,2015-04-07T03:32:00,2015-04-07T03:43:00,GOES
127,SOL2015-04-07T03:33:10L194C080,,-537.5999755859375,-384.0,153.60000610351562,307.20001220703125,2015-04-07T03:33:10,2015-04-07T03:41:46,SDO
128,SOL2015-04-07T04:30:22L304C071,,844.7999877929688,921.5999755859375,307.20001220703125,384.0,2015-04-07T04:30:22,2015-04-07T04:33:58,SDO
129,SOL2015-04-07T10:01:10L210C102,,-230.39999389648438,-153.60000610351562,-153.60000610351562,-76.80000305175781,2015-04-07T10:01:10,2015-04-07T10:07:22,SDO
130,SOL2015-04-07T11:49:46L214C103,,-153.60000610351562,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T11:49:46,2015-04-07T11:54:58,SDO
131,SOL2015-04-07T11:49:48L214C103,,-153.60000610351562,-76.80000305175781,-153.60000610351562,-76.80000305175781,2015-04-07T11:49:48,2015-04-07T11:55:12,SDO
132,SOL2015-04-07T11:49:49L214C103,,-153.60000610351562,-76.80000305175781,-153.60000610351562,-76.80000305175781,2015-04-07T11:49:49,2015-04-07T11:55:01,SDO
133,SOL2015-04-07T14:39:00L220C090,B6.6,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-04-07T14:39:00,2015-04-07T14:48:00,GOES
134,SOL2015-04-07T14:40:46L208C102,,-230.39999389648438,-153.60000610351562,-153.60000610351562,-76.80000305175781,2015-04-07T14:40:46,2015-04-07T14:48:10,SDO
135,SOL2015-04-07T14:41:31L208C102,,-230.39999389648438,-153.60000610351562,-153.60000610351562,-76.80000305175781,2015-04-07T14:41:31,2015-04-07T14:50:07,SDO
136,SOL2015-04-07T14:41:49L208C102,,-230.39999389648438,-153.60000610351562,-153.60000610351562,-76.80000305175781,2015-04-07T14:41:49,2015-04-07T14:48:49,SDO
137,SOL2015-04-07T16:06:58L212C102,,-230.39999389648438,-76.80000305175781,-153.60000610351562,-76.80000305175781,2015-04-07T16:06:58,2015-04-07T16:27:34,SDO
138,SOL2015-04-07T16:40:58L216C103,,-76.80000305175781,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T16:40:58,2015-04-07T16:43:46,SDO
139,SOL2015-04-07T16:52:34L216C103,,-76.80000305175781,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T16:52:34,2015-04-07T16:57:10,SDO
140,SOL2015-04-07T16:52:48L216C103,,-76.80000305175781,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T16:52:48,2015-04-07T16:56:48,SDO
141,SOL2015-04-07T16:53:01L216C103,,-76.80000305175781,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T16:53:01,2015-04-07T16:56:37,SDO
142,SOL2015-04-07T16:53:07L216C103,,-76.80000305175781,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T16:53:07,2015-04-07T16:56:19,SDO
143,SOL2015-04-07T17:47:24L216C103,,-76.80000305175781,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T17:47:24,2015-04-07T17:51:12,SDO
144,SOL2015-04-07T17:47:31L216C103,,-76.80000305175781,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T17:47:31,2015-04-07T17:51:19,SDO
145,SOL2015-04-07T17:47:34L216C103,,-76.80000305175781,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T17:47:34,2015-04-07T17:52:34,SDO
146,SOL2015-04-07T17:47:37L216C103,,-76.80000305175781,0.0,-153.60000610351562,-76.80000305175781,2015-04-07T17:47:37,2015-04-07T17:51:13,SDO
147,SOL2015-04-07T18:49:22L249C097,,460.79998779296875,537.5999755859375,-76.80000305175781,0.0,2015-04-07T18:49:22,2015-04-07T18:57:22,SDO
148,SOL2015-04-07T20:12:03L218C104,,-172.0,225.0,-276.0,-7.0,2015-04-07T20:12:03,2015-04-08T00:00:03,SDO
149,SOL2015-04-07T20:12:03L218C104,,-172.0,225.0,-276.0,-7.0,2015-04-07T20:12:03,2015-04-08T00:00:03,SDO
150,SOL2015-04-07T20:12:03L218C104,,-172.0,225.0,-276.0,-7.0,2015-04-07T20:12:03,2015-04-08T00:00:03,SDO
151,SOL2015-04-07T20:12:03L218C104,,-172.0,225.0,-276.0,-7.0,2015-04-07T20:12:03,2015-04-08T00:00:03,SDO
152,SOL2015-04-07T20:42:22L248C102,,460.79998779296875,537.5999755859375,-153.60000610351562,-76.80000305175781,2015-04-07T20:42:22,2015-04-07T20:46:22,SDO
153,SOL2015-04-07T21:22:58L294C071,,844.7999877929688,921.5999755859375,307.20001220703125,384.0,2015-04-07T21:22:58,2015-04-07T21:27:34,SDO
154,SOL2015-04-07T21:25:58L214C103,,-76.80000305175781,76.80000305175781,-230.39999389648438,-76.80000305175781,2015-04-07T21:25:58,2015-04-07T21:39:46,SDO
155,SOL2015-04-07T21:27:00L216C103,C1.1,-0.5,0.5,-13.5,-12.5,2015-04-07T21:27:00,2015-04-07T21:35:00,GOES
156,SOL2015-04-07T21:28:12L218C103,,-76.80000305175781,76.80000305175781,-230.39999389648438,-76.80000305175781,2015-04-07T21:28:12,2015-04-07T21:34:00,SDO
157,SOL2015-04-07T21:28:25L218C103,,-76.80000305175781,76.80000305175781,-230.39999389648438,-76.80000305175781,2015-04-07T21:28:25,2015-04-07T21:35:13,SDO
158,SOL2015-04-07T21:29:43L218C103,,0.0,76.80000305175781,-153.60000610351562,-76.80000305175781,2015-04-07T21:29:43,2015-04-07T21:32:19,SDO
159,SOL2015-04-07T21:47:58L218C107,,0.0,76.80000305175781,-230.39999389648438,-76.80000305175781,2015-04-07T21:47:58,2015-04-07T22:02:34,SDO
160,SOL2015-04-07T23:05:46L217C103,,0.0,76.80000305175781,-153.60000610351562,-76.80000305175781,2015-04-07T23:05:46,2015-04-07T23:08:58,SDO
161,SOL2015-04-07T23:05:48L217C103,,0.0,76.80000305175781,-153.60000610351562,-76.80000305175781,2015-04-07T23:05:48,2015-04-07T23:09:12,SDO
162,SOL2015-04-07T23:29:34L217C103,,0.0,76.80000305175781,-153.60000610351562,-76.80000305175781,2015-04-07T23:29:34,2015-04-07T23:31:46,SDO
163,SOL2015-04-08T00:02:00L215C103,C1.0,0.0,2.0,-14.0,-12.0,2015-04-08T00:02:00,2015-04-08T00:09:00,SDO
164,SOL2015-04-08T00:02:00L215C104,C1.0,0.5,1.5,-14.5,-13.5,2015-04-08T00:02:00,2015-04-08T00:09:00,GOES
