,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
47,SOL2010-05-05T07:09:00L195C090,C2.3,-90.0,90.0,-90.0,90.0,2010-05-05T07:09:00,2010-05-05T07:20:00,GOES
48,SOL2010-05-05T08:35:00L194C090,B2.4,-90.0,90.0,-90.0,90.0,2010-05-05T08:35:00,2010-05-05T08:41:00,GOES
49,SOL2010-05-05T08:35:00L226C046,B2.4,31.0,33.0,43.0,45.0,2010-05-05T08:35:00,2010-05-05T08:41:00,SDO
50,SOL2010-05-05T10:00:03L229C046,C8.9,305.0,493.0,777.0,620.0,2010-05-05T10:00:03,2010-05-05T14:00:03,SDO
51,SOL2010-05-05T10:00:03L229C046,C8.9,305.0,493.0,777.0,620.0,2010-05-05T10:00:03,2010-05-05T14:00:03,SDO
52,SOL2010-05-05T10:00:03L229C046,C8.9,305.0,493.0,777.0,620.0,2010-05-05T10:00:03,2010-05-05T14:00:03,SDO
53,SOL2010-05-05T11:37:00L226C049,C8.9,33.0,35.0,40.0,42.0,2010-05-05T11:37:00,2010-05-05T11:58:00,SDO
54,SOL2010-05-05T11:37:00L192C090,C8.8,-90.0,90.0,-90.0,90.0,2010-05-05T11:37:00,2010-05-05T11:58:00,GOES
55,SOL2010-05-05T13:00:00L192C090,B3.4,-90.0,90.0,-90.0,90.0,2010-05-05T13:00:00,2010-05-05T13:07:00,GOES
56,SOL2010-05-05T13:00:00L134C108,B3.4,-58.0,-56.0,-19.0,-17.0,2010-05-05T13:00:00,2010-05-05T13:07:00,SDO
57,SOL2010-05-05T16:00:02L225C049,M,286.0,539.0,785.0,550.0,2010-05-05T16:00:02,2010-05-05T17:58:37,SDO
58,SOL2010-05-05T16:11:00L269C073,B4.0,78.0,80.0,16.0,18.0,2010-05-05T16:11:00,2010-05-05T16:18:00,SDO
59,SOL2010-05-05T16:11:00L190C090,B4.0,-90.0,90.0,-90.0,90.0,2010-05-05T16:11:00,2010-05-05T16:29:00,GOES
60,SOL2010-05-05T17:13:00L194C069,M1.2,4.0,6.0,20.0,22.0,2010-05-05T17:13:00,2010-05-05T17:22:00,SDO
61,SOL2010-05-05T17:13:00L226C048,M1.2,36.5,37.5,41.5,42.5,2010-05-05T17:13:00,2010-05-05T17:22:00,GOES
62,SOL2010-05-05T18:38:00L225C049,B7.3,35.0,37.0,40.0,42.0,2010-05-05T18:38:00,2010-05-05T18:48:00,SDO
63,SOL2010-05-05T18:38:00L189C090,B7.3,-90.0,90.0,-90.0,90.0,2010-05-05T18:38:00,2010-05-05T18:48:00,GOES
64,SOL2010-05-05T20:30:00L178C066,B1.7,-10.0,-8.0,23.0,25.0,2010-05-05T20:30:00,2010-05-05T22:45:00,SDO
65,SOL2010-05-06T15:09:00L265C072,B1.4,87.0,89.0,17.0,19.0,2010-05-06T15:09:00,2010-05-06T15:17:00,SDO
66,SOL2010-05-06T15:09:00L176C090,B1.4,-90.0,90.0,-90.0,90.0,2010-05-06T15:09:00,2010-05-06T15:17:00,GOES
67,SOL2010-05-07T00:30:00L223C046,B1.1,50.0,52.0,43.0,45.0,2010-05-07T00:30:00,2010-05-07T00:36:00,SDO
68,SOL2010-05-07T00:30:00L171C090,B1.1,-90.0,90.0,-90.0,90.0,2010-05-07T00:30:00,2010-05-07T00:36:00,GOES
69,SOL2010-05-07T05:55:00L219C049,B1.2,49.5,50.5,40.5,41.5,2010-05-07T05:55:00,2010-05-07T06:00:00,GOES
70,SOL2010-05-07T05:55:00L133C109,B1.2,-36.0,-34.0,-20.0,-18.0,2010-05-07T05:55:00,2010-05-07T06:00:00,SDO
71,SOL2010-05-07T07:29:00L222C050,C2.0,53.0,55.0,39.0,41.0,2010-05-07T07:29:00,2010-05-07T07:42:00,SDO
72,SOL2010-05-07T07:29:00L222C050,C2.0,53.5,54.5,39.5,40.5,2010-05-07T07:29:00,2010-05-07T08:02:00,GOES
73,SOL2010-05-07T22:49:00L222C049,B4.6,61.0,63.0,40.0,42.0,2010-05-07T22:49:00,2010-05-07T22:57:00,SDO
74,SOL2010-05-07T22:49:00L159C090,B4.6,-90.0,90.0,-90.0,90.0,2010-05-07T22:49:00,2010-05-07T23:03:00,GOES
75,SOL2010-05-08T00:58:00L221C050,B2.6,61.0,63.0,39.0,41.0,2010-05-08T00:58:00,2010-05-08T01:10:00,SDO
76,SOL2010-05-08T00:58:00L158C090,B2.6,-90.0,90.0,-90.0,90.0,2010-05-08T00:58:00,2010-05-08T01:10:00,GOES
77,SOL2010-05-08T01:31:00L134C109,B5.8,-24.0,-22.0,-20.0,-18.0,2010-05-08T01:31:00,2010-05-08T01:39:00,SDO
78,SOL2010-05-08T01:31:00L157C090,B5.8,-90.0,90.0,-90.0,90.0,2010-05-08T01:31:00,2010-05-08T01:46:00,GOES
79,SOL2010-05-08T03:18:00L156C090,B4.3,-90.0,90.0,-90.0,90.0,2010-05-08T03:18:00,2010-05-08T03:27:00,GOES
80,SOL2010-05-08T04:03:08L243C045,,519.0,1167.0,1166.0,554.0,2010-05-08T04:03:08,2010-05-08T05:48:44,SDO
81,SOL2010-05-08T04:03:08L243C045,,519.0,1167.0,1166.0,554.0,2010-05-08T04:03:08,2010-05-08T05:48:44,SDO
82,SOL2010-05-08T04:03:08L243C045,,519.0,1167.0,1166.0,554.0,2010-05-08T04:03:08,2010-05-08T05:48:44,SDO
83,SOL2010-05-08T04:51:00L223C050,C9.3,65.0,67.0,39.0,41.0,2010-05-08T04:51:00,2010-05-08T04:59:00,SDO
84,SOL2010-05-08T04:51:00L222C052,C9.3,64.5,65.5,37.5,38.5,2010-05-08T04:51:00,2010-05-08T05:04:00,GOES
85,SOL2010-05-08T08:37:00L222C049,B1.4,67.0,69.0,40.0,42.0,2010-05-08T08:37:00,2010-05-08T08:40:00,SOHO
86,SOL2010-05-08T08:37:00L153C090,B2.1,-90.0,90.0,-90.0,90.0,2010-05-08T08:37:00,2010-05-08T08:57:00,GOES
87,SOL2010-05-08T09:15:00L153C090,B2.1,-90.0,90.0,-90.0,90.0,2010-05-08T09:15:00,2010-05-08T09:23:00,GOES
88,SOL2010-05-08T09:15:00L229C049,B2.1,74.0,76.0,40.0,42.0,2010-05-08T09:15:00,2010-05-08T09:23:00,SOHO
89,SOL2010-05-08T10:11:00L153C090,B3.8,-90.0,90.0,-90.0,90.0,2010-05-08T10:11:00,2010-05-08T10:23:00,GOES
90,SOL2010-05-08T10:11:00L222C048,B3.8,67.0,69.0,41.0,43.0,2010-05-08T10:11:00,2010-05-08T10:23:00,SOHO
91,SOL2010-05-08T11:40:00L221C050,C1.8,67.0,69.0,39.0,41.0,2010-05-08T11:40:00,2010-05-08T11:50:00,SOHO
92,SOL2010-05-08T11:40:00L152C090,C1.8,-90.0,90.0,-90.0,90.0,2010-05-08T11:40:00,2010-05-08T11:55:00,GOES
93,SOL2010-05-08T18:41:00L221C049,B7.2,71.0,73.0,40.0,42.0,2010-05-08T18:41:00,2010-05-08T18:55:00,SOHO
94,SOL2010-05-08T18:41:00L148C090,B7.2,-90.0,90.0,-90.0,90.0,2010-05-08T18:41:00,2010-05-08T19:14:00,GOES
95,SOL2010-05-08T20:04:00L222C050,C2.4,73.0,75.0,39.0,41.0,2010-05-08T20:04:00,2010-05-08T20:11:00,SOHO
96,SOL2010-05-08T20:04:00L147C090,C2.4,-90.0,90.0,-90.0,90.0,2010-05-08T20:04:00,2010-05-08T20:18:00,GOES
97,SOL2010-05-09T15:23:00L223C051,B1.3,85.0,87.0,38.0,40.0,2010-05-09T15:23:00,2010-05-09T16:14:00,SDO
98,SOL2010-05-09T15:23:00L136C090,B1.3,-90.0,90.0,-90.0,90.0,2010-05-09T15:23:00,2010-05-09T16:14:00,GOES
99,SOL2010-05-09T20:48:00L221C050,B2.1,85.0,87.0,39.0,41.0,2010-05-09T20:48:00,2010-05-09T22:45:00,SDO
100,SOL2010-05-09T20:50:00L133C090,B2.1,-90.0,90.0,-90.0,90.0,2010-05-09T20:50:00,2010-05-09T21:44:00,GOES
101,SOL2010-05-09T20:50:00L220C050,B2.1,85.0,87.0,39.0,41.0,2010-05-09T20:50:00,2010-05-09T21:44:00,SDO
102,SOL2010-05-10T10:59:00L126C090,B1.4,-90.0,90.0,-90.0,90.0,2010-05-10T10:59:00,2010-05-10T11:15:00,GOES
103,SOL2010-05-11T08:39:00L133C110,B1.1,18.5,19.5,-20.5,-19.5,2010-05-11T08:39:00,2010-05-11T08:47:00,GOES
104,SOL2010-05-11T19:33:00L108C090,B1.5,-90.0,90.0,-90.0,90.0,2010-05-11T19:33:00,2010-05-11T20:42:00,GOES
105,SOL2010-05-12T02:08:00L104C090,B1.5,-90.0,90.0,-90.0,90.0,2010-05-12T02:08:00,2010-05-12T02:29:00,GOES
106,SOL2010-05-12T13:52:00L098C090,B1.6,-90.0,90.0,-90.0,90.0,2010-05-12T13:52:00,2010-05-12T14:19:00,GOES
107,SOL2010-05-13T03:36:41L136C109,,599.0,702.0,-248.0,-324.0,2010-05-13T03:36:41,2010-05-13T05:40:28,SDO
108,SOL2010-05-13T03:36:41L136C109,,599.0,702.0,-248.0,-324.0,2010-05-13T03:36:41,2010-05-13T05:40:28,SDO
109,SOL2010-05-13T03:36:41L136C109,,599.0,702.0,-248.0,-324.0,2010-05-13T03:36:41,2010-05-13T05:40:28,SDO
110,SOL2010-05-13T03:49:00L090C090,B2.8,-90.0,90.0,-90.0,90.0,2010-05-13T03:49:00,2010-05-13T03:59:00,GOES
111,SOL2010-05-20T05:43:00L071C075,A7.0,74.0,76.0,14.0,16.0,2010-05-20T05:43:00,2010-05-20T06:20:00,SDO
112,SOL2010-05-22T21:39:00L318C104,B1.3,-5.0,-3.0,-15.0,-13.0,2010-05-22T21:39:00,2010-05-22T21:47:00,SDO
113,SOL2010-05-22T21:39:00L322C090,B1.3,-90.0,90.0,-90.0,90.0,2010-05-22T21:39:00,2010-05-22T21:52:00,GOES
114,SOL2010-05-22T21:39:00L318C104,B1.3,-5.0,-3.0,-15.0,-13.0,2010-05-22T21:39:00,2010-05-22T21:52:00,SDO
115,SOL2010-05-23T05:09:00L317C105,B1.4,-2.0,0.0,-16.0,-14.0,2010-05-23T05:09:00,2010-05-23T05:15:00,SDO
116,SOL2010-05-23T05:09:00L318C104,B1.4,-1.0,1.0,-15.0,-13.0,2010-05-23T05:09:00,2010-05-23T05:21:00,SDO
117,SOL2010-05-23T05:09:00L318C090,B1.4,-90.0,90.0,-90.0,90.0,2010-05-23T05:09:00,2010-05-23T05:21:00,GOES
118,SOL2010-05-23T11:55:25L325C071,,-223.0,552.0,699.0,-14.0,2010-05-23T11:55:25,2010-05-24T10:29:06,SDO
119,SOL2010-05-23T11:55:25L325C071,,-223.0,552.0,699.0,-14.0,2010-05-23T11:55:25,2010-05-24T10:29:06,SDO
120,SOL2010-05-23T16:45:00L324C071,B1.4,11.0,13.0,18.0,20.0,2010-05-23T16:45:00,2010-05-23T20:30:00,SDO
121,SOL2010-05-23T16:45:00L325C070,B1.4,12.0,14.0,19.0,21.0,2010-05-23T16:45:00,2010-05-23T20:30:00,SDO
122,SOL2010-05-23T16:52:00L312C090,B1.3,-90.0,90.0,-90.0,90.0,2010-05-23T16:52:00,2010-05-23T20:08:00,GOES
123,SOL2010-05-23T16:52:00L321C105,B1.3,8.0,10.0,-16.0,-14.0,2010-05-23T16:52:00,2010-05-23T20:08:00,SDO
124,SOL2010-05-23T16:52:00L320C104,B1.3,7.0,9.0,-15.0,-13.0,2010-05-23T16:52:00,2010-05-23T20:08:00,SDO
125,SOL2010-05-23T21:34:00L309C090,B1.1,-90.0,90.0,-90.0,90.0,2010-05-23T21:34:00,2010-05-23T21:45:00,GOES
126,SOL2010-05-23T21:34:00L316C104,B1.1,6.0,8.0,-15.0,-13.0,2010-05-23T21:34:00,2010-05-23T21:45:00,SDO
127,SOL2010-05-23T21:34:00L317C103,B1.1,7.0,9.0,-14.0,-12.0,2010-05-23T21:34:00,2010-05-23T21:45:00,SDO
128,SOL2010-05-24T10:19:00L328C072,,59.0,736.0,562.0,71.0,2010-05-24T10:19:00,2010-05-24T23:57:16,SDO
129,SOL2010-05-24T10:19:00L328C072,,59.0,736.0,562.0,71.0,2010-05-24T10:19:00,2010-05-24T23:57:16,SDO
130,SOL2010-05-24T13:05:00L319C104,B1.1,18.0,20.0,-15.0,-13.0,2010-05-24T13:05:00,2010-05-24T15:37:00,SDO
131,SOL2010-05-24T13:05:00L318C105,B1.1,17.0,19.0,-16.0,-14.0,2010-05-24T13:05:00,2010-05-24T15:50:00,SDO
132,SOL2010-05-24T13:05:00L300C090,B1.1,-90.0,90.0,-90.0,90.0,2010-05-24T13:05:00,2010-05-24T15:50:00,GOES
133,SOL2010-05-25T15:46:00L319C105,B6.5,32.0,34.0,-16.0,-14.0,2010-05-25T15:46:00,2010-05-25T15:51:00,SDO
134,SOL2010-05-25T15:46:00L318C106,B6.5,31.5,32.5,-16.5,-15.5,2010-05-25T15:46:00,2010-05-25T15:55:00,GOES
135,SOL2010-05-27T23:00:00L255C090,B1.4,-90.0,90.0,-90.0,90.0,2010-05-27T23:00:00,2010-05-27T23:25:00,GOES
136,SOL2010-05-27T23:00:00L195C077,B1.4,-61.0,-59.0,12.0,14.0,2010-05-27T23:00:00,2010-05-27T23:25:00,SDO
137,SOL2010-05-31T18:30:00L199C078,A7.1,-7.0,-5.0,11.0,13.0,2010-05-31T18:30:00,2010-05-31T22:45:00,SDO
138,SOL2010-06-02T18:41:00L177C090,B1.0,-90.0,90.0,-90.0,90.0,2010-06-02T18:41:00,2010-06-02T18:50:00,GOES
139,SOL2010-06-02T22:49:00L175C090,B1.2,-90.0,90.0,-90.0,90.0,2010-06-02T22:49:00,2010-06-02T23:00:00,GOES
140,SOL2010-06-03T11:28:00L168C090,B1.0,-90.0,90.0,-90.0,90.0,2010-06-03T11:28:00,2010-06-03T11:45:00,GOES
141,SOL2010-06-03T12:30:00L167C090,B1.1,-90.0,90.0,-90.0,90.0,2010-06-03T12:30:00,2010-06-03T12:36:00,GOES
142,SOL2010-06-03T13:32:00L167C090,B1.1,-90.0,90.0,-90.0,90.0,2010-06-03T13:32:00,2010-06-03T13:43:00,GOES
143,SOL2010-06-03T13:49:00L167C090,B1.3,-90.0,90.0,-90.0,90.0,2010-06-03T13:49:00,2010-06-03T14:02:00,GOES
144,SOL2010-06-06T02:50:00L133C090,B1.4,-90.0,90.0,-90.0,90.0,2010-06-06T02:50:00,2010-06-06T03:01:00,GOES
145,SOL2010-06-07T04:36:08L210C065,,732.0,1108.0,253.0,637.0,2010-06-07T04:36:08,2010-06-07T10:20:28,SDO
146,SOL2010-06-07T04:36:08L210C065,,732.0,1108.0,253.0,637.0,2010-06-07T04:36:08,2010-06-07T10:20:28,SDO
147,SOL2010-06-07T04:36:08L210C065,,732.0,1108.0,253.0,637.0,2010-06-07T04:36:08,2010-06-07T10:20:28,SDO
148,SOL2010-06-07T06:27:00L190C070,B2.0,70.0,72.0,19.0,21.0,2010-06-07T06:27:00,2010-06-07T06:30:00,SDO
149,SOL2010-06-07T06:27:00L184C071,B2.0,64.5,65.5,18.5,19.5,2010-06-07T06:27:00,2010-06-07T06:34:00,GOES
150,SOL2010-06-07T19:10:35L087C075,,-280.0,-443.0,189.0,317.0,2010-06-07T19:10:35,2010-06-07T19:38:19,SDO
151,SOL2010-06-07T19:15:00L088C075,B2.0,-24.0,-22.0,14.0,16.0,2010-06-07T19:15:00,2010-06-07T19:24:00,SDO
152,SOL2010-06-07T19:15:00L111C090,B2.0,-90.0,90.0,-90.0,90.0,2010-06-07T19:15:00,2010-06-07T19:31:00,GOES
153,SOL2010-06-08T11:28:00L142C109,B1.4,39.0,41.0,-20.0,-18.0,2010-06-08T11:28:00,2010-06-08T11:33:00,SOHO
154,SOL2010-06-08T11:28:00L102C090,B1.4,-90.0,90.0,-90.0,90.0,2010-06-08T11:28:00,2010-06-08T11:43:00,GOES
155,SOL2010-06-08T12:49:00L101C090,B1.2,-90.0,90.0,-90.0,90.0,2010-06-08T12:49:00,2010-06-08T12:58:00,GOES
156,SOL2010-06-08T13:43:00L101C090,B1.4,-90.0,90.0,-90.0,90.0,2010-06-08T13:43:00,2010-06-08T13:56:00,GOES
157,SOL2010-06-08T13:43:00L191C078,B1.4,88.0,90.0,11.0,13.0,2010-06-08T13:43:00,2010-06-08T13:56:00,SOHO
158,SOL2010-06-09T00:07:00L142C109,B2.3,46.0,48.0,-20.0,-18.0,2010-06-09T00:07:00,2010-06-09T01:07:00,SDO
159,SOL2010-06-09T00:07:00L095C090,B2.3,-90.0,90.0,-90.0,90.0,2010-06-09T00:07:00,2010-06-09T01:07:00,GOES
160,SOL2010-06-09T03:18:00L118C116,B1.9,24.0,26.0,-27.0,-25.0,2010-06-09T03:18:00,2010-06-09T04:05:00,SDO
161,SOL2010-06-09T04:14:51L144C116,,867.0,466.0,-254.0,-593.0,2010-06-09T04:14:51,2010-06-09T07:39:48,SDO
162,SOL2010-06-09T04:14:51L144C116,,867.0,466.0,-254.0,-593.0,2010-06-09T04:14:51,2010-06-09T07:39:48,SDO
163,SOL2010-06-09T04:14:51L144C116,,867.0,466.0,-254.0,-593.0,2010-06-09T04:14:51,2010-06-09T07:39:48,SDO
164,SOL2010-06-09T04:31:00L088C075,B1.8,-5.0,-3.0,14.0,16.0,2010-06-09T04:31:00,2010-06-09T04:50:00,SDO
165,SOL2010-06-09T04:36:00L140C113,B5.1,47.5,48.5,-23.5,-22.5,2010-06-09T04:36:00,2010-06-09T05:36:00,GOES
166,SOL2010-06-09T04:36:00L140C112,B5.1,47.0,49.0,-23.0,-21.0,2010-06-09T04:36:00,2010-06-09T05:36:00,SDO
167,SOL2010-06-09T08:39:00L090C090,B2.5,-90.0,90.0,-90.0,90.0,2010-06-09T08:39:00,2010-06-09T08:53:00,GOES
168,SOL2010-06-09T08:39:00L142C114,B2.5,51.0,53.0,-25.0,-23.0,2010-06-09T08:39:00,2010-06-09T08:53:00,SDO
169,SOL2010-06-09T13:28:00L141C113,B1.1,53.0,55.0,-24.0,-22.0,2010-06-09T13:28:00,2010-06-09T13:32:00,SDO
170,SOL2010-06-09T13:28:00L087C090,B1.1,-90.0,90.0,-90.0,90.0,2010-06-09T13:28:00,2010-06-09T13:34:00,GOES
171,SOL2010-06-09T13:35:00L087C090,B2.1,-90.0,90.0,-90.0,90.0,2010-06-09T13:35:00,2010-06-09T13:50:00,GOES
172,SOL2010-06-09T13:35:00L138C112,B2.1,50.0,52.0,-23.0,-21.0,2010-06-09T13:35:00,2010-06-09T13:50:00,SDO
173,SOL2010-06-09T19:41:00L084C090,B2.7,-90.0,90.0,-90.0,90.0,2010-06-09T19:41:00,2010-06-09T19:54:00,GOES
174,SOL2010-06-09T19:41:00L143C111,B2.7,58.0,60.0,-22.0,-20.0,2010-06-09T19:41:00,2010-06-09T19:54:00,SDO
175,SOL2010-06-09T20:02:00L143C111,B1.9,58.0,60.0,-22.0,-20.0,2010-06-09T20:02:00,2010-06-09T20:12:00,SDO
176,SOL2010-06-09T20:15:00L084C090,B3.5,-90.0,90.0,-90.0,90.0,2010-06-09T20:15:00,2010-06-09T20:30:00,GOES
177,SOL2010-06-09T20:15:00L143C106,B3.5,58.0,60.0,-17.0,-15.0,2010-06-09T20:15:00,2010-06-09T20:30:00,SDO
178,SOL2010-06-09T20:53:00L139C112,B3.2,55.0,57.0,-23.0,-21.0,2010-06-09T20:53:00,2010-06-09T21:02:00,SDO
179,SOL2010-06-09T20:53:00L083C090,B3.2,-90.0,90.0,-90.0,90.0,2010-06-09T20:53:00,2010-06-09T21:02:00,GOES
180,SOL2010-06-09T22:31:00L087C075,B1.2,4.0,6.0,14.0,16.0,2010-06-09T22:31:00,2010-06-09T23:12:00,SOHO
181,SOL2010-06-09T22:31:00L082C090,B1.2,-90.0,90.0,-90.0,90.0,2010-06-09T22:31:00,2010-06-09T23:12:00,GOES
182,SOL2010-06-11T10:51:00L062C090,B1.4,-90.0,90.0,-90.0,90.0,2010-06-11T10:51:00,2010-06-11T10:58:00,GOES
183,SOL2010-06-11T10:51:00L098C068,B1.4,35.0,37.0,21.0,23.0,2010-06-11T10:51:00,2010-06-11T10:58:00,SDO
184,SOL2010-06-11T11:58:00L099C067,B3.0,36.0,38.0,22.0,24.0,2010-06-11T11:58:00,2010-06-11T12:02:00,SDO
185,SOL2010-06-11T11:58:00L062C090,B3.0,-90.0,90.0,-90.0,90.0,2010-06-11T11:58:00,2010-06-11T12:04:00,GOES
