,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
18,SOL2011-01-02T16:01:00L234C090,B3.0,-90.0,90.0,-90.0,90.0,2011-01-02T16:01:00,2011-01-02T16:10:00,GOES
19,SOL2011-01-02T16:01:00L234C090,B3.0,-90.0,90.0,-90.0,90.0,2011-01-02T16:01:00,2011-01-02T16:10:00,GOES
20,SOL2011-01-02T19:06:00L232C090,B1.5,-90.0,90.0,-90.0,90.0,2011-01-02T19:06:00,2011-01-02T19:24:00,GOES
21,SOL2011-01-02T19:06:00L185C061,B1.5,-48.0,-46.0,28.0,30.0,2011-01-02T19:06:00,2011-01-02T19:24:00,STEREO
22,SOL2011-01-02T19:06:00L232C090,B1.5,-90.0,90.0,-90.0,90.0,2011-01-02T19:06:00,2011-01-02T19:24:00,GOES
23,SOL2011-01-02T19:15:43L216C104,,-368.0,-172.0,-110.0,-292.0,2011-01-02T19:15:43,2011-01-02T23:00:43,SDO
24,SOL2011-01-02T20:09:00L189C053,B2.3,-44.0,-42.0,36.0,38.0,2011-01-02T20:09:00,2011-01-02T20:16:00,STEREO
25,SOL2011-01-02T20:09:00L232C090,B2.3,-90.0,90.0,-90.0,90.0,2011-01-02T20:09:00,2011-01-02T20:16:00,GOES
26,SOL2011-01-02T20:09:00L232C090,B2.3,-90.0,90.0,-90.0,90.0,2011-01-02T20:09:00,2011-01-02T20:16:00,GOES
27,SOL2011-01-03T04:36:00L227C090,B1.4,-90.0,90.0,-90.0,90.0,2011-01-03T04:36:00,2011-01-03T04:46:00,GOES
28,SOL2011-01-03T13:19:00L222C090,B2.6,-90.0,90.0,-90.0,90.0,2011-01-03T13:19:00,2011-01-03T13:33:00,GOES
29,SOL2011-01-03T13:44:00L222C090,B4.2,-90.0,90.0,-90.0,90.0,2011-01-03T13:44:00,2011-01-03T14:11:00,GOES
30,SOL2011-01-03T15:33:00L221C090,B3.3,-90.0,90.0,-90.0,90.0,2011-01-03T15:33:00,2011-01-03T15:45:00,GOES
31,SOL2011-01-03T22:01:00L217C090,B3.6,-90.0,90.0,-90.0,90.0,2011-01-03T22:01:00,2011-01-03T22:31:00,GOES
32,SOL2011-01-03T23:26:00L212C104,C1.1,-5.5,-4.5,-14.5,-13.5,2011-01-03T23:26:00,2011-01-03T23:46:00,GOES
33,SOL2011-01-03T23:26:00L211C105,C1.1,-7.0,-5.0,-16.0,-14.0,2011-01-03T23:26:00,2011-01-03T23:46:00,SDO
34,SOL2011-01-04T02:22:00L264C055,B2.9,48.0,50.0,34.0,36.0,2011-01-04T02:22:00,2011-01-04T02:27:00,SDO
35,SOL2011-01-04T02:22:00L215C090,B2.9,-90.0,90.0,-90.0,90.0,2011-01-04T02:22:00,2011-01-04T02:27:00,GOES
36,SOL2011-01-04T03:19:00L214C090,C1.9,-90.0,90.0,-90.0,90.0,2011-01-04T03:19:00,2011-01-04T03:27:00,GOES
37,SOL2011-01-04T03:19:00L262C055,C1.9,47.0,49.0,34.0,36.0,2011-01-04T03:19:00,2011-01-04T03:27:00,SDO
38,SOL2011-01-04T03:22:21L260C057,,537.6,614.4,537.6,614.4,2011-01-04T03:22:21,2011-01-04T03:27:33,SDO
39,SOL2011-01-04T03:22:26L260C057,,537.6,614.4,537.6,614.4,2011-01-04T03:22:26,2011-01-04T03:30:50,SDO
40,SOL2011-01-04T03:22:32L260C057,,537.6,614.4,537.6,614.4,2011-01-04T03:22:32,2011-01-04T03:30:44,SDO
41,SOL2011-01-04T03:22:37L260C057,,537.6,614.4,537.6,614.4,2011-01-04T03:22:37,2011-01-04T03:26:25,SDO
42,SOL2011-01-04T03:23:53L260C057,,537.6,614.4,537.6,614.4,2011-01-04T03:23:53,2011-01-04T03:30:17,SDO
43,SOL2011-01-04T03:23:59L260C057,,537.6,614.4,537.6,614.4,2011-01-04T03:23:59,2011-01-04T03:27:23,SDO
44,SOL2011-01-04T03:24:03L260C057,,537.6,614.4,537.6,614.4,2011-01-04T03:24:03,2011-01-04T03:28:39,SDO
45,SOL2011-01-04T03:26:49L259C057,,537.6,614.4,537.6,614.4,2011-01-04T03:26:49,2011-01-04T03:29:25,SDO
46,SOL2011-01-04T05:57:00L213C090,B9.4,-90.0,90.0,-90.0,90.0,2011-01-04T05:57:00,2011-01-04T06:05:00,GOES
47,SOL2011-01-04T05:57:00L262C056,B9.4,48.0,50.0,33.0,35.0,2011-01-04T05:57:00,2011-01-04T06:05:00,SDO
48,SOL2011-01-04T06:00:09L267C056,,537.6,691.2,537.6,614.4,2011-01-04T06:00:09,2011-01-04T06:05:21,SDO
49,SOL2011-01-04T06:00:13L258C057,,537.6,691.2,537.6,614.4,2011-01-04T06:00:13,2011-01-04T06:03:13,SDO
50,SOL2011-01-04T06:00:14L258C057,,537.6,691.2,537.6,614.4,2011-01-04T06:00:14,2011-01-04T06:03:14,SDO
51,SOL2011-01-04T06:00:20L258C057,,537.6,691.2,537.6,614.4,2011-01-04T06:00:20,2011-01-04T06:05:20,SDO
52,SOL2011-01-04T06:00:53L267C056,,614.4,691.2,537.6,614.4,2011-01-04T06:00:53,2011-01-04T06:02:53,SDO
53,SOL2011-01-04T06:00:59L267C056,,614.4,691.2,537.6,614.4,2011-01-04T06:00:59,2011-01-04T06:04:59,SDO
54,SOL2011-01-04T07:56:00L263C056,B3.3,50.0,52.0,33.0,35.0,2011-01-04T07:56:00,2011-01-04T08:08:00,SDO
55,SOL2011-01-04T07:56:00L212C090,B3.3,-90.0,90.0,-90.0,90.0,2011-01-04T07:56:00,2011-01-04T08:08:00,GOES
56,SOL2011-01-04T07:58:13L266C056,,614.4,691.2,537.6,614.4,2011-01-04T07:58:13,2011-01-04T08:03:01,SDO
57,SOL2011-01-04T07:58:14L266C056,,614.4,691.2,537.6,614.4,2011-01-04T07:58:14,2011-01-04T08:01:14,SDO
58,SOL2011-01-04T07:58:21L266C056,,614.4,691.2,537.6,614.4,2011-01-04T07:58:21,2011-01-04T08:03:33,SDO
59,SOL2011-01-04T08:14:13L266C056,,614.4,691.2,537.6,614.4,2011-01-04T08:14:13,2011-01-04T08:18:37,SDO
60,SOL2011-01-04T08:14:14L266C056,,614.4,691.2,537.6,614.4,2011-01-04T08:14:14,2011-01-04T08:21:02,SDO
61,SOL2011-01-04T08:14:20L266C056,,614.4,691.2,537.6,614.4,2011-01-04T08:14:20,2011-01-04T08:18:56,SDO
62,SOL2011-01-04T08:14:21L266C056,,614.4,691.2,537.6,614.4,2011-01-04T08:14:21,2011-01-04T08:19:33,SDO
63,SOL2011-01-04T09:34:09L265C056,,614.4,691.2,537.6,614.4,2011-01-04T09:34:09,2011-01-04T09:41:21,SDO
64,SOL2011-01-04T09:34:14L265C056,,614.4,691.2,537.6,614.4,2011-01-04T09:34:14,2011-01-04T09:39:38,SDO
65,SOL2011-01-04T09:35:00L262C056,B3.6,50.0,52.0,33.0,35.0,2011-01-04T09:35:00,2011-01-04T09:41:00,SDO
66,SOL2011-01-04T09:35:00L211C090,B3.6,-90.0,90.0,-90.0,90.0,2011-01-04T09:35:00,2011-01-04T09:41:00,GOES
67,SOL2011-01-04T09:35:49L265C056,,614.4,691.2,537.6,614.4,2011-01-04T09:35:49,2011-01-04T09:39:37,SDO
68,SOL2011-01-04T09:43:00L211C090,B6.4,-90.0,90.0,-90.0,90.0,2011-01-04T09:43:00,2011-01-04T09:49:00,GOES
69,SOL2011-01-04T09:43:00L264C056,B6.4,52.0,54.0,33.0,35.0,2011-01-04T09:43:00,2011-01-04T09:49:00,SDO
70,SOL2011-01-04T09:45:45L265C056,,614.4,691.2,537.6,614.4,2011-01-04T09:45:45,2011-01-04T09:51:45,SDO
71,SOL2011-01-04T09:45:49L265C056,,614.4,691.2,537.6,614.4,2011-01-04T09:45:49,2011-01-04T09:49:37,SDO
72,SOL2011-01-04T09:45:50L265C056,,614.4,691.2,537.6,614.4,2011-01-04T09:45:50,2011-01-04T09:51:14,SDO
73,SOL2011-01-04T09:45:56L265C056,,614.4,691.2,537.6,614.4,2011-01-04T09:45:56,2011-01-04T09:50:56,SDO
74,SOL2011-01-04T09:46:05L265C056,,614.4,691.2,537.6,614.4,2011-01-04T09:46:05,2011-01-04T09:51:41,SDO
75,SOL2011-01-04T09:46:23L265C056,,614.4,691.2,537.6,614.4,2011-01-04T09:46:23,2011-01-04T09:49:23,SDO
76,SOL2011-01-04T10:02:49L265C056,,614.4,691.2,537.6,614.4,2011-01-04T10:02:49,2011-01-04T10:06:13,SDO
77,SOL2011-01-04T10:02:50L265C056,,614.4,691.2,537.6,614.4,2011-01-04T10:02:50,2011-01-04T10:06:02,SDO
78,SOL2011-01-04T10:03:08L265C056,,614.4,691.2,537.6,614.4,2011-01-04T10:03:08,2011-01-04T10:05:32,SDO
79,SOL2011-01-04T19:42:00L266C057,B1.9,59.0,61.0,32.0,34.0,2011-01-04T19:42:00,2011-01-04T19:48:00,SDO
80,SOL2011-01-04T19:42:00L206C090,B1.9,-90.0,90.0,-90.0,90.0,2011-01-04T19:42:00,2011-01-04T19:48:00,GOES
81,SOL2011-01-04T23:39:00L190C055,B4.2,-14.0,-12.0,34.0,36.0,2011-01-04T23:39:00,2011-01-04T23:45:00,SDO
82,SOL2011-01-04T23:39:00L203C090,B4.2,-90.0,90.0,-90.0,90.0,2011-01-04T23:39:00,2011-01-04T23:51:00,GOES
83,SOL2011-01-05T19:21:37L209C104,,230.4,307.2,-230.4,-153.6,2011-01-05T19:21:37,2011-01-05T19:26:13,SDO
84,SOL2011-01-05T19:27:01L234C118,,537.6,614.4,-460.8,-384.0,2011-01-05T19:27:01,2011-01-05T19:29:01,SDO
85,SOL2011-01-05T23:23:00L190C090,B4.0,-90.0,90.0,-90.0,90.0,2011-01-05T23:23:00,2011-01-05T23:29:00,GOES
86,SOL2011-01-05T23:23:00L145C112,B4.0,-45.0,-43.0,-23.0,-21.0,2011-01-05T23:23:00,2011-01-05T23:29:00,SDO
87,SOL2011-01-05T23:23:00L145C112,B4.0,-45.0,-43.0,-23.0,-21.0,2011-01-05T23:23:00,2011-01-05T23:29:00,SDO
88,SOL2011-01-05T23:23:00L190C090,B4.0,-90.0,90.0,-90.0,90.0,2011-01-05T23:23:00,2011-01-05T23:29:00,GOES
89,SOL2011-01-05T23:50:00L190C090,B1.8,-90.0,90.0,-90.0,90.0,2011-01-05T23:50:00,2011-01-06T00:05:00,GOES
90,SOL2011-01-05T23:50:00L189C056,B1.8,-2.0,0.0,33.0,35.0,2011-01-05T23:50:00,2011-01-06T00:05:00,SDO
91,SOL2011-01-05T23:50:00L190C090,B1.8,-90.0,90.0,-90.0,90.0,2011-01-05T23:50:00,2011-01-06T00:05:00,GOES
92,SOL2011-01-07T00:01:00L176C090,B1.2,-90.0,90.0,-90.0,90.0,2011-01-07T00:01:00,2011-01-07T00:09:00,GOES
93,SOL2011-01-07T00:01:00L233C118,B1.2,55.0,57.0,-29.0,-27.0,2011-01-07T00:01:00,2011-01-07T00:09:00,SDO
94,SOL2011-01-07T00:01:00L176C090,B1.2,-90.0,90.0,-90.0,90.0,2011-01-07T00:01:00,2011-01-07T00:09:00,GOES
95,SOL2011-01-07T00:01:00L233C118,B1.2,55.0,57.0,-29.0,-27.0,2011-01-07T00:01:00,2011-01-07T00:09:00,SDO
96,SOL2011-01-07T06:59:00L172C090,B1.7,-90.0,90.0,-90.0,90.0,2011-01-07T06:59:00,2011-01-07T07:14:00,GOES
97,SOL2011-01-07T06:59:00L259C053,B1.7,85.0,87.0,36.0,38.0,2011-01-07T06:59:00,2011-01-07T07:14:00,SDO
98,SOL2011-01-07T06:59:00L172C090,B1.7,-90.0,90.0,-90.0,90.0,2011-01-07T06:59:00,2011-01-07T07:14:00,GOES
99,SOL2011-01-07T15:12:00L186C056,B5.1,17.0,19.0,33.0,35.0,2011-01-07T15:12:00,2011-01-07T15:20:00,SDO
100,SOL2011-01-07T15:12:00L167C090,B5.1,-90.0,90.0,-90.0,90.0,2011-01-07T15:12:00,2011-01-07T15:34:00,GOES
101,SOL2011-01-08T09:18:00L158C090,B2.5,-90.0,90.0,-90.0,90.0,2011-01-08T09:18:00,2011-01-08T09:27:00,GOES
102,SOL2011-01-08T09:18:00L158C090,B2.5,-90.0,90.0,-90.0,90.0,2011-01-08T09:18:00,2011-01-08T09:27:00,GOES
103,SOL2011-01-08T09:18:00L235C118,B2.5,75.0,77.0,-29.0,-27.0,2011-01-08T09:18:00,2011-01-08T09:27:00,SDO
104,SOL2011-01-08T09:18:00L235C118,B2.5,75.0,77.0,-29.0,-27.0,2011-01-08T09:18:00,2011-01-08T09:27:00,SDO
105,SOL2011-01-09T13:46:00L188C057,B1.3,44.0,46.0,32.0,34.0,2011-01-09T13:46:00,2011-01-09T13:56:00,SDO
106,SOL2011-01-09T13:46:00L142C090,B1.3,-90.0,90.0,-90.0,90.0,2011-01-09T13:46:00,2011-01-09T13:56:00,GOES
107,SOL2011-01-09T13:46:00L142C090,B1.3,-90.0,90.0,-90.0,90.0,2011-01-09T13:46:00,2011-01-09T13:56:00,GOES
108,SOL2011-01-09T13:46:00L188C057,B1.3,44.0,46.0,32.0,34.0,2011-01-09T13:46:00,2011-01-09T13:56:00,SDO
109,SOL2011-01-10T00:00:09L189C055,,508.0,752.0,474.0,713.0,2011-01-10T00:00:09,2011-01-10T15:07:57,SDO
110,SOL2011-01-10T08:45:00L185C055,B2.0,52.0,54.0,34.0,36.0,2011-01-10T08:45:00,2011-01-10T08:52:00,SDO
111,SOL2011-01-10T08:45:00L131C090,B2.0,-90.0,90.0,-90.0,90.0,2011-01-10T08:45:00,2011-01-10T08:52:00,GOES
112,SOL2011-01-10T08:45:00L131C090,B2.0,-90.0,90.0,-90.0,90.0,2011-01-10T08:45:00,2011-01-10T08:52:00,GOES
113,SOL2011-01-10T08:47:49L222C101,,921.6,998.4,-230.4,-153.6,2011-01-10T08:47:49,2011-01-10T11:12:37,SDO
114,SOL2011-01-10T08:48:26L222C101,,921.6,998.4,-230.4,-153.6,2011-01-10T08:48:26,2011-01-10T08:50:38,SDO
115,SOL2011-01-10T08:58:00L212C102,B2.5,79.0,81.0,-13.0,-11.0,2011-01-10T08:58:00,2011-01-10T09:06:00,SDO
116,SOL2011-01-10T08:58:00L131C090,B2.5,-90.0,90.0,-90.0,90.0,2011-01-10T08:58:00,2011-01-10T09:06:00,GOES
117,SOL2011-01-10T10:00:00L190C055,B2.8,57.0,59.0,34.0,36.0,2011-01-10T10:00:00,2011-01-10T10:13:00,SDO
118,SOL2011-01-10T10:00:00L131C090,B4.6,-90.0,90.0,-90.0,90.0,2011-01-10T10:00:00,2011-01-10T10:39:00,GOES
119,SOL2011-01-10T13:43:00L129C090,B2.3,-90.0,90.0,-90.0,90.0,2011-01-10T13:43:00,2011-01-10T13:49:00,GOES
120,SOL2011-01-10T13:43:00L184C056,B2.3,53.0,55.0,33.0,35.0,2011-01-10T13:43:00,2011-01-10T13:49:00,SDO
121,SOL2011-01-10T13:43:00L184C056,B2.3,53.0,55.0,33.0,35.0,2011-01-10T13:43:00,2011-01-10T13:49:00,SDO
122,SOL2011-01-10T13:43:00L129C090,B2.3,-90.0,90.0,-90.0,90.0,2011-01-10T13:43:00,2011-01-10T13:49:00,GOES
123,SOL2011-01-10T19:16:00L186C055,B1.7,58.0,60.0,34.0,36.0,2011-01-10T19:16:00,2011-01-10T19:27:00,SDO
124,SOL2011-01-10T19:16:00L126C090,B1.7,-90.0,90.0,-90.0,90.0,2011-01-10T19:16:00,2011-01-10T19:27:00,GOES
125,SOL2011-01-10T20:42:00L125C090,B2.5,-90.0,90.0,-90.0,90.0,2011-01-10T20:42:00,2011-01-10T21:12:00,GOES
126,SOL2011-01-10T20:42:00L125C090,B2.5,-90.0,90.0,-90.0,90.0,2011-01-10T20:42:00,2011-01-10T21:12:00,GOES
127,SOL2011-01-10T20:42:00L186C056,B2.5,59.0,61.0,33.0,35.0,2011-01-10T20:42:00,2011-01-10T21:12:00,SDO
128,SOL2011-01-10T20:53:14L098C073,,-460.8,-384.0,307.2,384.0,2011-01-10T20:53:14,2011-01-10T20:55:26,SDO
129,SOL2011-01-11T00:28:49L189C056,,691.2,768.0,537.6,614.4,2011-01-11T00:28:49,2011-01-11T00:32:49,SDO
130,SOL2011-01-11T00:28:50L189C056,,691.2,768.0,537.6,614.4,2011-01-11T00:28:50,2011-01-11T00:35:38,SDO
131,SOL2011-01-11T00:28:56L189C056,,691.2,768.0,537.6,614.4,2011-01-11T00:28:56,2011-01-11T00:32:44,SDO
132,SOL2011-01-11T00:28:57L189C056,,691.2,768.0,537.6,614.4,2011-01-11T00:28:57,2011-01-11T00:35:21,SDO
133,SOL2011-01-11T00:29:05L189C056,,691.2,768.0,537.6,614.4,2011-01-11T00:29:05,2011-01-11T00:41:29,SDO
134,SOL2011-01-11T06:06:00L120C090,B1.4,-90.0,90.0,-90.0,90.0,2011-01-11T06:06:00,2011-01-11T06:22:00,GOES
135,SOL2011-01-11T06:06:00L185C054,B1.4,63.0,65.0,35.0,37.0,2011-01-11T06:06:00,2011-01-11T06:22:00,SDO
136,SOL2011-01-11T06:06:00L120C090,B1.4,-90.0,90.0,-90.0,90.0,2011-01-11T06:06:00,2011-01-11T06:22:00,GOES
137,SOL2011-01-11T11:15:00L117C090,B1.4,-90.0,90.0,-90.0,90.0,2011-01-11T11:15:00,2011-01-11T11:28:00,GOES
138,SOL2011-01-11T11:15:00L097C074,B1.4,-21.0,-19.0,15.0,17.0,2011-01-11T11:15:00,2011-01-11T11:28:00,SDO
139,SOL2011-01-11T17:43:00L203C106,B3.1,88.0,90.0,-17.0,-15.0,2011-01-11T17:43:00,2011-01-11T17:50:00,SDO
140,SOL2011-01-11T17:43:00L113C090,B3.1,-90.0,90.0,-90.0,90.0,2011-01-11T17:43:00,2011-01-11T18:09:00,GOES
141,SOL2011-01-11T18:46:00L203C107,B1.6,88.0,90.0,-18.0,-16.0,2011-01-11T18:46:00,2011-01-11T18:52:00,SDO
142,SOL2011-01-11T18:46:00L203C107,B1.6,88.0,90.0,-18.0,-16.0,2011-01-11T18:46:00,2011-01-11T18:52:00,SDO
143,SOL2011-01-11T18:46:00L113C090,B1.6,-90.0,90.0,-90.0,90.0,2011-01-11T18:46:00,2011-01-11T19:01:00,GOES
144,SOL2011-01-11T18:46:00L113C090,B1.6,-90.0,90.0,-90.0,90.0,2011-01-11T18:46:00,2011-01-11T19:01:00,GOES
145,SOL2011-01-12T00:39:00L110C090,B1.1,-90.0,90.0,-90.0,90.0,2011-01-12T00:39:00,2011-01-12T00:44:00,GOES
146,SOL2011-01-12T00:39:00L110C090,B1.1,-90.0,90.0,-90.0,90.0,2011-01-12T00:39:00,2011-01-12T00:44:00,GOES
147,SOL2011-01-12T00:39:00L099C075,B1.1,-12.0,-10.0,14.0,16.0,2011-01-12T00:39:00,2011-01-12T00:44:00,SDO
148,SOL2011-01-12T00:39:00L099C075,B1.1,-12.0,-10.0,14.0,16.0,2011-01-12T00:39:00,2011-01-12T00:44:00,SDO
149,SOL2011-01-12T00:41:13L098C074,,-230.4,-153.6,307.2,384.0,2011-01-12T00:41:13,2011-01-12T00:46:49,SDO
150,SOL2011-01-12T00:41:14L098C074,,-230.4,-153.6,307.2,384.0,2011-01-12T00:41:14,2011-01-12T00:55:02,SDO
151,SOL2011-01-12T03:23:00L187C055,B1.0,77.0,79.0,34.0,36.0,2011-01-12T03:23:00,2011-01-12T03:27:00,SDO
152,SOL2011-01-12T03:23:00L108C090,B1.0,-90.0,90.0,-90.0,90.0,2011-01-12T03:23:00,2011-01-12T03:31:00,GOES
153,SOL2011-01-12T21:19:00L098C090,B1.6,-90.0,90.0,-90.0,90.0,2011-01-12T21:19:00,2011-01-12T22:05:00,GOES
154,SOL2011-01-12T21:19:00L150C113,B1.6,51.0,53.0,-24.0,-22.0,2011-01-12T21:19:00,2011-01-12T22:05:00,SDO
155,SOL2011-01-12T21:19:00L098C090,B1.6,-90.0,90.0,-90.0,90.0,2011-01-12T21:19:00,2011-01-12T22:05:00,GOES
156,SOL2011-01-12T23:40:00L097C090,B2.2,-90.0,90.0,-90.0,90.0,2011-01-12T23:40:00,2011-01-13T00:14:00,GOES
157,SOL2011-01-13T07:48:00L179C056,B1.4,85.0,87.0,33.0,35.0,2011-01-13T07:48:00,2011-01-13T07:52:00,SDO
158,SOL2011-01-13T07:48:00L093C090,B1.4,-90.0,90.0,-90.0,90.0,2011-01-13T07:48:00,2011-01-13T07:57:00,GOES
159,SOL2011-01-13T09:09:00L178C057,B3.7,85.0,87.0,32.0,34.0,2011-01-13T09:09:00,2011-01-13T09:19:00,SDO
160,SOL2011-01-13T09:09:00L092C090,B3.7,-90.0,90.0,-90.0,90.0,2011-01-13T09:09:00,2011-01-13T09:26:00,GOES
161,SOL2011-01-13T09:49:00L091C090,B2.8,-90.0,90.0,-90.0,90.0,2011-01-13T09:49:00,2011-01-13T12:13:00,GOES
162,SOL2011-01-13T09:49:00L091C090,B2.8,-90.0,90.0,-90.0,90.0,2011-01-13T09:49:00,2011-01-13T12:13:00,GOES
163,SOL2011-01-13T09:49:00L004C066,B2.8,-88.0,-86.0,23.0,25.0,2011-01-13T09:49:00,2011-01-13T12:13:00,SDO
164,SOL2011-01-13T12:53:00L090C090,B2.2,-90.0,90.0,-90.0,90.0,2011-01-13T12:53:00,2011-01-13T13:15:00,GOES
165,SOL2011-01-13T12:53:00L090C090,B2.2,-90.0,90.0,-90.0,90.0,2011-01-13T12:53:00,2011-01-13T13:15:00,GOES
166,SOL2011-01-13T12:53:00L076C068,B2.2,-15.0,-13.0,21.0,23.0,2011-01-13T12:53:00,2011-01-13T13:15:00,SDO
167,SOL2011-01-13T14:36:00L089C090,B1.9,-90.0,90.0,-90.0,90.0,2011-01-13T14:36:00,2011-01-13T15:14:00,GOES
168,SOL2011-01-13T14:36:00L175C056,B1.9,85.0,87.0,33.0,35.0,2011-01-13T14:36:00,2011-01-13T15:14:00,SDO
169,SOL2011-01-13T14:36:00L089C090,B1.9,-90.0,90.0,-90.0,90.0,2011-01-13T14:36:00,2011-01-13T15:14:00,GOES
170,SOL2011-01-13T23:47:00L084C090,B2.3,-90.0,90.0,-90.0,90.0,2011-01-13T23:47:00,2011-01-14T00:22:00,GOES
171,SOL2011-01-13T23:47:00L358C069,B2.3,-88.0,-86.0,20.0,22.0,2011-01-13T23:47:00,2011-01-14T00:22:00,SDO
172,SOL2011-01-14T01:15:00L357C067,C1.7,-88.0,-86.0,22.0,24.0,2011-01-14T01:15:00,2011-01-14T05:30:00,SDO
173,SOL2011-01-14T01:28:00L083C090,C1.6,-90.0,90.0,-90.0,90.0,2011-01-14T01:28:00,2011-01-14T04:38:00,GOES
174,SOL2011-01-14T12:52:00L351C068,C1.0,-88.0,-86.0,21.0,23.0,2011-01-14T12:52:00,2011-01-14T13:07:00,SDO
175,SOL2011-01-14T12:52:00L077C090,C1.0,-90.0,90.0,-90.0,90.0,2011-01-14T12:52:00,2011-01-14T13:25:00,GOES
176,SOL2011-01-14T12:52:00L077C090,C1.0,-90.0,90.0,-90.0,90.0,2011-01-14T12:52:00,2011-01-14T13:25:00,GOES
177,SOL2011-01-14T12:52:00L351C066,C1.0,-88.0,-86.0,23.0,25.0,2011-01-14T12:52:00,2011-01-14T13:25:00,SDO
178,SOL2011-01-14T12:58:37L350C065,,-921.6,-844.8,384.0,460.8,2011-01-14T12:58:37,2011-01-14T13:03:25,SDO
179,SOL2011-01-14T12:58:38L350C065,,-921.6,-844.8,384.0,460.8,2011-01-14T12:58:38,2011-01-14T13:03:38,SDO
180,SOL2011-01-14T13:05:01L350C065,,-921.6,-844.8,384.0,460.8,2011-01-14T13:05:01,2011-01-14T13:08:01,SDO
181,SOL2011-01-14T15:41:00L100C076,B2.2,24.0,26.0,13.0,15.0,2011-01-14T15:41:00,2011-01-14T15:51:00,SDO
182,SOL2011-01-14T15:41:00L075C090,B2.2,-90.0,90.0,-90.0,90.0,2011-01-14T15:41:00,2011-01-14T15:57:00,GOES
183,SOL2011-01-14T15:41:00L075C090,B2.2,-90.0,90.0,-90.0,90.0,2011-01-14T15:41:00,2011-01-14T15:57:00,GOES
184,SOL2011-01-14T15:41:00L100C076,B2.2,24.0,26.0,13.0,15.0,2011-01-14T15:41:00,2011-01-14T15:57:00,SDO
185,SOL2011-01-14T17:03:00L054C065,B2.2,-21.0,-19.0,24.0,26.0,2011-01-14T17:03:00,2011-01-14T17:09:00,SDO
186,SOL2011-01-14T17:03:00L074C090,B2.2,-90.0,90.0,-90.0,90.0,2011-01-14T17:03:00,2011-01-14T17:17:00,GOES
187,SOL2011-01-14T17:03:00L074C090,B2.2,-90.0,90.0,-90.0,90.0,2011-01-14T17:03:00,2011-01-14T17:17:00,GOES
188,SOL2011-01-14T18:18:00L074C090,B1.8,-90.0,90.0,-90.0,90.0,2011-01-14T18:18:00,2011-01-14T18:27:00,GOES
