,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
52,SOL2011-04-01T22:19:29L130C071,,-153.6,-76.8,384.0,460.8,2011-04-01T22:19:29,2011-04-01T22:32:29,SDO
53,SOL2011-04-01T22:19:32L130C071,,-153.6,-76.8,384.0,460.8,2011-04-01T22:19:32,2011-04-01T22:22:32,SDO
54,SOL2011-04-01T22:19:33L130C071,,-153.6,-76.8,384.0,460.8,2011-04-01T22:19:33,2011-04-01T22:21:57,SDO
55,SOL2011-04-01T22:51:59L209C103,,844.8,921.6,-307.2,-153.6,2011-04-01T22:51:59,2011-04-01T22:55:11,SDO
56,SOL2011-04-01T22:52:20L209C103,,844.8,921.6,-230.4,-153.6,2011-04-01T22:52:20,2011-04-01T22:54:20,SDO
57,SOL2011-04-01T22:52:25L213C108,,844.8,921.6,-307.2,-153.6,2011-04-01T22:52:25,2011-04-01T22:55:13,SDO
58,SOL2011-04-01T22:52:26L209C103,,844.8,921.6,-307.2,-153.6,2011-04-01T22:52:26,2011-04-01T22:55:26,SDO
59,SOL2011-04-01T23:42:35L139C076,,0.0,76.8,307.2,384.0,2011-04-01T23:42:35,2011-04-01T23:45:23,SDO
60,SOL2011-04-01T23:42:37L139C076,,0.0,76.8,307.2,384.0,2011-04-01T23:42:37,2011-04-01T23:45:13,SDO
61,SOL2011-04-01T23:42:38L139C076,,0.0,76.8,307.2,384.0,2011-04-01T23:42:38,2011-04-01T23:45:26,SDO
62,SOL2011-04-02T00:08:47L134C071,,-76.8,0.0,384.0,460.8,2011-04-02T00:08:47,2011-04-02T00:25:11,SDO
63,SOL2011-04-02T00:09:01L134C071,,-76.8,0.0,384.0,460.8,2011-04-02T00:09:01,2011-04-02T00:27:01,SDO
64,SOL2011-04-02T00:09:02L134C071,,-76.8,0.0,384.0,460.8,2011-04-02T00:09:02,2011-04-02T00:28:26,SDO
65,SOL2011-04-02T00:10:44L134C071,,-76.8,0.0,384.0,460.8,2011-04-02T00:10:44,2011-04-02T00:13:56,SDO
66,SOL2011-04-02T00:30:35L133C071,,-76.8,0.0,384.0,460.8,2011-04-02T00:30:35,2011-04-02T00:34:11,SDO
67,SOL2011-04-02T00:43:11L133C071,,-76.8,0.0,384.0,460.8,2011-04-02T00:43:11,2011-04-02T00:48:35,SDO
68,SOL2011-04-02T03:21:47L127C071,,-153.6,-76.8,384.0,460.8,2011-04-02T03:21:47,2011-04-02T03:30:11,SDO
69,SOL2011-04-02T03:22:00L134C090,B4.6,-90.0,90.0,-90.0,90.0,2011-04-02T03:22:00,2011-04-02T03:29:00,GOES
70,SOL2011-04-02T03:22:00L128C073,B4.6,-7.0,-5.0,16.0,18.0,2011-04-02T03:22:00,2011-04-02T03:29:00,SDO
71,SOL2011-04-02T04:06:23L195C104,,768.0,844.8,-230.4,-153.6,2011-04-02T04:06:23,2011-04-02T04:14:11,SDO
72,SOL2011-04-02T04:26:23L197C109,,768.0,844.8,-307.2,-230.4,2011-04-02T04:26:23,2011-04-02T04:29:59,SDO
73,SOL2011-04-02T04:26:59L126C071,,-153.6,-76.8,384.0,460.8,2011-04-02T04:26:59,2011-04-02T04:30:23,SDO
74,SOL2011-04-02T04:42:35L205C103,,844.8,921.6,-230.4,-153.6,2011-04-02T04:42:35,2011-04-02T04:45:59,SDO
75,SOL2011-04-02T07:41:11L204C103,,844.8,921.6,-230.4,-153.6,2011-04-02T07:41:11,2011-04-02T07:43:47,SDO
76,SOL2011-04-02T08:02:35L129C071,,-76.8,0.0,384.0,460.8,2011-04-02T08:02:35,2011-04-02T08:06:47,SDO
77,SOL2011-04-02T09:16:47L203C103,,844.8,921.6,-230.4,-153.6,2011-04-02T09:16:47,2011-04-02T09:18:59,SDO
78,SOL2011-04-02T10:35:11L202C103,,844.8,921.6,-230.4,-153.6,2011-04-02T10:35:11,2011-04-02T10:37:47,SDO
79,SOL2011-04-02T13:08:23L126C071,,-76.8,0.0,384.0,460.8,2011-04-02T13:08:23,2011-04-02T13:11:59,SDO
80,SOL2011-04-02T13:08:38L126C071,,-76.8,0.0,384.0,460.8,2011-04-02T13:08:38,2011-04-02T13:11:26,SDO
81,SOL2011-04-02T13:08:49L126C071,,-76.8,0.0,384.0,460.8,2011-04-02T13:08:49,2011-04-02T13:11:37,SDO
82,SOL2011-04-02T13:27:59L112C076,,-307.2,-230.4,307.2,384.0,2011-04-02T13:27:59,2011-04-02T13:34:23,SDO
83,SOL2011-04-02T14:33:00L155C065,B4.1,26.0,28.0,24.0,26.0,2011-04-02T14:33:00,2011-04-02T14:42:00,SDO
84,SOL2011-04-02T14:33:00L128C090,B4.1,-90.0,90.0,-90.0,90.0,2011-04-02T14:33:00,2011-04-02T14:42:00,GOES
85,SOL2011-04-02T14:35:47L157C065,,384.0,460.8,460.8,537.6,2011-04-02T14:35:47,2011-04-02T14:40:59,SDO
86,SOL2011-04-02T17:12:23L190C109,,768.0,921.6,-307.2,-153.6,2011-04-02T17:12:23,2011-04-02T17:20:35,SDO
87,SOL2011-04-02T19:20:11L128C076,,0.0,76.8,307.2,384.0,2011-04-02T19:20:11,2011-04-02T19:27:59,SDO
88,SOL2011-04-02T19:20:20L128C076,,0.0,76.8,307.2,384.0,2011-04-02T19:20:20,2011-04-02T19:27:44,SDO
89,SOL2011-04-02T19:20:25L128C076,,0.0,76.8,307.2,384.0,2011-04-02T19:20:25,2011-04-02T19:27:25,SDO
90,SOL2011-04-02T19:20:26L128C076,,0.0,76.8,307.2,384.0,2011-04-02T19:20:26,2011-04-02T19:28:02,SDO
91,SOL2011-04-02T19:50:11L203C114,,548.0,1157.0,-151.0,-587.0,2011-04-02T19:50:11,2011-04-04T00:00:11,SDO
92,SOL2011-04-02T20:02:59L201C108,,844.8,921.6,-307.2,-230.4,2011-04-02T20:02:59,2011-04-02T20:06:59,SDO
93,SOL2011-04-02T22:34:00L203C103,B7.4,77.0,79.0,-14.0,-12.0,2011-04-02T22:34:00,2011-04-02T23:32:00,SDO
94,SOL2011-04-02T22:34:00L194C103,B8.3,68.5,69.5,-13.5,-12.5,2011-04-02T22:34:00,2011-04-02T23:55:00,GOES
95,SOL2011-04-02T22:39:47L200C108,,844.8,921.6,-307.2,-230.4,2011-04-02T22:39:47,2011-04-02T23:20:23,SDO
96,SOL2011-04-02T23:36:00L196C103,B8.3,71.0,73.0,-14.0,-12.0,2011-04-02T23:36:00,2011-04-02T23:58:00,SDO
97,SOL2011-04-02T23:36:47L199C108,,844.8,921.6,-307.2,-230.4,2011-04-02T23:36:47,2011-04-02T23:40:59,SDO
98,SOL2011-04-02T23:44:59L195C103,,844.8,921.6,-307.2,-153.6,2011-04-02T23:44:59,2011-04-02T23:49:35,SDO
99,SOL2011-04-03T02:58:35L211C101,,921.6,998.4,-230.4,-153.6,2011-04-03T02:58:35,2011-04-03T03:01:59,SDO
100,SOL2011-04-03T03:34:59L138C076,,230.4,307.2,307.2,384.0,2011-04-03T03:34:59,2011-04-03T03:37:11,SDO
101,SOL2011-04-03T03:35:01L138C076,,230.4,307.2,307.2,384.0,2011-04-03T03:35:01,2011-04-03T03:37:01,SDO
102,SOL2011-04-03T03:35:02L138C076,,230.4,307.2,307.2,384.0,2011-04-03T03:35:02,2011-04-03T03:38:02,SDO
103,SOL2011-04-03T03:35:08L138C076,,230.4,307.2,307.2,384.0,2011-04-03T03:35:08,2011-04-03T03:37:44,SDO
104,SOL2011-04-03T03:35:09L138C076,,230.4,307.2,307.2,384.0,2011-04-03T03:35:09,2011-04-03T03:37:21,SDO
105,SOL2011-04-03T05:01:00L120C090,C1.2,-90.0,90.0,-90.0,90.0,2011-04-03T05:01:00,2011-04-03T05:28:00,GOES
106,SOL2011-04-03T05:01:00L135C075,C1.2,14.0,16.0,14.0,16.0,2011-04-03T05:01:00,2011-04-03T05:28:00,SDO
107,SOL2011-04-03T05:04:35L137C076,,230.4,307.2,307.2,384.0,2011-04-03T05:04:35,2011-04-03T05:23:59,SDO
108,SOL2011-04-03T05:04:49L137C076,,230.4,307.2,307.2,384.0,2011-04-03T05:04:49,2011-04-03T05:11:01,SDO
109,SOL2011-04-03T05:18:38L137C076,,230.4,307.2,307.2,384.0,2011-04-03T05:18:38,2011-04-03T05:23:02,SDO
110,SOL2011-04-03T06:41:59L207C115,,844.8,998.4,-460.8,-230.4,2011-04-03T06:41:59,2011-04-03T12:32:23,SDO
111,SOL2011-04-03T06:42:01L209C101,,768.0,998.4,-384.0,-153.6,2011-04-03T06:42:01,2011-04-04T05:59:49,SDO
112,SOL2011-04-03T11:38:37L109C076,,-153.6,-76.8,307.2,460.8,2011-04-03T11:38:37,2011-04-03T11:41:13,SDO
113,SOL2011-04-03T17:40:23L111C076,,-76.8,0.0,307.2,384.0,2011-04-03T17:40:23,2011-04-03T17:42:47,SDO
114,SOL2011-04-03T18:16:59L110C076,,-76.8,0.0,307.2,384.0,2011-04-03T18:16:59,2011-04-03T18:21:59,SDO
115,SOL2011-04-03T18:27:59L110C076,,-76.8,0.0,307.2,384.0,2011-04-03T18:27:59,2011-04-03T18:31:11,SDO
116,SOL2011-04-03T19:08:23L110C076,,-76.8,0.0,307.2,384.0,2011-04-03T19:08:23,2011-04-03T19:10:59,SDO
117,SOL2011-04-03T19:14:23L110C076,,-76.8,0.0,307.2,384.0,2011-04-03T19:14:23,2011-04-03T19:18:11,SDO
118,SOL2011-04-03T23:45:59L132C075,,307.2,384.0,307.2,384.0,2011-04-03T23:45:59,2011-04-03T23:53:35,SDO
119,SOL2011-04-03T23:49:13L132C075,,307.2,384.0,307.2,384.0,2011-04-03T23:49:13,2011-04-03T23:52:13,SDO
120,SOL2011-04-04T01:57:35L111C076,,0.0,76.8,307.2,384.0,2011-04-04T01:57:35,2011-04-04T02:01:23,SDO
121,SOL2011-04-04T02:29:00L171C065,B8.7,62.0,64.0,24.0,26.0,2011-04-04T02:29:00,2011-04-04T06:45:00,SDO
122,SOL2011-04-04T02:38:23L046C109,,-844.8,-768.0,-307.2,-230.4,2011-04-04T02:38:23,2011-04-04T02:53:35,SDO
123,SOL2011-04-04T03:07:00L108C090,B8.6,-90.0,90.0,-90.0,90.0,2011-04-04T03:07:00,2011-04-04T05:17:00,GOES
124,SOL2011-04-04T03:07:00L171C065,B8.6,62.0,64.0,24.0,26.0,2011-04-04T03:07:00,2011-04-04T05:17:00,SDO
125,SOL2011-04-04T03:28:59L130C075,,307.2,384.0,307.2,384.0,2011-04-04T03:28:59,2011-04-04T03:33:35,SDO
126,SOL2011-04-04T03:41:59L110C076,,0.0,76.8,307.2,460.8,2011-04-04T03:41:59,2011-04-04T03:57:11,SDO
127,SOL2011-04-04T03:42:02L110C076,,0.0,76.8,307.2,384.0,2011-04-04T03:42:02,2011-04-04T03:44:02,SDO
128,SOL2011-04-04T03:42:08L110C076,,0.0,76.8,307.2,460.8,2011-04-04T03:42:08,2011-04-04T03:53:08,SDO
129,SOL2011-04-04T03:42:09L110C076,,0.0,76.8,307.2,384.0,2011-04-04T03:42:09,2011-04-04T03:45:09,SDO
130,SOL2011-04-04T03:42:13L110C071,,0.0,76.8,307.2,460.8,2011-04-04T03:42:13,2011-04-04T05:59:49,SDO
131,SOL2011-04-04T06:28:23L156C063,,614.4,691.2,460.8,537.6,2011-04-04T06:28:23,2011-04-04T06:33:47,SDO
132,SOL2011-04-04T06:28:38L156C063,,614.4,691.2,460.8,537.6,2011-04-04T06:28:38,2011-04-04T06:32:38,SDO
133,SOL2011-04-04T11:33:23L037C067,,-844.8,-768.0,384.0,460.8,2011-04-04T11:33:23,2011-04-04T11:36:35,SDO
134,SOL2011-04-04T11:41:23L037C067,,-844.8,-768.0,384.0,460.8,2011-04-04T11:41:23,2011-04-04T11:45:23,SDO
135,SOL2011-04-04T11:42:01L037C067,,-844.8,-768.0,384.0,460.8,2011-04-04T11:42:01,2011-04-04T11:44:13,SDO
136,SOL2011-04-04T11:42:02L037C067,,-844.8,-768.0,384.0,460.8,2011-04-04T11:42:02,2011-04-04T11:44:26,SDO
137,SOL2011-04-04T11:50:23L025C071,,-921.6,-844.8,307.2,384.0,2011-04-04T11:50:23,2011-04-04T11:56:23,SDO
138,SOL2011-04-04T12:40:47L036C067,,-844.8,-768.0,384.0,460.8,2011-04-04T12:40:47,2011-04-04T12:43:23,SDO
139,SOL2011-04-04T15:07:47L140C074,,537.6,614.4,307.2,384.0,2011-04-04T15:07:47,2011-04-04T15:10:47,SDO
140,SOL2011-04-04T17:10:00L140C076,B5.5,39.0,41.0,13.0,15.0,2011-04-04T17:10:00,2011-04-04T17:15:00,SDO
141,SOL2011-04-04T17:10:00L100C090,B5.5,-90.0,90.0,-90.0,90.0,2011-04-04T17:10:00,2011-04-04T17:15:00,GOES
142,SOL2011-04-04T17:10:59L139C074,,537.6,691.2,230.4,384.0,2011-04-04T17:10:59,2011-04-04T17:15:11,SDO
143,SOL2011-04-04T17:11:37L145C074,,537.6,691.2,307.2,384.0,2011-04-04T17:11:37,2011-04-04T17:14:25,SDO
144,SOL2011-04-04T17:11:38L145C074,,537.6,691.2,307.2,384.0,2011-04-04T17:11:38,2011-04-04T17:14:26,SDO
145,SOL2011-04-04T17:12:20L145C074,,614.4,691.2,307.2,384.0,2011-04-04T17:12:20,2011-04-04T17:14:20,SDO
146,SOL2011-04-04T17:54:59L145C074,,614.4,691.2,307.2,384.0,2011-04-04T17:54:59,2011-04-04T18:02:23,SDO
147,SOL2011-04-04T18:16:11L132C075,,460.8,537.6,307.2,384.0,2011-04-04T18:16:11,2011-04-04T18:18:47,SDO
148,SOL2011-04-04T18:28:11L145C074,,614.4,691.2,307.2,384.0,2011-04-04T18:28:11,2011-04-04T18:32:59,SDO
149,SOL2011-04-04T23:19:00L010C070,B5.2,-88.0,-86.0,19.0,21.0,2011-04-04T23:19:00,2011-04-04T23:25:00,SDO
150,SOL2011-04-04T23:19:00L010C070,B5.2,-88.0,-86.0,19.0,21.0,2011-04-04T23:19:00,2011-04-04T23:25:00,SDO
151,SOL2011-04-04T23:19:00L097C090,B5.2,-90.0,90.0,-90.0,90.0,2011-04-04T23:19:00,2011-04-04T23:39:00,GOES
152,SOL2011-04-05T01:31:59L184C115,,844.8,921.6,-460.8,-307.2,2011-04-05T01:31:59,2011-04-05T01:37:11,SDO
153,SOL2011-04-05T05:17:00L007C069,B7.4,-88.0,-86.0,20.0,22.0,2011-04-05T05:17:00,2011-04-05T05:29:00,SDO
154,SOL2011-04-05T05:17:00L094C090,B7.4,-90.0,90.0,-90.0,90.0,2011-04-05T05:17:00,2011-04-05T05:29:00,GOES
155,SOL2011-04-05T05:18:23L016C071,,-921.6,-844.8,307.2,384.0,2011-04-05T05:18:23,2011-04-05T05:31:35,SDO
156,SOL2011-04-05T06:23:59L015C071,,-921.6,-844.8,307.2,384.0,2011-04-05T06:23:59,2011-04-05T06:38:23,SDO
157,SOL2011-04-05T10:23:11L013C071,,-921.6,-844.8,307.2,384.0,2011-04-05T10:23:11,2011-04-05T10:29:23,SDO
158,SOL2011-04-05T10:53:47L012C071,,-921.6,-844.8,307.2,384.0,2011-04-05T10:53:47,2011-04-05T11:31:35,SDO
159,SOL2011-04-05T12:58:35L142C073,,691.2,768.0,307.2,384.0,2011-04-05T12:58:35,2011-04-05T13:01:11,SDO
160,SOL2011-04-05T12:58:37L142C073,,691.2,768.0,307.2,384.0,2011-04-05T12:58:37,2011-04-05T13:01:01,SDO
161,SOL2011-04-05T13:27:59L011C071,,-921.6,-844.8,307.2,384.0,2011-04-05T13:27:59,2011-04-05T13:37:23,SDO
162,SOL2011-04-05T16:02:47L032C068,,-768.0,-691.2,384.0,460.8,2011-04-05T16:02:47,2011-04-05T16:06:11,SDO
163,SOL2011-04-05T23:09:59L136C073,,691.2,768.0,307.2,384.0,2011-04-05T23:09:59,2011-04-05T23:20:11,SDO
164,SOL2011-04-06T14:29:35L009C067,,-844.8,-768.0,384.0,460.8,2011-04-06T14:29:35,2011-04-06T14:36:11,SDO
165,SOL2011-04-06T14:46:47L023C073,,-768.0,-691.2,307.2,384.0,2011-04-06T14:46:47,2011-04-06T14:52:59,SDO
166,SOL2011-04-06T15:44:23L022C073,,-844.8,-691.2,307.2,460.8,2011-04-06T15:44:23,2011-04-06T15:53:47,SDO
167,SOL2011-04-06T15:46:00L025C072,B9.6,-51.0,-49.0,17.0,19.0,2011-04-06T15:46:00,2011-04-06T15:52:00,SDO
168,SOL2011-04-06T15:46:00L075C090,B9.6,-90.0,90.0,-90.0,90.0,2011-04-06T15:46:00,2011-04-06T15:52:00,GOES
169,SOL2011-04-06T16:10:47L347C079,,-998.4,-691.2,153.6,384.0,2011-04-06T16:10:47,2011-04-06T16:33:59,SDO
170,SOL2011-04-06T16:14:00L074C090,C1.2,-90.0,90.0,-90.0,90.0,2011-04-06T16:14:00,2011-04-06T16:35:00,GOES
171,SOL2011-04-06T16:14:00L347C079,C1.2,-89.0,-87.0,10.0,12.0,2011-04-06T16:14:00,2011-04-06T16:35:00,SDO
172,SOL2011-04-06T16:30:37L022C073,,-768.0,-691.2,307.2,384.0,2011-04-06T16:30:37,2011-04-06T16:34:01,SDO
173,SOL2011-04-06T16:47:11L034C069,,-614.4,-537.6,384.0,460.8,2011-04-06T16:47:11,2011-04-06T16:49:35,SDO
174,SOL2011-04-06T17:12:00L074C090,B9.4,-90.0,90.0,-90.0,90.0,2011-04-06T17:12:00,2011-04-06T17:30:00,GOES
175,SOL2011-04-06T17:12:00L032C067,B9.4,-43.0,-41.0,22.0,24.0,2011-04-06T17:12:00,2011-04-06T17:30:00,SDO
176,SOL2011-04-06T17:52:00L346C077,C1.9,-89.0,-87.0,12.0,14.0,2011-04-06T17:52:00,2011-04-06T18:07:00,SDO
177,SOL2011-04-06T17:52:00L346C077,C1.9,-89.0,-87.0,12.0,14.0,2011-04-06T17:52:00,2011-04-06T18:07:00,SDO
178,SOL2011-04-06T17:52:00L073C090,C1.9,-90.0,90.0,-90.0,90.0,2011-04-06T17:52:00,2011-04-06T18:29:00,GOES
179,SOL2011-04-06T17:53:23L347C075,,-998.4,-921.6,153.6,307.2,2011-04-06T17:53:23,2011-04-06T18:22:59,SDO
180,SOL2011-04-06T19:51:11L032C069,,-614.4,-537.6,384.0,460.8,2011-04-06T19:51:11,2011-04-06T19:56:11,SDO
181,SOL2011-04-06T21:35:00L344C078,C1.4,-89.0,-87.0,11.0,13.0,2011-04-06T21:35:00,2011-04-06T21:54:00,SDO
182,SOL2011-04-06T21:35:00L071C090,C1.4,-90.0,90.0,-90.0,90.0,2011-04-06T21:35:00,2011-04-06T21:54:00,GOES
183,SOL2011-04-06T21:35:47L344C079,,-998.4,-921.6,153.6,230.4,2011-04-06T21:35:47,2011-04-06T21:54:47,SDO
184,SOL2011-04-07T04:19:00L341C078,C1.8,-89.0,-87.0,11.0,13.0,2011-04-07T04:19:00,2011-04-07T04:35:00,SDO
185,SOL2011-04-07T04:19:00L068C090,C1.8,-90.0,90.0,-90.0,90.0,2011-04-07T04:19:00,2011-04-07T04:47:00,GOES
186,SOL2011-04-07T04:21:23L341C075,,-998.4,-691.2,153.6,460.8,2011-04-07T04:21:23,2011-04-07T05:08:23,SDO
187,SOL2011-04-07T04:54:00L067C090,C1.5,-90.0,90.0,-90.0,90.0,2011-04-07T04:54:00,2011-04-07T05:03:00,GOES
188,SOL2011-04-07T04:54:00L340C078,C1.5,-89.0,-87.0,11.0,13.0,2011-04-07T04:54:00,2011-04-07T05:03:00,SDO
189,SOL2011-04-07T08:15:11L010C068,,-768.0,-691.2,384.0,460.8,2011-04-07T08:15:11,2011-04-07T08:21:35,SDO
190,SOL2011-04-07T12:37:47L008C068,,-768.0,-691.2,384.0,460.8,2011-04-07T12:37:47,2011-04-07T12:43:59,SDO
191,SOL2011-04-07T15:56:35L033C070,,-460.8,-384.0,384.0,460.8,2011-04-07T15:56:35,2011-04-07T15:58:35,SDO
192,SOL2011-04-07T16:25:00L334C077,C1.5,-89.0,-87.0,12.0,14.0,2011-04-07T16:25:00,2011-04-07T16:39:00,SDO
193,SOL2011-04-07T16:25:00L061C090,C1.5,-90.0,90.0,-90.0,90.0,2011-04-07T16:25:00,2011-04-07T16:54:00,GOES
