,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
29,SOL2012-10-01T15:54:34L083C104,,-153.6,-76.8,-384.0,-307.2,2012-10-01T15:54:34,2012-10-01T15:57:34,SDO
30,SOL2012-10-01T16:09:10L083C104,,-153.6,-76.8,-384.0,-307.2,2012-10-01T16:09:10,2012-10-01T16:11:46,SDO
31,SOL2012-10-01T16:24:22L179C075,,921.6,998.4,76.8,307.2,2012-10-01T16:24:22,2012-10-01T17:01:58,SDO
32,SOL2012-10-01T17:11:58L179C079,,921.6,998.4,153.6,307.2,2012-10-01T17:11:58,2012-10-01T17:48:34,SDO
33,SOL2012-10-01T19:43:22L178C084,,921.6,998.4,76.8,153.6,2012-10-01T19:43:22,2012-10-01T19:48:46,SDO
34,SOL2012-10-01T20:43:10L176C075,,921.6,998.4,230.4,307.2,2012-10-01T20:43:10,2012-10-01T21:13:22,SDO
35,SOL2012-10-01T22:20:22L119C083,,460.8,537.6,0.0,76.8,2012-10-01T22:20:22,2012-10-01T22:24:58,SDO
36,SOL2012-10-01T22:42:34L085C099,,-76.8,0.0,-307.2,-230.4,2012-10-01T22:42:34,2012-10-01T22:45:46,SDO
37,SOL2012-10-02T01:52:00L085C090,B9.8,-90.0,90.0,-90.0,90.0,2012-10-02T01:52:00,2012-10-02T01:58:00,GOES
38,SOL2012-10-02T01:54:22L007C109,,-921.6,-844.8,-384.0,-230.4,2012-10-02T01:54:22,2012-10-02T01:58:34,SDO
39,SOL2012-10-02T03:08:46L087C104,,0.0,76.8,-384.0,-307.2,2012-10-02T03:08:46,2012-10-02T03:10:58,SDO
40,SOL2012-10-02T04:18:10L173C084,,921.6,998.4,76.8,153.6,2012-10-02T04:18:10,2012-10-02T04:25:46,SDO
41,SOL2012-10-02T04:49:10L071C114,,-230.4,-153.6,-537.6,-460.8,2012-10-02T04:49:10,2012-10-02T04:54:58,SDO
42,SOL2012-10-02T08:38:10L003C109,,-921.6,-844.8,-384.0,-307.2,2012-10-02T08:38:10,2012-10-02T08:40:58,SDO
43,SOL2012-10-02T08:57:22L088C104,,76.8,153.6,-384.0,-307.2,2012-10-02T08:57:22,2012-10-02T08:59:58,SDO
44,SOL2012-10-02T08:58:46L003C109,,-921.6,-844.8,-384.0,-307.2,2012-10-02T08:58:46,2012-10-02T09:02:46,SDO
45,SOL2012-10-02T09:00:00L085C104,C1.1,3.5,4.5,-14.5,-13.5,2012-10-02T09:00:00,2012-10-02T09:06:00,GOES
46,SOL2012-10-02T09:01:10L088C104,,0.0,153.6,-384.0,-230.4,2012-10-02T09:01:10,2012-10-02T09:05:58,SDO
47,SOL2012-10-02T09:01:12L088C104,,76.8,153.6,-384.0,-307.2,2012-10-02T09:01:12,2012-10-02T09:05:36,SDO
48,SOL2012-10-02T09:01:13L088C104,,76.8,153.6,-384.0,-307.2,2012-10-02T09:01:13,2012-10-02T09:06:37,SDO
49,SOL2012-10-02T09:17:58L003C109,,-921.6,-844.8,-384.0,-307.2,2012-10-02T09:17:58,2012-10-02T09:22:22,SDO
50,SOL2012-10-02T11:33:22L168C075,,921.6,998.4,230.4,307.2,2012-10-02T11:33:22,2012-10-02T11:44:58,SDO
51,SOL2012-10-02T13:08:22L168C084,,921.6,998.4,76.8,153.6,2012-10-02T13:08:22,2012-10-02T13:10:34,SDO
52,SOL2012-10-02T13:22:10L167C075,,921.6,998.4,230.4,307.2,2012-10-02T13:22:10,2012-10-02T13:38:10,SDO
53,SOL2012-10-02T13:52:58L168C084,,921.6,998.4,76.8,153.6,2012-10-02T13:52:58,2012-10-02T14:11:34,SDO
54,SOL2012-10-02T13:54:12L168C084,,921.6,998.4,76.8,153.6,2012-10-02T13:54:12,2012-10-02T13:57:00,SDO
55,SOL2012-10-02T13:54:13L168C084,,921.6,998.4,76.8,153.6,2012-10-02T13:54:13,2012-10-02T13:57:37,SDO
56,SOL2012-10-02T14:12:10L111C105,,460.8,537.6,-384.0,-307.2,2012-10-02T14:12:10,2012-10-02T14:36:46,SDO
57,SOL2012-10-02T16:07:46L167C084,,921.6,998.4,76.8,153.6,2012-10-02T16:07:46,2012-10-02T16:11:34,SDO
58,SOL2012-10-02T19:00:46L165C084,,921.6,998.4,76.8,153.6,2012-10-02T19:00:46,2012-10-02T19:02:46,SDO
59,SOL2012-10-02T22:25:00L074C090,B6.5,-90.0,90.0,-90.0,90.0,2012-10-02T22:25:00,2012-10-02T23:08:00,GOES
60,SOL2012-10-02T23:23:22L356C109,,-921.6,-844.8,-384.0,-307.2,2012-10-02T23:23:22,2012-10-02T23:25:58,SDO
61,SOL2012-10-03T09:27:22L006C108,,-844.8,-768.0,-384.0,-307.2,2012-10-03T09:27:22,2012-10-03T09:39:22,SDO
62,SOL2012-10-03T11:36:58L083C104,,230.4,307.2,-384.0,-307.2,2012-10-03T11:36:58,2012-10-03T11:38:58,SDO
63,SOL2012-10-03T13:35:00L003C106,B3.4,-62.5,-61.5,-16.5,-15.5,2012-10-03T13:35:00,2012-10-03T13:41:00,GOES
64,SOL2012-10-03T13:35:46L003C108,,-844.8,-768.0,-384.0,-307.2,2012-10-03T13:35:46,2012-10-03T13:42:34,SDO
65,SOL2012-10-03T14:18:00L006C105,B4.3,-59.5,-58.5,-15.5,-14.5,2012-10-03T14:18:00,2012-10-03T14:24:00,GOES
66,SOL2012-10-03T14:19:10L003C108,,-844.8,-691.2,-384.0,-307.2,2012-10-03T14:19:10,2012-10-03T14:30:34,SDO
67,SOL2012-10-04T00:48:00L059C090,B6.0,-90.0,90.0,-90.0,90.0,2012-10-04T00:48:00,2012-10-04T00:58:00,GOES
68,SOL2012-10-04T01:32:46L066C114,,76.8,153.6,-537.6,-460.8,2012-10-04T01:32:46,2012-10-04T01:39:58,SDO
69,SOL2012-10-04T03:17:34L102C101,,614.4,691.2,-307.2,-230.4,2012-10-04T03:17:34,2012-10-04T03:20:22,SDO
70,SOL2012-10-04T03:48:46L148C088,,921.6,998.4,0.0,76.8,2012-10-04T03:48:46,2012-10-04T03:52:34,SDO
71,SOL2012-10-04T06:17:34L073C082,,230.4,307.2,0.0,76.8,2012-10-04T06:17:34,2012-10-04T06:20:58,SDO
72,SOL2012-10-04T06:37:22L107C102,,691.2,768.0,-307.2,-230.4,2012-10-04T06:37:22,2012-10-04T07:00:58,SDO
73,SOL2012-10-04T13:49:00L052C090,B3.0,-90.0,90.0,-90.0,90.0,2012-10-04T13:49:00,2012-10-04T13:59:00,GOES
74,SOL2012-10-04T15:07:00L051C090,B3.3,-90.0,90.0,-90.0,90.0,2012-10-04T15:07:00,2012-10-04T15:12:00,GOES
75,SOL2012-10-04T15:07:46L141C084,,921.6,998.4,76.8,153.6,2012-10-04T15:07:46,2012-10-04T15:12:46,SDO
76,SOL2012-10-04T16:31:00L051C090,B3.5,-90.0,90.0,-90.0,90.0,2012-10-04T16:31:00,2012-10-04T16:42:00,GOES
77,SOL2012-10-04T16:32:58L101C102,,691.2,844.8,-307.2,-230.4,2012-10-04T16:32:58,2012-10-04T16:40:58,SDO
78,SOL2012-10-04T22:47:58L007C111,,-614.4,-537.6,-460.8,-384.0,2012-10-04T22:47:58,2012-10-04T22:50:22,SDO
79,SOL2012-10-05T02:45:00L113C104,B6.1,67.0,69.0,-15.0,-13.0,2012-10-05T02:45:00,2012-10-05T06:00:00,SDO
80,SOL2012-10-05T03:17:00L045C090,B7.8,-90.0,90.0,-90.0,90.0,2012-10-05T03:17:00,2012-10-05T10:46:00,GOES
81,SOL2012-10-05T05:43:10L005C106,,-614.4,-537.6,-384.0,-307.2,2012-10-05T05:43:10,2012-10-05T05:49:34,SDO
82,SOL2012-10-05T21:25:34L106C104,,844.8,921.6,-307.2,-230.4,2012-10-05T21:25:34,2012-10-05T21:30:34,SDO
83,SOL2012-10-06T00:36:46L104C104,,844.8,921.6,-307.2,-230.4,2012-10-06T00:36:46,2012-10-06T00:48:34,SDO
84,SOL2012-10-06T00:37:00L033C090,B3.0,-90.0,90.0,-90.0,90.0,2012-10-06T00:37:00,2012-10-06T00:45:00,GOES
85,SOL2012-10-06T02:05:00L032C090,B3.2,-90.0,90.0,-90.0,90.0,2012-10-06T02:05:00,2012-10-06T02:15:00,GOES
86,SOL2012-10-06T05:23:00L030C090,B4.0,-90.0,90.0,-90.0,90.0,2012-10-06T05:23:00,2012-10-06T05:35:00,GOES
87,SOL2012-10-06T05:25:10L008C110,,-460.8,-307.2,-460.8,-384.0,2012-10-06T05:25:10,2012-10-06T05:33:46,SDO
88,SOL2012-10-06T07:06:00L029C090,B3.2,-90.0,90.0,-90.0,90.0,2012-10-06T07:06:00,2012-10-06T07:17:00,GOES
89,SOL2012-10-06T07:06:46L007C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T07:06:46,2012-10-06T07:17:34,SDO
90,SOL2012-10-06T07:24:34L007C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T07:24:34,2012-10-06T07:28:22,SDO
91,SOL2012-10-06T07:24:48L007C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T07:24:48,2012-10-06T07:28:00,SDO
92,SOL2012-10-06T07:25:01L007C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T07:25:01,2012-10-06T07:28:25,SDO
93,SOL2012-10-06T07:25:31L007C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T07:25:31,2012-10-06T07:27:31,SDO
94,SOL2012-10-06T07:25:32L007C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T07:25:32,2012-10-06T07:27:32,SDO
95,SOL2012-10-06T08:19:00L009C110,B1.9,-21.0,-19.0,-21.0,-19.0,2012-10-06T08:19:00,2012-10-06T09:26:00,SDO
96,SOL2012-10-06T10:11:58L005C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T10:11:58,2012-10-06T10:26:34,SDO
97,SOL2012-10-06T11:06:58L005C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T11:06:58,2012-10-06T11:11:46,SDO
98,SOL2012-10-06T11:13:46L005C110,,-384.0,-230.4,-460.8,-384.0,2012-10-06T11:13:46,2012-10-06T11:19:10,SDO
99,SOL2012-10-06T11:19:00L027C090,B5.3,-90.0,90.0,-90.0,90.0,2012-10-06T11:19:00,2012-10-06T11:30:00,GOES
100,SOL2012-10-06T11:20:22L005C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T11:20:22,2012-10-06T11:27:58,SDO
101,SOL2012-10-06T11:21:00L005C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T11:21:00,2012-10-06T11:24:48,SDO
102,SOL2012-10-06T11:21:01L005C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T11:21:01,2012-10-06T11:25:37,SDO
103,SOL2012-10-06T11:22:20L005C110,,-384.0,-307.2,-460.8,-384.0,2012-10-06T11:22:20,2012-10-06T11:24:44,SDO
104,SOL2012-10-06T17:20:10L007C109,,-307.2,-230.4,-460.8,-384.0,2012-10-06T17:20:10,2012-10-06T17:44:10,SDO
105,SOL2012-10-07T03:16:00L293C115,B4.3,-87.0,-85.0,-26.0,-24.0,2012-10-07T03:16:00,2012-10-07T03:27:00,SDO
106,SOL2012-10-07T03:16:00L018C090,B4.5,-90.0,90.0,-90.0,90.0,2012-10-07T03:16:00,2012-10-07T03:48:00,GOES
107,SOL2012-10-07T03:17:58L006C109,,-230.4,-153.6,-460.8,-384.0,2012-10-07T03:17:58,2012-10-07T03:39:58,SDO
108,SOL2012-10-07T03:18:24L006C109,,-230.4,-153.6,-460.8,-384.0,2012-10-07T03:18:24,2012-10-07T03:20:24,SDO
109,SOL2012-10-07T03:18:25L006C109,,-230.4,-153.6,-460.8,-384.0,2012-10-07T03:18:25,2012-10-07T03:30:13,SDO
110,SOL2012-10-07T08:24:22L003C109,,-230.4,-153.6,-460.8,-384.0,2012-10-07T08:24:22,2012-10-07T08:26:58,SDO
111,SOL2012-10-07T12:20:46L085C104,,844.8,921.6,-307.2,-230.4,2012-10-07T12:20:46,2012-10-07T12:22:58,SDO
112,SOL2012-10-07T12:22:00L013C090,B4.9,-90.0,90.0,-90.0,90.0,2012-10-07T12:22:00,2012-10-07T13:12:00,GOES
113,SOL2012-10-07T12:26:58L006C109,,-153.6,0.0,-460.8,-384.0,2012-10-07T12:26:58,2012-10-07T12:41:22,SDO
114,SOL2012-10-07T12:27:12L006C109,,-153.6,-76.8,-460.8,-384.0,2012-10-07T12:27:12,2012-10-07T12:31:24,SDO
115,SOL2012-10-07T12:27:37L006C109,,-153.6,-76.8,-460.8,-384.0,2012-10-07T12:27:37,2012-10-07T12:31:25,SDO
116,SOL2012-10-07T20:21:00L283C071,C1.2,-88.0,-86.0,18.0,20.0,2012-10-07T20:21:00,2012-10-07T20:46:00,SDO
117,SOL2012-10-07T20:21:00L009C090,C1.2,-90.0,90.0,-90.0,90.0,2012-10-07T20:21:00,2012-10-07T21:14:00,GOES
118,SOL2012-10-07T20:24:10L282C071,,-998.4,-921.6,307.2,384.0,2012-10-07T20:24:10,2012-10-07T21:10:22,SDO
119,SOL2012-10-08T05:57:00L004C090,B9.5,-90.0,90.0,-90.0,90.0,2012-10-08T05:57:00,2012-10-08T07:51:00,GOES
120,SOL2012-10-08T07:37:00L003C090,B9.9,-90.0,90.0,-90.0,90.0,2012-10-08T07:37:00,2012-10-08T07:49:00,GOES
121,SOL2012-10-08T07:38:34L275C075,,-998.4,-921.6,230.4,307.2,2012-10-08T07:38:34,2012-10-08T07:48:10,SDO
122,SOL2012-10-08T07:46:10L010C109,,76.8,153.6,-460.8,-384.0,2012-10-08T07:46:10,2012-10-08T09:26:58,SDO
123,SOL2012-10-08T08:01:00L003C090,C1.2,-90.0,90.0,-90.0,90.0,2012-10-08T08:01:00,2012-10-08T08:11:00,GOES
124,SOL2012-10-08T08:03:10L275C075,,-998.4,-921.6,230.4,307.2,2012-10-08T08:03:10,2012-10-08T08:10:34,SDO
125,SOL2012-10-08T08:41:00L002C090,C2.2,-90.0,90.0,-90.0,90.0,2012-10-08T08:41:00,2012-10-08T09:12:00,GOES
126,SOL2012-10-08T08:43:22L275C075,,-998.4,-921.6,230.4,307.2,2012-10-08T08:43:22,2012-10-08T09:12:10,SDO
127,SOL2012-10-08T09:15:13L274C075,,-998.4,-921.6,230.4,307.2,2012-10-08T09:15:13,2012-10-08T09:27:49,SDO
128,SOL2012-10-08T11:05:00L001C090,M2.3,-90.0,90.0,-90.0,90.0,2012-10-08T11:05:00,2012-10-08T11:23:00,GOES
129,SOL2012-10-08T11:13:31L273C075,,-998.4,-921.6,230.4,307.2,2012-10-08T11:13:31,2012-10-08T11:32:19,SDO
130,SOL2012-10-08T11:15:26L273C075,,-998.4,-921.6,230.4,307.2,2012-10-08T11:15:26,2012-10-08T12:28:02,SDO
131,SOL2012-10-08T11:20:40L273C075,,-998.4,-921.6,230.4,307.2,2012-10-08T11:20:40,2012-10-08T11:25:40,SDO
132,SOL2012-10-08T11:20:49L273C075,,-998.4,-921.6,230.4,307.2,2012-10-08T11:20:49,2012-10-08T11:28:01,SDO
133,SOL2012-10-08T11:25:34L273C075,,-998.4,-921.6,230.4,384.0,2012-10-08T11:25:34,2012-10-08T12:06:46,SDO
134,SOL2012-10-08T12:09:01L273C075,,-998.4,-921.6,230.4,307.2,2012-10-08T12:09:01,2012-10-08T12:44:01,SDO
135,SOL2012-10-08T12:27:31L273C075,,-998.4,-921.6,230.4,307.2,2012-10-08T12:27:31,2012-10-08T12:35:07,SDO
136,SOL2012-10-08T12:27:36L273C075,,-998.4,-921.6,230.4,307.2,2012-10-08T12:27:36,2012-10-08T12:43:36,SDO
137,SOL2012-10-08T13:15:46L007C109,,76.8,230.4,-460.8,-384.0,2012-10-08T13:15:46,2012-10-08T13:45:22,SDO
138,SOL2012-10-08T13:16:12L007C109,,76.8,230.4,-460.8,-384.0,2012-10-08T13:16:12,2012-10-08T13:20:36,SDO
139,SOL2012-10-08T13:52:00L000C090,C1.0,-90.0,90.0,-90.0,90.0,2012-10-08T13:52:00,2012-10-08T14:29:00,GOES
140,SOL2012-10-08T13:53:22L274C119,,-921.6,-844.8,-537.6,-384.0,2012-10-08T13:53:22,2012-10-08T14:11:46,SDO
141,SOL2012-10-08T13:56:10L007C109,,76.8,230.4,-460.8,-384.0,2012-10-08T13:56:10,2012-10-08T14:02:58,SDO
142,SOL2012-10-08T18:14:00L358C090,B8.3,-90.0,90.0,-90.0,90.0,2012-10-08T18:14:00,2012-10-08T18:28:00,GOES
143,SOL2012-10-08T18:41:00L358C090,B8.8,-90.0,90.0,-90.0,90.0,2012-10-08T18:41:00,2012-10-08T18:56:00,GOES
144,SOL2012-10-08T20:28:22L008C109,,153.6,230.4,-460.8,-384.0,2012-10-08T20:28:22,2012-10-08T20:30:22,SDO
145,SOL2012-10-08T20:52:34L038C084,,614.4,691.2,0.0,76.8,2012-10-08T20:52:34,2012-10-08T20:54:46,SDO
146,SOL2012-10-08T21:40:46L012C109,,230.4,307.2,-460.8,-384.0,2012-10-08T21:40:46,2012-10-08T21:49:46,SDO
147,SOL2012-10-08T22:35:46L267C079,,-998.4,-921.6,153.6,230.4,2012-10-08T22:35:46,2012-10-08T22:37:46,SDO
148,SOL2012-10-08T23:00:00L355C090,C2.2,-90.0,90.0,-90.0,90.0,2012-10-08T23:00:00,2012-10-08T23:26:00,GOES
149,SOL2012-10-08T23:00:03L268C114,,-1221.0,-675.0,-634.0,-217.0,2012-10-08T23:00:03,2012-10-09T01:30:03,SDO
150,SOL2012-10-08T23:00:03L268C114,,-1221.0,-675.0,-634.0,-217.0,2012-10-08T23:00:03,2012-10-09T01:30:03,SDO
151,SOL2012-10-08T23:00:03L268C114,,-1221.0,-675.0,-634.0,-217.0,2012-10-08T23:00:03,2012-10-09T01:30:03,SDO
152,SOL2012-10-08T23:01:46L269C115,,-921.6,-768.0,-537.6,-384.0,2012-10-08T23:01:46,2012-10-08T23:25:34,SDO
153,SOL2012-10-08T23:02:12L269C115,,-921.6,-844.8,-537.6,-384.0,2012-10-08T23:02:12,2012-10-08T23:13:12,SDO
154,SOL2012-10-08T23:02:37L269C115,,-921.6,-844.8,-537.6,-384.0,2012-10-08T23:02:37,2012-10-08T23:09:25,SDO
155,SOL2012-10-08T23:02:43L269C115,,-921.6,-844.8,-460.8,-384.0,2012-10-08T23:02:43,2012-10-08T23:11:31,SDO
156,SOL2012-10-08T23:02:44L269C115,,-921.6,-844.8,-460.8,-384.0,2012-10-08T23:02:44,2012-10-08T23:13:32,SDO
157,SOL2012-10-08T23:56:00L355C090,C2.0,-90.0,90.0,-90.0,90.0,2012-10-08T23:56:00,2012-10-09T02:01:00,GOES
158,SOL2012-10-09T00:04:34L266C075,,-998.4,-921.6,230.4,307.2,2012-10-09T00:04:34,2012-10-09T00:13:22,SDO
159,SOL2012-10-09T00:12:58L011C110,,153.6,307.2,-460.8,-384.0,2012-10-09T00:12:58,2012-10-09T00:25:22,SDO
160,SOL2012-10-09T00:13:12L011C110,,230.4,307.2,-460.8,-384.0,2012-10-09T00:13:12,2012-10-09T00:18:48,SDO
161,SOL2012-10-09T00:13:13L011C110,,230.4,307.2,-460.8,-384.0,2012-10-09T00:13:13,2012-10-09T00:31:13,SDO
162,SOL2012-10-09T00:13:19L011C110,,230.4,307.2,-460.8,-384.0,2012-10-09T00:13:19,2012-10-09T00:30:07,SDO
163,SOL2012-10-09T00:13:20L011C110,,230.4,307.2,-460.8,-384.0,2012-10-09T00:13:20,2012-10-09T00:24:44,SDO
164,SOL2012-10-09T01:40:13L268C119,,-921.6,-844.8,-537.6,-460.8,2012-10-09T01:40:13,2012-10-09T01:53:49,SDO
165,SOL2012-10-09T01:41:12L268C119,,-921.6,-844.8,-537.6,-460.8,2012-10-09T01:41:12,2012-10-09T02:05:00,SDO
166,SOL2012-10-09T01:51:46L265C079,,-998.4,-921.6,153.6,230.4,2012-10-09T01:51:46,2012-10-09T01:54:46,SDO
167,SOL2012-10-09T02:14:22L061C099,,691.2,921.6,-230.4,76.8,2012-10-09T02:14:22,2012-10-09T02:28:10,SDO
168,SOL2012-10-09T03:22:46L060C099,,844.8,921.6,-230.4,-153.6,2012-10-09T03:22:46,2012-10-09T03:25:34,SDO
169,SOL2012-10-09T03:23:00L060C099,,844.8,921.6,-230.4,-153.6,2012-10-09T03:23:00,2012-10-09T03:25:36,SDO
170,SOL2012-10-09T03:23:01L060C099,,844.8,921.6,-230.4,-153.6,2012-10-09T03:23:01,2012-10-09T03:25:37,SDO
171,SOL2012-10-09T03:23:07L060C099,,844.8,921.6,-230.4,-153.6,2012-10-09T03:23:07,2012-10-09T03:25:31,SDO
172,SOL2012-10-09T03:25:00L055C098,C1.7,62.5,63.5,-8.5,-7.5,2012-10-09T03:25:00,2012-10-09T03:47:00,GOES
173,SOL2012-10-09T03:25:22L266C115,,-921.6,-844.8,-537.6,-384.0,2012-10-09T03:25:22,2012-10-09T03:44:58,SDO
174,SOL2012-10-09T04:17:00L055C098,C1.0,63.5,64.5,-8.5,-7.5,2012-10-09T04:17:00,2012-10-09T04:33:00,GOES
175,SOL2012-10-09T04:18:10L266C115,,-921.6,-844.8,-537.6,-384.0,2012-10-09T04:18:10,2012-10-09T04:38:58,SDO
176,SOL2012-10-09T06:13:00L038C082,C1.2,47.5,48.5,7.5,8.5,2012-10-09T06:13:00,2012-10-09T06:48:00,GOES
177,SOL2012-10-09T06:14:58L265C119,,-921.6,-844.8,-537.6,-384.0,2012-10-09T06:14:58,2012-10-09T06:39:34,SDO
178,SOL2012-10-09T06:15:24L265C115,,-921.6,-844.8,-460.8,-384.0,2012-10-09T06:15:24,2012-10-09T06:21:36,SDO
179,SOL2012-10-09T06:15:25L265C115,,-921.6,-844.8,-460.8,-384.0,2012-10-09T06:15:25,2012-10-09T06:21:49,SDO
180,SOL2012-10-09T06:28:34L040C084,,691.2,768.0,0.0,76.8,2012-10-09T06:28:34,2012-10-09T07:24:34,SDO
181,SOL2012-10-09T06:32:12L040C084,,691.2,768.0,0.0,76.8,2012-10-09T06:32:12,2012-10-09T06:36:12,SDO
182,SOL2012-10-09T06:32:13L040C084,,691.2,768.0,0.0,76.8,2012-10-09T06:32:13,2012-10-09T10:38:01,SDO
183,SOL2012-10-09T06:48:46L262C079,,-998.4,-921.6,153.6,230.4,2012-10-09T06:48:46,2012-10-09T08:03:34,SDO
184,SOL2012-10-09T08:03:10L039C084,,691.2,768.0,0.0,76.8,2012-10-09T08:03:10,2012-10-09T08:11:58,SDO
185,SOL2012-10-09T08:45:00L350C090,C1.2,-90.0,90.0,-90.0,90.0,2012-10-09T08:45:00,2012-10-09T09:03:00,GOES
186,SOL2012-10-09T08:45:58L264C119,,-921.6,-768.0,-537.6,-384.0,2012-10-09T08:45:58,2012-10-09T09:09:34,SDO
187,SOL2012-10-09T08:48:10L261C079,,-998.4,-921.6,153.6,230.4,2012-10-09T08:48:10,2012-10-09T08:53:22,SDO
188,SOL2012-10-09T09:39:10L011C110,,307.2,384.0,-460.8,-384.0,2012-10-09T09:39:10,2012-10-09T09:46:46,SDO
189,SOL2012-10-09T10:08:58L260C079,,-998.4,-921.6,153.6,230.4,2012-10-09T10:08:58,2012-10-09T10:11:10,SDO
190,SOL2012-10-09T10:18:34L260C079,,-998.4,-921.6,153.6,230.4,2012-10-09T10:18:34,2012-10-09T10:20:58,SDO
191,SOL2012-10-09T10:23:34L260C084,,-998.4,-921.6,76.8,153.6,2012-10-09T10:23:34,2012-10-09T10:29:46,SDO
