,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
36,SOL2014-10-01T17:14:34L247C104,,844.8,921.6,-307.2,-230.4,2014-10-01T17:14:34,2014-10-01T17:23:22,SDO
37,SOL2014-10-01T17:52:10L247C104,,844.8,921.6,-307.2,-230.4,2014-10-01T17:52:10,2014-10-01T17:56:22,SDO
38,SOL2014-10-01T18:05:46L247C104,,844.8,921.6,-307.2,-230.4,2014-10-01T18:05:46,2014-10-01T18:20:46,SDO
39,SOL2014-10-01T18:22:46L253C109,,844.8,921.6,-384.0,-307.2,2014-10-01T18:22:46,2014-10-01T18:29:10,SDO
40,SOL2014-10-01T18:29:34L247C104,,844.8,998.4,-307.2,-230.4,2014-10-01T18:29:34,2014-10-01T19:01:58,SDO
41,SOL2014-10-01T19:07:58L246C104,,844.8,921.6,-307.2,-230.4,2014-10-01T19:07:58,2014-10-01T19:15:34,SDO
42,SOL2014-10-01T19:58:58L246C104,,844.8,921.6,-307.2,-230.4,2014-10-01T19:58:58,2014-10-01T20:02:22,SDO
43,SOL2014-10-01T20:23:10L246C104,,844.8,921.6,-384.0,-230.4,2014-10-01T20:23:10,2014-10-01T21:40:46,SDO
44,SOL2014-10-01T21:58:34L245C104,,844.8,921.6,-307.2,-230.4,2014-10-01T21:58:34,2014-10-01T22:08:34,SDO
45,SOL2014-10-01T22:09:58L231C098,,768.0,844.8,-230.4,-153.6,2014-10-01T22:09:58,2014-10-01T22:12:46,SDO
46,SOL2014-10-02T00:19:34L244C104,,844.8,921.6,-307.2,-230.4,2014-10-02T00:19:34,2014-10-02T00:23:46,SDO
47,SOL2014-10-02T00:28:58L243C104,,844.8,921.6,-307.2,-230.4,2014-10-02T00:28:58,2014-10-02T00:32:22,SDO
48,SOL2014-10-02T01:00:34L243C104,,844.8,998.4,-307.2,-153.6,2014-10-02T01:00:34,2014-10-02T01:04:34,SDO
49,SOL2014-10-02T01:06:34L243C104,,844.8,921.6,-307.2,-230.4,2014-10-02T01:06:34,2014-10-02T01:08:58,SDO
50,SOL2014-10-02T01:37:10L259C105,,921.6,998.4,-307.2,-230.4,2014-10-02T01:37:10,2014-10-02T01:48:22,SDO
51,SOL2014-10-02T01:37:36L259C105,,921.6,998.4,-307.2,-230.4,2014-10-02T01:37:36,2014-10-02T01:40:12,SDO
52,SOL2014-10-02T02:09:34L240C099,,844.8,921.6,-307.2,-153.6,2014-10-02T02:09:34,2014-10-02T02:14:58,SDO
53,SOL2014-10-02T02:21:34L242C104,,844.8,921.6,-307.2,-230.4,2014-10-02T02:21:34,2014-10-02T02:31:34,SDO
54,SOL2014-10-02T02:39:10L158C104,,-230.4,-153.6,-384.0,-307.2,2014-10-02T02:39:10,2014-10-02T02:44:58,SDO
55,SOL2014-10-02T02:39:12L158C104,,-230.4,-153.6,-384.0,-307.2,2014-10-02T02:39:12,2014-10-02T02:47:00,SDO
56,SOL2014-10-02T02:45:34L242C104,,844.8,921.6,-307.2,-230.4,2014-10-02T02:45:34,2014-10-02T02:51:46,SDO
57,SOL2014-10-02T03:05:22L242C104,,844.8,998.4,-307.2,-230.4,2014-10-02T03:05:22,2014-10-02T03:26:10,SDO
58,SOL2014-10-02T03:30:58L242C104,,844.8,998.4,-307.2,-230.4,2014-10-02T03:30:58,2014-10-02T03:41:10,SDO
59,SOL2014-10-02T03:46:10L258C105,,844.8,998.4,-307.2,-230.4,2014-10-02T03:46:10,2014-10-02T03:58:58,SDO
60,SOL2014-10-02T04:35:46L238C099,,844.8,921.6,-230.4,-153.6,2014-10-02T04:35:46,2014-10-02T04:39:22,SDO
61,SOL2014-10-02T04:40:58L152C090,,-307.2,-230.4,-153.6,-76.8,2014-10-02T04:40:58,2014-10-02T04:43:34,SDO
62,SOL2014-10-02T05:14:58L241C104,,844.8,998.4,-307.2,-230.4,2014-10-02T05:14:58,2014-10-02T05:47:46,SDO
63,SOL2014-10-02T06:03:58L240C104,,844.8,998.4,-307.2,-230.4,2014-10-02T06:03:58,2014-10-02T06:39:22,SDO
64,SOL2014-10-02T06:04:07L240C104,,844.8,921.6,-307.2,-230.4,2014-10-02T06:04:07,2014-10-02T06:06:43,SDO
65,SOL2014-10-02T06:04:12L240C104,,844.8,921.6,-307.2,-230.4,2014-10-02T06:04:12,2014-10-02T06:06:48,SDO
66,SOL2014-10-02T06:04:13L240C104,,844.8,921.6,-307.2,-230.4,2014-10-02T06:04:13,2014-10-02T06:06:37,SDO
67,SOL2014-10-02T06:55:22L240C104,,844.8,921.6,-307.2,-230.4,2014-10-02T06:55:22,2014-10-02T06:59:34,SDO
68,SOL2014-10-02T06:55:37L240C104,,844.8,921.6,-307.2,-230.4,2014-10-02T06:55:37,2014-10-02T06:57:49,SDO
69,SOL2014-10-02T07:15:34L240C104,,844.8,998.4,-307.2,-230.4,2014-10-02T07:15:34,2014-10-02T07:19:46,SDO
70,SOL2014-10-02T07:15:48L240C104,,844.8,998.4,-307.2,-230.4,2014-10-02T07:15:48,2014-10-02T07:18:24,SDO
71,SOL2014-10-02T07:42:22L151C090,,-307.2,-230.4,-153.6,-76.8,2014-10-02T07:42:22,2014-10-02T07:49:22,SDO
72,SOL2014-10-02T07:46:46L239C104,,844.8,921.6,-307.2,-230.4,2014-10-02T07:46:46,2014-10-02T07:50:34,SDO
73,SOL2014-10-02T07:50:58L239C104,,844.8,921.6,-307.2,-230.4,2014-10-02T07:50:58,2014-10-02T07:56:58,SDO
74,SOL2014-10-02T08:29:46L236C099,,844.8,921.6,-230.4,-153.6,2014-10-02T08:29:46,2014-10-02T08:58:34,SDO
75,SOL2014-10-02T09:04:34L088C109,,-921.6,-844.8,-384.0,-307.2,2014-10-02T09:04:34,2014-10-02T09:07:10,SDO
76,SOL2014-10-02T09:44:10L149C090,,-307.2,-230.4,-153.6,-76.8,2014-10-02T09:44:10,2014-10-02T09:48:58,SDO
77,SOL2014-10-02T09:50:46L087C109,,-921.6,-844.8,-384.0,-307.2,2014-10-02T09:50:46,2014-10-02T09:53:46,SDO
78,SOL2014-10-02T10:02:58L149C090,,-307.2,-230.4,-153.6,-76.8,2014-10-02T10:02:58,2014-10-02T10:05:46,SDO
79,SOL2014-10-02T10:05:34L210C083,,614.4,691.2,0.0,76.8,2014-10-02T10:05:34,2014-10-02T10:08:10,SDO
80,SOL2014-10-02T10:13:58L210C083,,614.4,691.2,0.0,76.8,2014-10-02T10:13:58,2014-10-02T10:17:58,SDO
81,SOL2014-10-02T10:40:46L255C101,,921.6,998.4,-230.4,-153.6,2014-10-02T10:40:46,2014-10-02T10:50:22,SDO
82,SOL2014-10-02T10:57:58L254C105,,921.6,998.4,-307.2,-230.4,2014-10-02T10:57:58,2014-10-02T11:12:34,SDO
83,SOL2014-10-02T11:06:34L209C083,,614.4,691.2,0.0,76.8,2014-10-02T11:06:34,2014-10-02T11:12:58,SDO
84,SOL2014-10-02T11:19:34L237C104,,844.8,921.6,-307.2,-230.4,2014-10-02T11:19:34,2014-10-02T11:23:10,SDO
85,SOL2014-10-02T11:30:34L148C090,,-307.2,-230.4,-153.6,-76.8,2014-10-02T11:30:34,2014-10-02T11:32:58,SDO
86,SOL2014-10-02T11:39:34L209C083,,614.4,691.2,0.0,76.8,2014-10-02T11:39:34,2014-10-02T11:50:58,SDO
87,SOL2014-10-02T11:39:48L209C083,,614.4,691.2,0.0,76.8,2014-10-02T11:39:48,2014-10-02T11:42:12,SDO
88,SOL2014-10-02T11:39:49L209C083,,614.4,691.2,0.0,76.8,2014-10-02T11:39:49,2014-10-02T11:42:13,SDO
89,SOL2014-10-02T11:52:10L237C104,,844.8,998.4,-307.2,-230.4,2014-10-02T11:52:10,2014-10-02T11:59:22,SDO
90,SOL2014-10-02T12:10:34L237C104,,844.8,921.6,-307.2,-230.4,2014-10-02T12:10:34,2014-10-02T12:15:22,SDO
91,SOL2014-10-02T12:16:10L253C105,,921.6,998.4,-307.2,-230.4,2014-10-02T12:16:10,2014-10-02T12:40:10,SDO
92,SOL2014-10-02T12:39:34L137C105,,-460.8,-384.0,-384.0,-230.4,2014-10-02T12:39:34,2014-10-02T13:27:34,SDO
93,SOL2014-10-02T12:39:48L137C105,,-460.8,-384.0,-384.0,-307.2,2014-10-02T12:39:48,2014-10-02T13:29:12,SDO
94,SOL2014-10-02T12:39:49L137C105,,-460.8,-384.0,-384.0,-307.2,2014-10-02T12:39:49,2014-10-02T13:22:49,SDO
95,SOL2014-10-02T12:52:34L215C084,,691.2,768.0,0.0,76.8,2014-10-02T12:52:34,2014-10-02T12:55:10,SDO
96,SOL2014-10-02T13:07:34L215C084,,691.2,998.4,-153.6,76.8,2014-10-02T13:07:34,2014-10-02T23:39:58,SDO
97,SOL2014-10-02T14:49:34L252C105,,921.6,998.4,-307.2,-230.4,2014-10-02T14:49:34,2014-10-02T14:56:22,SDO
98,SOL2014-10-02T16:45:10L234C104,,844.8,998.4,-307.2,-230.4,2014-10-02T16:45:10,2014-10-02T16:53:34,SDO
99,SOL2014-10-02T17:09:10L250C105,,844.8,1152.0,-537.6,-76.8,2014-10-02T17:09:10,2014-10-02T19:39:46,SDO
100,SOL2014-10-02T17:10:00L239C108,M1.5,75.5,76.5,-18.5,-17.5,2014-10-02T17:10:00,2014-10-02T18:15:00,GOES
101,SOL2014-10-02T17:12:55L234C104,,844.8,921.6,-307.2,-230.4,2014-10-02T17:12:55,2014-10-02T17:15:31,SDO
102,SOL2014-10-02T18:49:00L244C107,M7.3,81.5,82.5,-17.5,-16.5,2014-10-02T18:49:00,2014-10-02T19:14:00,GOES
103,SOL2014-10-02T18:49:12L240C109,,844.8,998.4,-460.8,-76.8,2014-10-02T18:49:12,2014-10-02T19:56:24,SDO
104,SOL2014-10-02T18:49:13L240C109,,844.8,998.4,-460.8,-76.8,2014-10-02T18:49:13,2014-10-02T19:43:37,SDO
105,SOL2014-10-02T18:51:07L249C105,,844.8,998.4,-460.8,-76.8,2014-10-02T18:51:07,2014-10-02T19:45:07,SDO
106,SOL2014-10-02T18:52:38L233C104,,844.8,998.4,-384.0,-230.4,2014-10-02T18:52:38,2014-10-02T19:30:02,SDO
107,SOL2014-10-02T18:52:56L233C104,,844.8,998.4,-307.2,-230.4,2014-10-02T18:52:56,2014-10-02T18:56:56,SDO
108,SOL2014-10-02T19:00:40L233C104,,844.8,921.6,-307.2,-230.4,2014-10-02T19:00:40,2014-10-02T19:21:04,SDO
109,SOL2014-10-02T22:13:58L087C104,,-921.6,-844.8,-307.2,-230.4,2014-10-02T22:13:58,2014-10-02T22:15:58,SDO
110,SOL2014-10-02T22:51:00L069C072,C3.6,-89.5,-88.5,17.5,18.5,2014-10-02T22:51:00,2014-10-02T22:56:00,GOES
111,SOL2014-10-02T22:52:00L231C104,,844.8,998.4,-307.2,-230.4,2014-10-02T22:52:00,2014-10-02T22:57:12,SDO
112,SOL2014-10-02T22:52:13L247C105,,921.6,998.4,-307.2,-230.4,2014-10-02T22:52:13,2014-10-02T22:54:49,SDO
113,SOL2014-10-02T22:52:19L247C105,,844.8,998.4,-307.2,-230.4,2014-10-02T22:52:19,2014-10-02T22:55:07,SDO
114,SOL2014-10-02T22:52:32L247C105,,921.6,998.4,-307.2,-230.4,2014-10-02T22:52:32,2014-10-02T22:55:08,SDO
115,SOL2014-10-03T00:05:00L158C090,C3.2,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-03T00:05:00,2014-10-03T00:12:00,GOES
116,SOL2014-10-03T00:05:46L248C096,,921.6,998.4,-230.4,-76.8,2014-10-03T00:05:46,2014-10-03T00:29:10,SDO
117,SOL2014-10-03T00:19:12L247C101,,921.6,998.4,-230.4,-153.6,2014-10-03T00:19:12,2014-10-03T00:29:12,SDO
118,SOL2014-10-03T02:57:00L156C090,C5.7,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-03T02:57:00,2014-10-03T03:15:00,GOES
119,SOL2014-10-03T02:58:46L246C101,,844.8,998.4,-230.4,0.0,2014-10-03T02:58:46,2014-10-03T03:15:58,SDO
120,SOL2014-10-03T03:01:36L245C105,,921.6,998.4,-307.2,-230.4,2014-10-03T03:01:36,2014-10-03T03:03:48,SDO
121,SOL2014-10-03T03:02:26L246C101,,921.6,998.4,-230.4,-153.6,2014-10-03T03:02:26,2014-10-03T03:24:14,SDO
122,SOL2014-10-03T03:35:37L245C101,,921.6,998.4,-230.4,-153.6,2014-10-03T03:35:37,2014-10-03T03:40:25,SDO
123,SOL2014-10-03T03:58:00L156C090,C5.7,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-03T03:58:00,2014-10-03T04:37:00,GOES
124,SOL2014-10-03T04:34:34L214C085,,768.0,844.8,0.0,76.8,2014-10-03T04:34:34,2014-10-03T04:38:46,SDO
125,SOL2014-10-03T05:14:24L244C105,,921.6,998.4,-307.2,-153.6,2014-10-03T05:14:24,2014-10-03T05:16:48,SDO
126,SOL2014-10-03T05:14:25L244C105,,921.6,998.4,-307.2,-230.4,2014-10-03T05:14:25,2014-10-03T05:17:49,SDO
127,SOL2014-10-03T06:36:00L154C090,C9.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-03T06:36:00,2014-10-03T07:14:00,GOES
128,SOL2014-10-03T06:41:10L244C101,,921.6,998.4,-230.4,-153.6,2014-10-03T06:41:10,2014-10-03T07:18:58,SDO
129,SOL2014-10-03T06:42:07L244C101,,921.6,998.4,-230.4,-153.6,2014-10-03T06:42:07,2014-10-03T08:32:31,SDO
130,SOL2014-10-03T06:42:24L244C101,,921.6,998.4,-230.4,-153.6,2014-10-03T06:42:24,2014-10-03T09:25:24,SDO
131,SOL2014-10-03T06:44:14L244C101,,921.6,998.4,-230.4,-153.6,2014-10-03T06:44:14,2014-10-03T07:37:14,SDO
132,SOL2014-10-03T06:55:22L116C105,,-614.4,-537.6,-384.0,-307.2,2014-10-03T06:55:22,2014-10-03T07:12:10,SDO
133,SOL2014-10-03T07:09:46L147C094,,-153.6,-76.8,-230.4,-153.6,2014-10-03T07:09:46,2014-10-03T07:12:34,SDO
134,SOL2014-10-03T07:09:48L147C094,,-153.6,-76.8,-230.4,-153.6,2014-10-03T07:09:48,2014-10-03T07:11:48,SDO
135,SOL2014-10-03T07:09:49L147C094,,-153.6,-76.8,-230.4,-153.6,2014-10-03T07:09:49,2014-10-03T07:12:01,SDO
136,SOL2014-10-03T07:30:10L147C094,,-153.6,0.0,-230.4,-76.8,2014-10-03T07:30:10,2014-10-03T07:54:34,SDO
137,SOL2014-10-03T07:31:19L147C094,,-153.6,-76.8,-230.4,-153.6,2014-10-03T07:31:19,2014-10-03T07:37:31,SDO
138,SOL2014-10-03T08:17:00L153C090,C1.3,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-03T08:17:00,2014-10-03T10:23:00,GOES
139,SOL2014-10-03T09:10:22L150C090,,-76.8,0.0,-153.6,-76.8,2014-10-03T09:10:22,2014-10-03T09:13:58,SDO
140,SOL2014-10-03T10:41:00L152C090,C2.2,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-03T10:41:00,2014-10-03T10:53:00,GOES
141,SOL2014-10-03T11:12:34L119C105,,-537.6,-460.8,-384.0,-307.2,2014-10-03T11:12:34,2014-10-03T11:18:22,SDO
142,SOL2014-10-03T11:14:10L065C115,,-921.6,-844.8,-460.8,-384.0,2014-10-03T11:14:10,2014-10-03T11:18:58,SDO
143,SOL2014-10-03T11:41:00L151C090,C2.5,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-03T11:41:00,2014-10-03T11:58:00,GOES
144,SOL2014-10-03T12:43:46L062C079,,-998.4,-921.6,153.6,230.4,2014-10-03T12:43:46,2014-10-03T13:05:46,SDO
145,SOL2014-10-03T13:47:10L209C085,,768.0,844.8,0.0,76.8,2014-10-03T13:47:10,2014-10-03T13:49:58,SDO
146,SOL2014-10-03T14:34:58L063C115,,-921.6,-844.8,-460.8,-384.0,2014-10-03T14:34:58,2014-10-03T14:42:10,SDO
147,SOL2014-10-03T15:00:34L152C090,,0.0,76.8,-153.6,-76.8,2014-10-03T15:00:34,2014-10-03T15:02:34,SDO
148,SOL2014-10-03T16:42:22L060C079,,-998.4,-921.6,153.6,230.4,2014-10-03T16:42:22,2014-10-03T17:03:22,SDO
149,SOL2014-10-03T16:47:24L238C101,,921.6,998.4,-230.4,-153.6,2014-10-03T16:47:24,2014-10-03T16:50:48,SDO
150,SOL2014-10-03T16:47:25L238C101,,921.6,998.4,-230.4,-153.6,2014-10-03T16:47:25,2014-10-03T16:51:01,SDO
151,SOL2014-10-03T16:47:31L238C101,,921.6,998.4,-230.4,-153.6,2014-10-03T16:47:31,2014-10-03T16:50:55,SDO
152,SOL2014-10-03T17:45:10L116C100,,-537.6,-460.8,-307.2,-230.4,2014-10-03T17:45:10,2014-10-03T18:17:22,SDO
153,SOL2014-10-03T18:53:10L159C099,,153.6,230.4,-307.2,-230.4,2014-10-03T18:53:10,2014-10-03T18:55:10,SDO
154,SOL2014-10-03T19:05:10L237C096,,921.6,998.4,-153.6,-76.8,2014-10-03T19:05:10,2014-10-03T19:13:34,SDO
155,SOL2014-10-03T21:47:10L057C079,,-998.4,-921.6,153.6,230.4,2014-10-03T21:47:10,2014-10-03T21:54:46,SDO
156,SOL2014-10-03T22:02:10L057C079,,-998.4,-921.6,153.6,230.4,2014-10-03T22:02:10,2014-10-03T22:18:34,SDO
157,SOL2014-10-03T22:07:00L146C090,C1.9,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-03T22:07:00,2014-10-03T22:20:00,GOES
158,SOL2014-10-03T23:22:22L058C115,,-921.6,-844.8,-460.8,-384.0,2014-10-03T23:22:22,2014-10-03T23:25:46,SDO
159,SOL2014-10-04T00:52:46L146C094,,0.0,153.6,-230.4,-153.6,2014-10-04T00:52:46,2014-10-04T01:29:34,SDO
160,SOL2014-10-04T00:53:00L151C094,,0.0,153.6,-230.4,-153.6,2014-10-04T00:53:00,2014-10-04T02:02:24,SDO
161,SOL2014-10-04T00:54:00L148C093,C1.7,3.5,4.5,-3.5,-2.5,2014-10-04T00:54:00,2014-10-04T01:11:00,GOES
162,SOL2014-10-04T02:10:00L143C090,C1.4,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-04T02:10:00,2014-10-04T02:40:00,GOES
163,SOL2014-10-04T04:29:10L164C104,,230.4,384.0,-384.0,-307.2,2014-10-04T04:29:10,2014-10-04T06:38:34,SDO
164,SOL2014-10-04T06:48:00L115C079,C1.0,-26.5,-25.5,10.5,11.5,2014-10-04T06:48:00,2014-10-04T07:08:00,GOES
165,SOL2014-10-04T10:16:00L139C090,C1.4,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2014-10-04T10:16:00,2014-10-04T10:24:00,GOES
166,SOL2014-10-04T10:16:46L151C095,,153.6,230.4,-230.4,-76.8,2014-10-04T10:16:46,2014-10-04T10:24:34,SDO
167,SOL2014-10-04T10:18:24L150C095,,153.6,230.4,-230.4,-76.8,2014-10-04T10:18:24,2014-10-04T10:24:36,SDO
168,SOL2014-10-04T10:18:25L150C095,,153.6,230.4,-230.4,-76.8,2014-10-04T10:18:25,2014-10-04T10:24:49,SDO
169,SOL2014-10-04T10:20:19L150C095,,153.6,230.4,-230.4,-153.6,2014-10-04T10:20:19,2014-10-04T10:23:19,SDO
170,SOL2014-10-04T12:53:10L164C100,,384.0,460.8,-307.2,-230.4,2014-10-04T12:53:10,2014-10-04T12:57:34,SDO
171,SOL2014-10-04T14:42:10L115C100,,-384.0,-307.2,-307.2,-230.4,2014-10-04T14:42:10,2014-10-04T14:44:34,SDO
172,SOL2014-10-04T16:19:58L163C105,,384.0,460.8,-384.0,-307.2,2014-10-04T16:19:58,2014-10-04T16:25:34,SDO
173,SOL2014-10-04T16:59:34L168C105,,384.0,691.2,-614.4,-230.4,2014-10-04T16:59:34,2014-10-04T17:05:46,SDO
174,SOL2014-10-04T16:59:48L168C105,,460.8,537.6,-384.0,-307.2,2014-10-04T16:59:48,2014-10-04T17:07:36,SDO
175,SOL2014-10-04T20:21:22L165C100,,460.8,537.6,-307.2,-230.4,2014-10-04T20:21:22,2014-10-04T20:30:58,SDO
176,SOL2014-10-04T20:22:36L165C100,,460.8,537.6,-307.2,-230.4,2014-10-04T20:22:36,2014-10-04T20:34:00,SDO
177,SOL2014-10-04T20:26:49L165C100,,460.8,537.6,-307.2,-230.4,2014-10-04T20:26:49,2014-10-04T20:34:37,SDO
178,SOL2014-10-04T20:56:10L149C090,,230.4,307.2,-153.6,-76.8,2014-10-04T20:56:10,2014-10-04T20:58:46,SDO
179,SOL2014-10-04T22:36:10L148C090,,230.4,307.2,-153.6,-76.8,2014-10-04T22:36:10,2014-10-04T22:38:34,SDO
180,SOL2014-10-04T23:07:10L153C090,,230.4,384.0,-153.6,-76.8,2014-10-04T23:07:10,2014-10-04T23:28:22,SDO
181,SOL2014-10-05T00:17:58L060C104,,-921.6,-844.8,-307.2,-230.4,2014-10-05T00:17:58,2014-10-05T00:21:58,SDO
182,SOL2014-10-05T01:42:58L156C091,,384.0,460.8,-153.6,-76.8,2014-10-05T01:42:58,2014-10-05T01:49:34,SDO
183,SOL2014-10-05T01:43:01L156C091,,384.0,460.8,-153.6,-76.8,2014-10-05T01:43:01,2014-10-05T01:50:13,SDO
184,SOL2014-10-05T02:36:10L059C077,,-921.6,-844.8,153.6,230.4,2014-10-05T02:36:10,2014-10-05T02:40:10,SDO
185,SOL2014-10-05T02:36:24L059C077,,-921.6,-844.8,153.6,230.4,2014-10-05T02:36:24,2014-10-05T02:38:24,SDO
186,SOL2014-10-05T03:00:58L063C113,,-844.8,-768.0,-460.8,-384.0,2014-10-05T03:00:58,2014-10-05T03:02:58,SDO
187,SOL2014-10-05T03:06:10L059C077,,-921.6,-844.8,153.6,230.4,2014-10-05T03:06:10,2014-10-05T03:10:10,SDO
188,SOL2014-10-05T05:04:22L140C099,,153.6,230.4,-307.2,-230.4,2014-10-05T05:04:22,2014-10-05T05:06:46,SDO
189,SOL2014-10-05T05:28:34L073C112,,-768.0,-691.2,-460.8,-384.0,2014-10-05T05:28:34,2014-10-05T05:31:22,SDO
190,SOL2014-10-05T06:40:58L218C084,,921.6,998.4,76.8,153.6,2014-10-05T06:40:58,2014-10-05T06:43:46,SDO
