,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
36,SOL2015-10-01T08:15:00L042C090,C7.6,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-10-01T08:15:00,2015-10-01T09:56:00,GOES
37,SOL2015-10-01T08:32:00L101C110,C3.5,58.0,60.0,-21.0,-19.0,2015-10-01T08:32:00,2015-10-01T08:38:00,SDO
38,SOL2015-10-01T08:32:00L107C113,C3.5,64.5,65.5,-23.5,-22.5,2015-10-01T08:32:00,2015-10-01T08:38:00,GOES
39,SOL2015-10-01T08:33:33L104C108,,691.2000122070312,844.7999877929688,-460.79998779296875,-307.20001220703125,2015-10-01T08:33:33,2015-10-01T08:42:21,SDO
40,SOL2015-10-01T08:33:59L104C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T08:33:59,2015-10-01T08:45:23,SDO
41,SOL2015-10-01T08:34:00L104C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T08:34:00,2015-10-01T08:48:00,SDO
42,SOL2015-10-01T08:34:18L104C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T08:34:18,2015-10-01T08:45:30,SDO
43,SOL2015-10-01T08:34:49L104C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T08:34:49,2015-10-01T08:42:49,SDO
44,SOL2015-10-01T09:08:33L094C107,,691.2000122070312,768.0,-384.0,-307.20001220703125,2015-10-01T09:08:33,2015-10-01T09:11:57,SDO
45,SOL2015-10-01T09:19:00L104C114,C7.7,61.5,62.5,-24.5,-23.5,2015-10-01T09:19:00,2015-10-01T09:52:00,GOES
46,SOL2015-10-01T09:19:00L098C109,C7.7,55.0,57.0,-20.0,-18.0,2015-10-01T09:19:00,2015-10-01T09:52:00,SDO
47,SOL2015-10-01T09:19:45L094C107,,691.2000122070312,844.7999877929688,-460.79998779296875,-307.20001220703125,2015-10-01T09:19:45,2015-10-01T09:59:45,SDO
48,SOL2015-10-01T10:10:11L103C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T10:10:11,2015-10-01T10:27:59,SDO
49,SOL2015-10-01T10:42:47L103C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T10:42:47,2015-10-01T11:19:59,SDO
50,SOL2015-10-01T12:00:06L108C110,,757.0,912.0,-455.0,-294.0,2015-10-01T12:00:06,2015-10-01T16:52:06,SDO
51,SOL2015-10-01T12:00:06L108C110,,757.0,912.0,-455.0,-294.0,2015-10-01T12:00:06,2015-10-01T16:52:06,SDO
52,SOL2015-10-01T12:00:06L108C110,,757.0,912.0,-455.0,-294.0,2015-10-01T12:00:06,2015-10-01T16:52:06,SDO
53,SOL2015-10-01T12:00:06L108C110,,757.0,912.0,-455.0,-294.0,2015-10-01T12:00:06,2015-10-01T16:52:06,SDO
54,SOL2015-10-01T13:03:00L103C113,M4.5,63.5,64.5,-23.5,-22.5,2015-10-01T13:03:00,2015-10-01T13:14:00,GOES
55,SOL2015-10-01T13:03:00L099C110,M4.5,59.0,61.0,-21.0,-19.0,2015-10-01T13:03:00,2015-10-01T13:14:00,SDO
56,SOL2015-10-01T13:05:33L106C113,,691.2000122070312,921.5999755859375,-537.5999755859375,-153.60000610351562,2015-10-01T13:05:33,2015-10-01T13:36:09,SDO
57,SOL2015-10-01T13:06:11L101C108,,691.2000122070312,844.7999877929688,-460.79998779296875,-307.20001220703125,2015-10-01T13:06:11,2015-10-01T13:23:11,SDO
58,SOL2015-10-01T13:07:30L106C113,,768.0,844.7999877929688,-614.4000244140625,-76.80000305175781,2015-10-01T13:07:30,2015-10-01T13:21:06,SDO
59,SOL2015-10-01T13:07:36L101C108,,768.0,844.7999877929688,-460.79998779296875,-307.20001220703125,2015-10-01T13:07:36,2015-10-01T13:21:36,SDO
60,SOL2015-10-01T13:07:37L101C108,,768.0,844.7999877929688,-460.79998779296875,-307.20001220703125,2015-10-01T13:07:37,2015-10-01T13:20:14,SDO
61,SOL2015-10-01T13:09:15L101C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T13:09:15,2015-10-01T13:17:27,SDO
62,SOL2015-10-01T14:47:09L036C072,,-76.80000305175781,0.0,153.60000610351562,230.39999389648438,2015-10-01T14:47:09,2015-10-01T14:50:09,SDO
63,SOL2015-10-01T14:56:35L100C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T14:56:35,2015-10-01T14:59:11,SDO
64,SOL2015-10-01T16:01:11L100C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T16:01:11,2015-10-01T16:12:59,SDO
65,SOL2015-10-01T17:20:00L099C110,C1.6,61.0,63.0,-21.0,-19.0,2015-10-01T17:20:00,2015-10-01T17:32:00,SDO
66,SOL2015-10-01T17:20:00L037C090,C1.6,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-10-01T17:20:00,2015-10-01T17:50:00,GOES
67,SOL2015-10-01T17:21:00L099C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T17:21:00,2015-10-01T17:23:36,SDO
68,SOL2015-10-01T19:38:45L096C076,,768.0,921.5999755859375,153.60000610351562,230.39999389648438,2015-10-01T19:38:45,2015-10-01T19:51:57,SDO
69,SOL2015-10-01T19:39:48L096C076,,768.0,844.7999877929688,153.60000610351562,230.39999389648438,2015-10-01T19:39:48,2015-10-01T19:51:00,SDO
70,SOL2015-10-01T21:10:00L100C109,C3.7,64.0,66.0,-20.0,-18.0,2015-10-01T21:10:00,2015-10-01T21:24:00,SDO
71,SOL2015-10-01T21:10:00L100C109,C3.7,64.5,65.5,-19.5,-18.5,2015-10-01T21:10:00,2015-10-01T21:47:00,GOES
72,SOL2015-10-01T21:11:30L097C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T21:11:30,2015-10-01T21:28:18,SDO
73,SOL2015-10-01T21:12:33L113C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-01T21:12:33,2015-10-01T21:55:33,SDO
74,SOL2015-10-01T23:18:33L112C109,,691.2000122070312,921.5999755859375,-537.5999755859375,-153.60000610351562,2015-10-01T23:18:33,2015-10-02T00:45:45,SDO
75,SOL2015-10-01T23:27:45L036C072,,0.0,76.80000305175781,153.60000610351562,230.39999389648438,2015-10-01T23:27:45,2015-10-01T23:30:45,SDO
76,SOL2015-10-01T23:30:00L096C108,,768.0,844.7999877929688,-384.0,-307.20001220703125,2015-10-01T23:30:00,2015-10-01T23:34:00,SDO
77,SOL2015-10-02T00:00:06L103C109,,744.0,944.0,-438.0,-279.0,2015-10-02T00:00:06,2015-10-02T01:20:06,SDO
78,SOL2015-10-02T00:00:06L103C109,,744.0,944.0,-438.0,-279.0,2015-10-02T00:00:06,2015-10-02T01:20:06,SDO
79,SOL2015-10-02T00:00:06L103C109,,744.0,944.0,-438.0,-279.0,2015-10-02T00:00:06,2015-10-02T01:20:06,SDO
80,SOL2015-10-02T00:00:06L103C109,,744.0,944.0,-438.0,-279.0,2015-10-02T00:00:06,2015-10-02T01:20:06,SDO
81,SOL2015-10-02T00:06:00L099C110,M5.5,65.0,67.0,-21.0,-19.0,2015-10-02T00:06:00,2015-10-02T00:17:00,SDO
82,SOL2015-10-02T00:06:00L100C109,M5.5,66.5,67.5,-19.5,-18.5,2015-10-02T00:06:00,2015-10-02T00:17:00,GOES
83,SOL2015-10-02T00:08:54L095C108,,768.0,921.5999755859375,-614.4000244140625,-153.60000610351562,2015-10-02T00:08:54,2015-10-02T00:26:54,SDO
84,SOL2015-10-02T00:08:59L100C113,,768.0,921.5999755859375,-460.79998779296875,-307.20001220703125,2015-10-02T00:08:59,2015-10-02T00:28:59,SDO
85,SOL2015-10-02T00:09:00L095C108,,768.0,921.5999755859375,-460.79998779296875,-230.39999389648438,2015-10-02T00:09:00,2015-10-02T00:17:12,SDO
86,SOL2015-10-02T00:09:27L095C108,,768.0,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T00:09:27,2015-10-02T00:17:03,SDO
87,SOL2015-10-02T00:09:43L095C108,,768.0,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T00:09:43,2015-10-02T00:30:43,SDO
88,SOL2015-10-02T00:12:25L095C108,,768.0,844.7999877929688,-460.79998779296875,-307.20001220703125,2015-10-02T00:12:25,2015-10-02T00:18:25,SDO
89,SOL2015-10-02T00:24:33L036C072,,0.0,76.80000305175781,153.60000610351562,230.39999389648438,2015-10-02T00:24:33,2015-10-02T00:30:57,SDO
90,SOL2015-10-02T01:07:35L111C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T01:07:35,2015-10-02T01:11:47,SDO
91,SOL2015-10-02T01:24:12L111C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T01:24:12,2015-10-02T01:30:12,SDO
92,SOL2015-10-02T01:24:35L111C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T01:24:35,2015-10-02T01:36:11,SDO
93,SOL2015-10-02T01:26:00L108C111,C1.9,74.0,76.0,-22.0,-20.0,2015-10-02T01:26:00,2015-10-02T01:31:00,SDO
94,SOL2015-10-02T01:26:00L033C090,C1.9,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-10-02T01:26:00,2015-10-02T01:31:00,GOES
95,SOL2015-10-02T01:29:21L119C115,,844.7999877929688,921.5999755859375,-460.79998779296875,-384.0,2015-10-02T01:29:21,2015-10-02T01:37:21,SDO
96,SOL2015-10-02T02:28:00L100C110,C1.5,67.0,69.0,-21.0,-19.0,2015-10-02T02:28:00,2015-10-02T02:36:00,SDO
97,SOL2015-10-02T02:28:00L032C090,C1.5,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-10-02T02:28:00,2015-10-02T02:36:00,GOES
98,SOL2015-10-02T04:20:00L104C109,C2.1,72.5,73.5,-19.5,-18.5,2015-10-02T04:20:00,2015-10-02T04:29:00,GOES
99,SOL2015-10-02T04:20:00L099C110,C2.1,67.0,69.0,-21.0,-19.0,2015-10-02T04:20:00,2015-10-02T04:29:00,SDO
100,SOL2015-10-02T06:19:00L103C109,C4.0,72.5,73.5,-19.5,-18.5,2015-10-02T06:19:00,2015-10-02T06:30:00,GOES
101,SOL2015-10-02T06:19:00L105C110,C4.0,74.0,76.0,-21.0,-19.0,2015-10-02T06:19:00,2015-10-02T06:30:00,SDO
102,SOL2015-10-02T06:22:11L108C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T06:22:11,2015-10-02T06:27:11,SDO
103,SOL2015-10-02T06:22:12L108C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T06:22:12,2015-10-02T06:27:00,SDO
104,SOL2015-10-02T06:22:55L108C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T06:22:55,2015-10-02T06:25:19,SDO
105,SOL2015-10-02T06:23:01L108C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T06:23:01,2015-10-02T06:42:13,SDO
106,SOL2015-10-02T06:23:09L108C109,,844.7999877929688,921.5999755859375,-460.79998779296875,-307.20001220703125,2015-10-02T06:23:09,2015-10-02T06:31:09,SDO
107,SOL2015-10-02T06:48:59L108C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T06:48:59,2015-10-02T06:53:47,SDO
108,SOL2015-10-02T06:49:00L108C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T06:49:00,2015-10-02T07:16:36,SDO
109,SOL2015-10-02T06:52:21L108C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T06:52:21,2015-10-02T07:23:21,SDO
110,SOL2015-10-02T06:54:00L108C111,C5.8,77.0,79.0,-22.0,-20.0,2015-10-02T06:54:00,2015-10-02T07:23:00,SDO
111,SOL2015-10-02T06:54:00L108C110,C5.8,77.5,78.5,-20.5,-19.5,2015-10-02T06:54:00,2015-10-02T07:23:00,GOES
112,SOL2015-10-02T06:55:59L108C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T06:55:59,2015-10-02T07:01:23,SDO
113,SOL2015-10-02T07:17:24L096C113,,768.0,844.7999877929688,-460.79998779296875,-384.0,2015-10-02T07:17:24,2015-10-02T07:20:24,SDO
114,SOL2015-10-02T07:44:00L098C110,C4.8,68.0,70.0,-21.0,-19.0,2015-10-02T07:44:00,2015-10-02T07:53:00,SDO
115,SOL2015-10-02T07:44:00L097C111,C4.8,67.5,68.5,-21.5,-20.5,2015-10-02T07:44:00,2015-10-02T07:53:00,GOES
116,SOL2015-10-02T07:44:47L107C109,,768.0,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T07:44:47,2015-10-02T07:48:47,SDO
117,SOL2015-10-02T07:45:48L107C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T07:45:48,2015-10-02T07:48:24,SDO
118,SOL2015-10-02T07:45:54L107C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T07:45:54,2015-10-02T07:49:06,SDO
119,SOL2015-10-02T07:48:33L107C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T07:48:33,2015-10-02T07:52:45,SDO
120,SOL2015-10-02T07:59:35L107C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T07:59:35,2015-10-02T08:50:35,SDO
121,SOL2015-10-02T08:01:24L107C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T08:01:24,2015-10-02T08:22:12,SDO
122,SOL2015-10-02T08:30:00L101C110,C7.6,71.0,73.0,-21.0,-19.0,2015-10-02T08:30:00,2015-10-02T08:45:00,SDO
123,SOL2015-10-02T08:30:00L112C115,C7.6,82.5,83.5,-25.5,-24.5,2015-10-02T08:30:00,2015-10-02T08:45:00,GOES
124,SOL2015-10-02T08:35:21L107C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T08:35:21,2015-10-02T08:52:09,SDO
125,SOL2015-10-02T08:37:13L107C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T08:37:13,2015-10-02T08:49:01,SDO
126,SOL2015-10-02T08:41:48L107C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T08:41:48,2015-10-02T08:46:48,SDO
127,SOL2015-10-02T09:14:00L115C110,C3.0,86.0,88.0,-21.0,-19.0,2015-10-02T09:14:00,2015-10-02T09:19:00,SDO
128,SOL2015-10-02T09:14:00L028C090,C3.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-10-02T09:14:00,2015-10-02T09:19:00,GOES
129,SOL2015-10-02T09:16:30L107C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T09:16:30,2015-10-02T09:20:54,SDO
130,SOL2015-10-02T11:37:00L101C110,C3.0,73.0,75.0,-21.0,-19.0,2015-10-02T11:37:00,2015-10-02T11:54:00,SDO
131,SOL2015-10-02T11:37:00L027C090,C3.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-10-02T11:37:00,2015-10-02T11:54:00,GOES
132,SOL2015-10-02T11:40:06L105C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T11:40:06,2015-10-02T12:04:42,SDO
133,SOL2015-10-02T11:50:59L105C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T11:50:59,2015-10-02T11:59:11,SDO
134,SOL2015-10-02T11:52:00L105C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T11:52:00,2015-10-02T11:54:48,SDO
135,SOL2015-10-02T12:19:00L100C110,M1.0,72.0,74.0,-21.0,-19.0,2015-10-02T12:19:00,2015-10-02T12:31:00,SDO
136,SOL2015-10-02T12:19:00L027C090,M1.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-10-02T12:19:00,2015-10-02T12:31:00,GOES
137,SOL2015-10-02T12:22:45L113C115,,844.7999877929688,921.5999755859375,-460.79998779296875,-307.20001220703125,2015-10-02T12:22:45,2015-10-02T12:46:33,SDO
138,SOL2015-10-02T12:23:06L105C109,,844.7999877929688,921.5999755859375,-460.79998779296875,-307.20001220703125,2015-10-02T12:23:06,2015-10-02T12:49:54,SDO
139,SOL2015-10-02T12:24:35L105C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T12:24:35,2015-10-02T12:26:35,SDO
140,SOL2015-10-02T12:24:36L105C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T12:24:36,2015-10-02T12:51:12,SDO
141,SOL2015-10-02T12:25:01L105C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T12:25:01,2015-10-02T13:02:13,SDO
142,SOL2015-10-02T12:28:11L105C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T12:28:11,2015-10-02T12:50:35,SDO
143,SOL2015-10-02T12:57:45L038C072,,153.60000610351562,230.39999389648438,153.60000610351562,230.39999389648438,2015-10-02T12:57:45,2015-10-02T13:00:45,SDO
144,SOL2015-10-02T12:57:47L038C072,,153.60000610351562,230.39999389648438,153.60000610351562,230.39999389648438,2015-10-02T12:57:47,2015-10-02T13:00:35,SDO
145,SOL2015-10-02T12:58:00L038C072,,153.60000610351562,230.39999389648438,153.60000610351562,230.39999389648438,2015-10-02T12:58:00,2015-10-02T13:00:36,SDO
146,SOL2015-10-02T12:58:23L105C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T12:58:23,2015-10-02T13:01:23,SDO
147,SOL2015-10-02T13:31:00L101C110,C7.2,74.0,76.0,-21.0,-19.0,2015-10-02T13:31:00,2015-10-02T13:49:00,SDO
148,SOL2015-10-02T13:31:00L093C110,C7.2,66.5,67.5,-20.5,-19.5,2015-10-02T13:31:00,2015-10-02T13:49:00,GOES
149,SOL2015-10-02T13:32:45L113C113,,844.7999877929688,998.4000244140625,-460.79998779296875,-307.20001220703125,2015-10-02T13:32:45,2015-10-02T14:17:21,SDO
150,SOL2015-10-02T13:33:54L104C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T13:33:54,2015-10-02T13:57:43,SDO
151,SOL2015-10-02T13:33:59L104C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T13:33:59,2015-10-02T14:01:23,SDO
152,SOL2015-10-02T13:34:00L104C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T13:34:00,2015-10-02T13:55:36,SDO
153,SOL2015-10-02T13:35:37L104C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T13:35:37,2015-10-02T13:57:01,SDO
154,SOL2015-10-02T13:56:21L038C072,,153.60000610351562,230.39999389648438,153.60000610351562,230.39999389648438,2015-10-02T13:56:21,2015-10-02T14:02:21,SDO
155,SOL2015-10-02T14:14:47L104C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T14:14:47,2015-10-02T14:17:47,SDO
156,SOL2015-10-02T15:26:00L099C110,C8.8,73.0,75.0,-21.0,-19.0,2015-10-02T15:26:00,2015-10-02T15:37:00,SDO
157,SOL2015-10-02T15:26:00L099C110,C8.8,73.0,75.0,-21.0,-19.0,2015-10-02T15:26:00,2015-10-02T15:37:00,SDO
158,SOL2015-10-02T15:26:00L098C110,C8.8,72.5,73.5,-20.5,-19.5,2015-10-02T15:26:00,2015-10-02T15:37:00,GOES
159,SOL2015-10-02T15:29:06L103C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T15:29:06,2015-10-02T15:48:42,SDO
160,SOL2015-10-02T15:29:09L111C115,,844.7999877929688,998.4000244140625,-460.79998779296875,-307.20001220703125,2015-10-02T15:29:09,2015-10-02T15:58:09,SDO
161,SOL2015-10-02T15:29:13L103C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T15:29:13,2015-10-02T15:49:37,SDO
162,SOL2015-10-02T15:29:15L103C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T15:29:15,2015-10-02T15:51:27,SDO
163,SOL2015-10-02T15:35:12L103C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T15:35:12,2015-10-02T15:47:12,SDO
164,SOL2015-10-02T15:35:35L103C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T15:35:35,2015-10-02T15:47:23,SDO
165,SOL2015-10-02T15:47:09L037C072,,153.60000610351562,230.39999389648438,153.60000610351562,230.39999389648438,2015-10-02T15:47:09,2015-10-02T15:52:33,SDO
166,SOL2015-10-02T17:08:00L100C109,M1.0,75.5,76.5,-19.5,-18.5,2015-10-02T17:08:00,2015-10-02T17:23:00,GOES
167,SOL2015-10-02T17:08:00L102C111,M1.0,77.0,79.0,-22.0,-20.0,2015-10-02T17:08:00,2015-10-02T17:23:00,SDO
168,SOL2015-10-02T17:14:21L102C109,,844.7999877929688,998.4000244140625,-460.79998779296875,-307.20001220703125,2015-10-02T17:14:21,2015-10-02T17:51:21,SDO
169,SOL2015-10-02T17:14:59L102C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T17:14:59,2015-10-02T17:16:59,SDO
170,SOL2015-10-02T17:15:00L102C109,,844.7999877929688,921.5999755859375,-384.0,-307.20001220703125,2015-10-02T17:15:00,2015-10-02T17:31:36,SDO
