,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
28,SOL2017-01-10T18:05:44L083C075,,844.7999877929688,998.4000244140625,230.39999389648438,307.20001220703125,2017-01-10T18:05:44,2017-01-10T18:13:32,SDO
29,SOL2017-01-10T21:07:00L354C090,B1.2,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-10T21:07:00,2017-01-10T21:15:00,GOES
30,SOL2017-01-10T21:07:00L075C074,B1.2,81.0,83.0,15.0,17.0,2017-01-10T21:07:00,2017-01-10T21:15:00,SDO
31,SOL2017-01-10T22:36:00L353C090,B2.5,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-10T22:36:00,2017-01-10T22:54:00,GOES
32,SOL2017-01-10T22:36:00L076C075,B2.5,83.0,85.0,14.0,16.0,2017-01-10T22:36:00,2017-01-10T22:54:00,SDO
33,SOL2017-01-11T01:53:00L351C090,B3.2,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-11T01:53:00,2017-01-11T02:01:00,GOES
34,SOL2017-01-11T01:53:00L074C074,B3.2,83.0,85.0,15.0,17.0,2017-01-11T01:53:00,2017-01-11T02:01:00,SDO
35,SOL2017-01-11T01:55:32L079C075,,921.5999755859375,998.4000244140625,230.39999389648438,307.20001220703125,2017-01-11T01:55:32,2017-01-11T02:02:32,SDO
36,SOL2017-01-11T14:52:00L071C077,B2.3,87.0,89.0,12.0,14.0,2017-01-11T14:52:00,2017-01-11T15:40:00,SDO
37,SOL2017-01-11T14:52:00L344C090,B2.3,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-11T14:52:00,2017-01-11T15:40:00,GOES
38,SOL2017-01-11T15:51:00L344C090,B2.4,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-11T15:51:00,2017-01-11T15:56:00,GOES
39,SOL2017-01-11T15:51:00L255C087,B2.4,-90.0,-88.0,2.0,4.0,2017-01-11T15:51:00,2017-01-11T15:56:00,SDO
40,SOL2017-01-11T15:58:13L071C078,,948.5999145507812,964.7999267578125,207.89999389648438,230.5,2017-01-11T15:58:13,2017-01-11T16:11:26,IRIS
41,SOL2017-01-11T16:04:00L071C078,B4.0,87.0,89.0,11.0,13.0,2017-01-11T16:04:00,2017-01-11T16:10:00,SDO
42,SOL2017-01-11T16:04:00L344C090,B4.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-11T16:04:00,2017-01-11T16:10:00,GOES
43,SOL2017-01-11T19:23:00L342C090,B2.4,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-11T19:23:00,2017-01-11T20:01:00,GOES
44,SOL2017-01-11T19:23:00L253C088,B2.4,-90.0,-88.0,1.0,3.0,2017-01-11T19:23:00,2017-01-11T20:01:00,SDO
45,SOL2017-01-11T21:35:00L341C090,B5.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-11T21:35:00,2017-01-11T21:53:00,GOES
46,SOL2017-01-11T21:35:00L068C078,B5.0,87.0,89.0,11.0,13.0,2017-01-11T21:35:00,2017-01-11T21:53:00,SDO
47,SOL2017-01-11T21:37:56L068C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2017-01-11T21:37:56,2017-01-11T21:47:08,SDO
48,SOL2017-01-11T21:39:58L068C079,,921.5999755859375,998.4000244140625,153.60000610351562,230.39999389648438,2017-01-11T21:39:58,2017-01-11T21:42:10,SDO
49,SOL2017-01-12T05:21:00L063C077,B2.0,87.0,89.0,12.0,14.0,2017-01-12T05:21:00,2017-01-12T06:09:00,SDO
50,SOL2017-01-12T06:56:00L062C077,B3.4,87.0,89.0,12.0,14.0,2017-01-12T06:56:00,2017-01-12T07:12:00,SDO
51,SOL2017-01-12T06:56:00L335C090,B3.4,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-12T06:56:00,2017-01-12T07:12:00,GOES
52,SOL2017-01-12T15:54:00L331C090,C3.8,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-12T15:54:00,2017-01-12T16:41:00,GOES
53,SOL2017-01-12T15:54:00L242C085,C3.8,-90.0,-88.0,4.0,6.0,2017-01-12T15:54:00,2017-01-12T16:41:00,SDO
54,SOL2017-01-12T15:59:20L249C084,,-1075.199951171875,-921.5999755859375,0.0,153.60000610351562,2017-01-12T15:59:20,2017-01-12T16:54:44,SDO
55,SOL2017-01-14T07:08:00L309C090,B2.1,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-14T07:08:00,2017-01-14T07:20:00,GOES
56,SOL2017-01-14T07:08:00L244C081,B2.1,-66.0,-64.0,8.0,10.0,2017-01-14T07:08:00,2017-01-14T07:20:00,SDO
57,SOL2017-01-14T07:10:32L243C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2017-01-14T07:10:32,2017-01-14T07:19:32,SDO
58,SOL2017-01-14T10:17:10L243C081,,-881.9000244140625,-853.5999755859375,168.8000030517578,211.1999969482422,2017-01-14T10:17:10,2017-01-14T10:26:05,IRIS
59,SOL2017-01-14T10:17:56L241C081,,-921.5999755859375,-844.7999877929688,153.60000610351562,230.39999389648438,2017-01-14T10:17:56,2017-01-14T10:20:32,SDO
60,SOL2017-01-14T12:07:08L258C087,,-768.0,-691.2000122070312,76.80000305175781,153.60000610351562,2017-01-14T12:07:08,2017-01-14T12:11:56,SDO
61,SOL2017-01-15T17:15:55L242C080,,-735.2000122070312,-705.7000122070312,205.39999389648438,246.10000610351562,2017-01-15T17:15:55,2017-01-15T17:26:59,IRIS
62,SOL2017-01-16T01:41:00L245C081,B1.3,-42.0,-40.0,8.0,10.0,2017-01-16T01:41:00,2017-01-16T01:48:00,SDO
63,SOL2017-01-16T01:41:00L286C090,B1.3,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-16T01:41:00,2017-01-16T01:48:00,GOES
64,SOL2017-01-16T01:43:32L243C083,,-691.2000122070312,-614.4000244140625,153.60000610351562,230.39999389648438,2017-01-16T01:43:32,2017-01-16T01:45:56,SDO
65,SOL2017-01-16T17:37:00L245C082,B1.3,-33.0,-31.0,7.0,9.0,2017-01-16T17:37:00,2017-01-16T17:57:00,SDO
66,SOL2017-01-16T17:39:55L244C082,,-543.7000122070312,-507.79998779296875,199.10000610351562,223.60000610351562,2017-01-16T17:39:55,2017-01-16T17:54:33,IRIS
67,SOL2017-01-16T18:11:00L251C088,B2.0,-27.0,-25.0,1.0,3.0,2017-01-16T18:11:00,2017-01-16T18:51:00,SDO
68,SOL2017-01-16T18:12:00L277C090,B1.4,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-16T18:12:00,2017-01-16T18:35:00,GOES
69,SOL2017-01-16T18:12:00L251C088,B1.4,-27.0,-25.0,1.0,3.0,2017-01-16T18:12:00,2017-01-16T18:35:00,SDO
70,SOL2017-01-18T18:33:00L250C090,B1.3,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-18T18:33:00,2017-01-18T18:39:00,GOES
71,SOL2017-01-18T18:33:00L163C129,B1.3,-87.0,-85.0,-40.0,-38.0,2017-01-18T18:33:00,2017-01-18T18:39:00,SDO
72,SOL2017-01-20T06:33:00L230C090,B1.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-20T06:33:00,2017-01-20T06:37:00,GOES
73,SOL2017-01-20T06:36:32L173C082,,-844.7999877929688,-768.0,153.60000610351562,230.39999389648438,2017-01-20T06:36:32,2017-01-20T06:38:44,SDO
74,SOL2017-01-20T06:42:00L168C078,B1.4,-61.5,-60.5,11.5,12.5,2017-01-20T06:42:00,2017-01-20T06:44:00,GOES
75,SOL2017-01-20T06:42:20L171C077,,-844.7999877929688,-768.0,230.39999389648438,307.20001220703125,2017-01-20T06:42:20,2017-01-20T06:44:44,SDO
76,SOL2017-01-20T06:47:00L168C078,B1.7,-61.5,-60.5,11.5,12.5,2017-01-20T06:47:00,2017-01-20T07:19:00,GOES
77,SOL2017-01-20T06:54:32L171C077,,-844.7999877929688,-768.0,230.39999389648438,307.20001220703125,2017-01-20T06:54:32,2017-01-20T07:19:32,SDO
78,SOL2017-01-20T07:51:00L168C078,B2.7,-61.5,-60.5,11.5,12.5,2017-01-20T07:51:00,2017-01-20T08:44:00,GOES
79,SOL2017-01-20T08:51:32L170C077,,-844.7999877929688,-768.0,230.39999389648438,307.20001220703125,2017-01-20T08:51:32,2017-01-20T08:54:44,SDO
80,SOL2017-01-20T08:56:08L170C077,,-844.7999877929688,-768.0,230.39999389648438,307.20001220703125,2017-01-20T08:56:08,2017-01-20T09:01:08,SDO
81,SOL2017-01-20T09:33:00L171C078,B4.3,-58.0,-56.0,11.0,13.0,2017-01-20T09:33:00,2017-01-20T09:42:00,SDO
82,SOL2017-01-20T09:33:00L229C090,B4.3,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-20T09:33:00,2017-01-20T09:42:00,GOES
83,SOL2017-01-20T09:35:44L170C077,,-844.7999877929688,-768.0,230.39999389648438,307.20001220703125,2017-01-20T09:35:44,2017-01-20T09:51:20,SDO
84,SOL2017-01-20T09:35:46L170C077,,-844.7999877929688,-768.0,230.39999389648438,307.20001220703125,2017-01-20T09:35:46,2017-01-20T09:58:22,SDO
85,SOL2017-01-20T10:37:00L228C090,B5.3,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-20T10:37:00,2017-01-20T10:52:00,GOES
86,SOL2017-01-20T10:37:00L169C079,B5.3,-59.0,-57.0,10.0,12.0,2017-01-20T10:37:00,2017-01-20T10:52:00,SDO
87,SOL2017-01-20T10:37:00L169C079,B5.3,-59.0,-57.0,10.0,12.0,2017-01-20T10:37:00,2017-01-20T10:52:00,SDO
88,SOL2017-01-20T10:40:20L169C077,,-1075.199951171875,-768.0,230.39999389648438,384.0,2017-01-20T10:40:20,2017-01-20T10:51:08,SDO
89,SOL2017-01-20T10:42:59L169C077,,-844.7999877929688,-768.0,230.39999389648438,307.20001220703125,2017-01-20T10:42:59,2017-01-20T10:50:23,SDO
90,SOL2017-01-20T14:36:56L189C083,,-614.4000244140625,-537.5999755859375,153.60000610351562,230.39999389648438,2017-01-20T14:36:56,2017-01-20T14:41:08,SDO
91,SOL2017-01-20T15:09:00L169C079,B3.1,-57.0,-55.0,10.0,12.0,2017-01-20T15:09:00,2017-01-20T15:20:00,SDO
92,SOL2017-01-20T15:09:00L226C090,B3.1,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-20T15:09:00,2017-01-20T15:20:00,GOES
93,SOL2017-01-20T15:10:32L167C077,,-844.7999877929688,-768.0,230.39999389648438,307.20001220703125,2017-01-20T15:10:32,2017-01-20T15:33:44,SDO
94,SOL2017-01-20T16:38:44L174C078,,-768.0,-691.2000122070312,230.39999389648438,307.20001220703125,2017-01-20T16:38:44,2017-01-20T16:40:44,SDO
95,SOL2017-01-20T16:38:46L174C078,,-768.0,-691.2000122070312,230.39999389648438,307.20001220703125,2017-01-20T16:38:46,2017-01-20T16:40:46,SDO
96,SOL2017-01-20T16:41:08L189C088,,-614.4000244140625,-537.5999755859375,76.80000305175781,153.60000610351562,2017-01-20T16:41:08,2017-01-20T16:46:08,SDO
97,SOL2017-01-20T17:01:44L188C083,,-614.4000244140625,-537.5999755859375,76.80000305175781,230.39999389648438,2017-01-20T17:01:44,2017-01-20T17:06:20,SDO
98,SOL2017-01-20T17:09:00L190C085,B4.1,-35.0,-33.0,4.0,6.0,2017-01-20T17:09:00,2017-01-20T17:16:00,SDO
99,SOL2017-01-20T17:09:00L224C090,B4.1,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-20T17:09:00,2017-01-20T17:16:00,GOES
100,SOL2017-01-20T17:10:20L188C083,,-844.7999877929688,-537.5999755859375,153.60000610351562,307.20001220703125,2017-01-20T17:10:20,2017-01-20T18:22:56,SDO
101,SOL2017-01-20T18:25:20L193C084,,-537.5999755859375,-460.79998779296875,153.60000610351562,230.39999389648438,2017-01-20T18:25:20,2017-01-20T18:28:32,SDO
102,SOL2017-01-20T20:57:00L222C090,B2.6,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-20T20:57:00,2017-01-20T21:04:00,GOES
103,SOL2017-01-20T20:57:00L191C086,B2.6,-32.0,-30.0,3.0,5.0,2017-01-20T20:57:00,2017-01-20T21:04:00,SDO
104,SOL2017-01-20T20:58:44L191C084,,-537.5999755859375,-460.79998779296875,153.60000610351562,230.39999389648438,2017-01-20T20:58:44,2017-01-20T21:03:44,SDO
105,SOL2017-01-20T20:59:10L191C084,,-537.5999755859375,-460.79998779296875,153.60000610351562,230.39999389648438,2017-01-20T20:59:10,2017-01-20T21:01:46,SDO
106,SOL2017-01-20T20:59:11L191C084,,-537.5999755859375,-460.79998779296875,153.60000610351562,230.39999389648438,2017-01-20T20:59:11,2017-01-20T21:01:47,SDO
107,SOL2017-01-21T01:33:56L169C078,,-768.0,-691.2000122070312,230.39999389648438,307.20001220703125,2017-01-21T01:33:56,2017-01-21T01:37:32,SDO
108,SOL2017-01-21T02:10:00L220C090,B5.4,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T02:10:00,2017-01-21T02:21:00,GOES
109,SOL2017-01-21T02:10:56L169C078,,-768.0,-691.2000122070312,230.39999389648438,307.20001220703125,2017-01-21T02:10:56,2017-01-21T02:41:08,SDO
110,SOL2017-01-21T02:28:00L165C078,B7.1,-53.5,-52.5,11.5,12.5,2017-01-21T02:28:00,2017-01-21T02:36:00,GOES
111,SOL2017-01-21T02:28:00L169C080,B7.1,-50.0,-48.0,9.0,11.0,2017-01-21T02:28:00,2017-01-21T02:36:00,SDO
112,SOL2017-01-21T03:00:00L171C079,B7.6,-48.0,-46.0,10.0,12.0,2017-01-21T03:00:00,2017-01-21T03:07:00,SDO
113,SOL2017-01-21T03:00:00L219C090,B7.6,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T03:00:00,2017-01-21T03:07:00,GOES
114,SOL2017-01-21T03:01:56L168C078,,-768.0,-691.2000122070312,230.39999389648438,307.20001220703125,2017-01-21T03:01:56,2017-01-21T03:08:32,SDO
115,SOL2017-01-21T03:01:58L168C078,,-768.0,-691.2000122070312,230.39999389648438,307.20001220703125,2017-01-21T03:01:58,2017-01-21T03:08:34,SDO
116,SOL2017-01-21T03:04:35L168C078,,-768.0,-691.2000122070312,230.39999389648438,307.20001220703125,2017-01-21T03:04:35,2017-01-21T03:08:11,SDO
117,SOL2017-01-21T04:02:00L165C078,B3.6,-53.5,-52.5,11.5,12.5,2017-01-21T04:02:00,2017-01-21T04:07:00,GOES
118,SOL2017-01-21T04:02:00L171C079,B3.6,-48.0,-46.0,10.0,12.0,2017-01-21T04:02:00,2017-01-21T04:07:00,SDO
119,SOL2017-01-21T04:14:44L168C078,,-768.0,-691.2000122070312,230.39999389648438,307.20001220703125,2017-01-21T04:14:44,2017-01-21T04:18:44,SDO
120,SOL2017-01-21T04:29:20L174C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T04:29:20,2017-01-21T04:37:08,SDO
121,SOL2017-01-21T04:43:08L174C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T04:43:08,2017-01-21T04:46:32,SDO
122,SOL2017-01-21T04:47:08L167C078,,-768.0,-691.2000122070312,230.39999389648438,307.20001220703125,2017-01-21T04:47:08,2017-01-21T04:49:56,SDO
123,SOL2017-01-21T05:38:08L174C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T05:38:08,2017-01-21T05:51:44,SDO
124,SOL2017-01-21T06:23:00L171C080,C1.2,-46.0,-44.0,9.0,11.0,2017-01-21T06:23:00,2017-01-21T06:29:00,SDO
125,SOL2017-01-21T06:23:00L170C079,C1.2,-46.5,-45.5,10.5,11.5,2017-01-21T06:23:00,2017-01-21T06:36:00,GOES
126,SOL2017-01-21T06:25:32L173C078,,-768.0,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T06:25:32,2017-01-21T06:44:44,SDO
127,SOL2017-01-21T06:26:10L166C078,,-768.0,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T06:26:10,2017-01-21T06:32:10,SDO
128,SOL2017-01-21T06:26:11L166C078,,-768.0,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T06:26:11,2017-01-21T06:31:47,SDO
129,SOL2017-01-21T06:26:41L173C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T06:26:41,2017-01-21T06:32:17,SDO
130,SOL2017-01-21T06:36:34L173C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T06:36:34,2017-01-21T06:39:10,SDO
131,SOL2017-01-21T06:59:56L173C078,,-768.0,-614.4000244140625,153.60000610351562,307.20001220703125,2017-01-21T06:59:56,2017-01-21T07:34:44,SDO
132,SOL2017-01-21T07:02:00L170C079,B8.4,-47.0,-45.0,10.0,12.0,2017-01-21T07:02:00,2017-01-21T07:09:00,SDO
133,SOL2017-01-21T07:02:00L217C090,B8.4,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T07:02:00,2017-01-21T07:09:00,GOES
134,SOL2017-01-21T07:03:22L166C078,,-768.0,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T07:03:22,2017-01-21T07:05:34,SDO
135,SOL2017-01-21T07:11:58L173C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T07:11:58,2017-01-21T07:45:58,SDO
136,SOL2017-01-21T07:14:00L172C077,C9.3,-44.5,-43.5,12.5,13.5,2017-01-21T07:14:00,2017-01-21T07:29:00,GOES
137,SOL2017-01-21T07:14:00L172C080,C9.3,-45.0,-43.0,9.0,11.0,2017-01-21T07:14:00,2017-01-21T07:29:00,SDO
138,SOL2017-01-21T07:16:11L173C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T07:16:11,2017-01-21T07:21:11,SDO
139,SOL2017-01-21T07:16:17L173C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T07:16:17,2017-01-21T07:21:17,SDO
140,SOL2017-01-21T07:23:11L173C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T07:23:11,2017-01-21T07:28:11,SDO
141,SOL2017-01-21T07:23:29L173C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T07:23:29,2017-01-21T07:28:17,SDO
142,SOL2017-01-21T07:24:36L173C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T07:24:36,2017-01-21T07:32:24,SDO
143,SOL2017-01-21T08:23:00L216C090,B3.5,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T08:23:00,2017-01-21T08:29:00,GOES
144,SOL2017-01-21T08:23:00L171C080,B3.5,-45.0,-43.0,9.0,11.0,2017-01-21T08:23:00,2017-01-21T08:29:00,SDO
145,SOL2017-01-21T08:58:00L216C090,B3.8,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T08:58:00,2017-01-21T09:10:00,GOES
146,SOL2017-01-21T08:58:00L172C080,B3.8,-44.0,-42.0,9.0,11.0,2017-01-21T08:58:00,2017-01-21T09:10:00,SDO
147,SOL2017-01-21T09:12:00L216C090,B5.1,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T09:12:00,2017-01-21T09:26:00,GOES
148,SOL2017-01-21T09:12:00L171C080,B5.1,-45.0,-43.0,9.0,11.0,2017-01-21T09:12:00,2017-01-21T09:26:00,SDO
149,SOL2017-01-21T09:40:00L215C090,C1.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T09:40:00,2017-01-21T09:52:00,GOES
150,SOL2017-01-21T09:40:00L170C079,C1.0,-45.0,-43.0,10.0,12.0,2017-01-21T09:40:00,2017-01-21T09:52:00,SDO
151,SOL2017-01-21T09:41:22L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T09:41:22,2017-01-21T09:43:22,SDO
152,SOL2017-01-21T09:41:32L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T09:41:32,2017-01-21T09:52:56,SDO
153,SOL2017-01-21T10:02:56L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T10:02:56,2017-01-21T10:06:56,SDO
154,SOL2017-01-21T10:17:32L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T10:17:32,2017-01-21T10:30:44,SDO
155,SOL2017-01-21T10:19:00L215C090,C1.1,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T10:19:00,2017-01-21T10:27:00,GOES
156,SOL2017-01-21T10:19:00L171C080,C1.1,-44.0,-42.0,9.0,11.0,2017-01-21T10:19:00,2017-01-21T10:27:00,SDO
157,SOL2017-01-21T10:59:00L172C080,C6.1,-43.0,-41.0,9.0,11.0,2017-01-21T10:59:00,2017-01-21T11:11:00,SDO
158,SOL2017-01-21T10:59:00L215C090,C6.1,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T10:59:00,2017-01-21T11:11:00,GOES
159,SOL2017-01-21T11:00:34L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T11:00:34,2017-01-21T11:16:10,SDO
160,SOL2017-01-21T11:00:35L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T11:00:35,2017-01-21T11:12:47,SDO
161,SOL2017-01-21T11:00:41L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T11:00:41,2017-01-21T11:13:05,SDO
162,SOL2017-01-21T11:01:32L171C078,,-691.2000122070312,-614.4000244140625,153.60000610351562,307.20001220703125,2017-01-21T11:01:32,2017-01-21T11:13:08,SDO
163,SOL2017-01-21T11:04:00L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T11:04:00,2017-01-21T11:16:00,SDO
164,SOL2017-01-21T11:04:02L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T11:04:02,2017-01-21T11:10:02,SDO
165,SOL2017-01-21T11:04:06L171C078,,-691.2000122070312,-614.4000244140625,230.39999389648438,307.20001220703125,2017-01-21T11:04:06,2017-01-21T11:06:30,SDO
166,SOL2017-01-21T13:19:00L213C090,C1.8,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2017-01-21T13:19:00,2017-01-21T13:30:00,GOES
