,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
13,SOL2012-01-01T08:12:37L077C118,,-537.6,-460.8,-460.8,-307.2,2012-01-01T08:12:37,2012-01-01T08:24:01,SDO
14,SOL2012-01-01T08:30:11L079C113,,-537.6,-460.8,-384.0,-307.2,2012-01-01T08:30:11,2012-01-01T08:33:11,SDO
15,SOL2012-01-01T09:48:11L086C103,,-460.8,-384.0,-230.4,-153.6,2012-01-01T09:48:11,2012-01-01T09:52:11,SDO
16,SOL2012-01-01T13:22:00L110C090,B8.0,-90.0,90.0,-90.0,90.0,2012-01-01T13:22:00,2012-01-01T13:33:00,GOES
17,SOL2012-01-01T13:22:00L199C076,B8.0,87.0,89.0,13.0,15.0,2012-01-01T13:22:00,2012-01-01T13:33:00,SDO
18,SOL2012-01-01T13:22:59L200C075,,921.6,998.4,230.4,307.2,2012-01-01T13:22:59,2012-01-01T13:32:59,SDO
19,SOL2012-01-01T13:54:23L076C113,,-537.6,-384.0,-384.0,-307.2,2012-01-01T13:54:23,2012-01-01T13:59:23,SDO
20,SOL2012-01-01T14:09:37L074C118,,-537.6,-460.8,-460.8,-384.0,2012-01-01T14:09:37,2012-01-01T14:19:13,SDO
21,SOL2012-01-01T15:31:47L079C118,,-460.8,-384.0,-460.8,-384.0,2012-01-01T15:31:47,2012-01-01T15:39:59,SDO
22,SOL2012-01-01T16:25:23L080C113,,-460.8,-384.0,-384.0,-307.2,2012-01-01T16:25:23,2012-01-01T16:29:23,SDO
23,SOL2012-01-01T16:25:25L080C113,,-460.8,-384.0,-384.0,-307.2,2012-01-01T16:25:25,2012-01-01T16:28:25,SDO
24,SOL2012-01-01T16:25:26L080C113,,-460.8,-384.0,-384.0,-307.2,2012-01-01T16:25:26,2012-01-01T16:31:14,SDO
25,SOL2012-01-01T18:54:00L107C090,B8.9,-90.0,90.0,-90.0,90.0,2012-01-01T18:54:00,2012-01-01T19:06:00,GOES
26,SOL2012-01-01T18:54:00L197C082,B8.9,88.0,90.0,7.0,9.0,2012-01-01T18:54:00,2012-01-01T19:06:00,SDO
27,SOL2012-01-01T18:55:59L189C084,,921.6,998.4,76.8,230.4,2012-01-01T18:55:59,2012-01-01T19:02:59,SDO
28,SOL2012-01-01T19:16:47L018C079,,-998.4,-921.6,153.6,230.4,2012-01-01T19:16:47,2012-01-01T19:22:47,SDO
29,SOL2012-01-01T19:59:23L078C113,,-460.8,-307.2,-384.0,-230.4,2012-01-01T19:59:23,2012-01-01T20:08:59,SDO
30,SOL2012-01-01T20:36:23L077C118,,-460.8,-384.0,-460.8,-384.0,2012-01-01T20:36:23,2012-01-01T20:38:59,SDO
31,SOL2012-01-01T20:36:25L077C118,,-460.8,-384.0,-460.8,-384.0,2012-01-01T20:36:25,2012-01-01T20:38:49,SDO
32,SOL2012-01-01T20:36:26L077C118,,-460.8,-384.0,-460.8,-384.0,2012-01-01T20:36:26,2012-01-01T20:39:14,SDO
33,SOL2012-01-01T21:05:35L076C118,,-460.8,-384.0,-460.8,-384.0,2012-01-01T21:05:35,2012-01-01T21:07:35,SDO
34,SOL2012-01-01T23:28:00L104C090,C1.3,-90.0,90.0,-90.0,90.0,2012-01-01T23:28:00,2012-01-01T23:46:00,GOES
35,SOL2012-01-01T23:28:00L015C079,C1.3,-90.0,-88.0,10.0,12.0,2012-01-01T23:28:00,2012-01-01T23:46:00,SDO
36,SOL2012-01-01T23:29:11L015C079,,-998.4,-921.6,153.6,230.4,2012-01-01T23:29:11,2012-01-01T23:46:47,SDO
37,SOL2012-01-01T23:30:23L075C118,,-460.8,-307.2,-460.8,-384.0,2012-01-01T23:30:23,2012-01-01T23:44:11,SDO
38,SOL2012-01-02T00:08:23L015C079,,-998.4,-921.6,153.6,230.4,2012-01-02T00:08:23,2012-01-02T00:23:47,SDO
39,SOL2012-01-02T02:25:59L014C079,,-998.4,-921.6,153.6,230.4,2012-01-02T02:25:59,2012-01-02T02:30:23,SDO
40,SOL2012-01-02T02:55:00L013C078,B7.6,-90.0,-88.0,11.0,13.0,2012-01-02T02:55:00,2012-01-02T03:07:00,SDO
41,SOL2012-01-02T02:55:00L102C090,B7.6,-90.0,90.0,-90.0,90.0,2012-01-02T02:55:00,2012-01-02T03:07:00,GOES
42,SOL2012-01-02T02:56:23L013C079,,-998.4,-921.6,153.6,230.4,2012-01-02T02:56:23,2012-01-02T03:06:47,SDO
43,SOL2012-01-02T03:12:59L080C113,,-384.0,-307.2,-384.0,-307.2,2012-01-02T03:12:59,2012-01-02T03:19:11,SDO
44,SOL2012-01-02T03:26:23L142C113,,537.6,614.4,-384.0,-307.2,2012-01-02T03:26:23,2012-01-02T03:41:11,SDO
45,SOL2012-01-02T05:14:35L079C113,,-384.0,-230.4,-384.0,-230.4,2012-01-02T05:14:35,2012-01-02T05:28:47,SDO
46,SOL2012-01-02T05:14:37L084C113,,-384.0,-230.4,-384.0,-230.4,2012-01-02T05:14:37,2012-01-02T05:16:49,SDO
47,SOL2012-01-02T05:14:38L084C113,,-384.0,-230.4,-460.8,-230.4,2012-01-02T05:14:38,2012-01-02T17:05:50,SDO
48,SOL2012-01-02T05:23:00L012C079,C1.6,-90.0,-88.0,10.0,12.0,2012-01-02T05:23:00,2012-01-02T05:34:00,SDO
49,SOL2012-01-02T05:23:00L081C112,C1.6,-20.5,-19.5,-22.5,-21.5,2012-01-02T05:23:00,2012-01-02T05:34:00,GOES
50,SOL2012-01-02T05:23:59L012C079,,-998.4,-921.6,153.6,230.4,2012-01-02T05:23:59,2012-01-02T05:35:23,SDO
51,SOL2012-01-02T05:39:26L012C079,,-998.4,-921.6,153.6,230.4,2012-01-02T05:39:26,2012-01-02T05:42:50,SDO
52,SOL2012-01-02T07:04:59L077C118,,-384.0,-230.4,-460.8,-384.0,2012-01-02T07:04:59,2012-01-02T07:31:23,SDO
53,SOL2012-01-02T07:05:00L100C090,C1.5,-90.0,90.0,-90.0,90.0,2012-01-02T07:05:00,2012-01-02T07:32:00,GOES
54,SOL2012-01-02T07:05:00L078C117,C1.5,-23.0,-21.0,-28.0,-26.0,2012-01-02T07:05:00,2012-01-02T07:32:00,SDO
55,SOL2012-01-02T07:56:00L100C090,B8.4,-90.0,90.0,-90.0,90.0,2012-01-02T07:56:00,2012-01-02T08:09:00,GOES
56,SOL2012-01-02T07:56:00L011C078,B8.4,-90.0,-88.0,11.0,13.0,2012-01-02T07:56:00,2012-01-02T08:09:00,SDO
57,SOL2012-01-02T08:00:23L011C079,,-998.4,-921.6,153.6,230.4,2012-01-02T08:00:23,2012-01-02T08:03:59,SDO
58,SOL2012-01-02T08:30:23L116C082,,230.4,384.0,153.6,230.4,2012-01-02T08:30:23,2012-01-02T08:34:35,SDO
59,SOL2012-01-02T08:53:11L120C082,,307.2,384.0,153.6,230.4,2012-01-02T08:53:11,2012-01-02T08:55:59,SDO
60,SOL2012-01-02T09:19:47L120C082,,307.2,384.0,153.6,230.4,2012-01-02T09:19:47,2012-01-02T09:22:35,SDO
61,SOL2012-01-02T09:27:00L078C116,B6.1,-22.0,-20.0,-27.0,-25.0,2012-01-02T09:27:00,2012-01-02T09:32:00,SDO
62,SOL2012-01-02T09:27:00L078C118,B6.1,-21.5,-20.5,-28.5,-27.5,2012-01-02T09:27:00,2012-01-02T09:32:00,GOES
63,SOL2012-01-02T09:27:35L075C118,,-384.0,-307.2,-460.8,-307.2,2012-01-02T09:27:35,2012-01-02T09:32:59,SDO
64,SOL2012-01-02T09:27:49L075C118,,-384.0,-307.2,-460.8,-307.2,2012-01-02T09:27:49,2012-01-02T09:32:25,SDO
65,SOL2012-01-02T09:28:44L075C118,,-384.0,-307.2,-460.8,-307.2,2012-01-02T09:28:44,2012-01-02T09:33:08,SDO
66,SOL2012-01-02T10:35:47L119C082,,307.2,384.0,153.6,230.4,2012-01-02T10:35:47,2012-01-02T10:37:59,SDO
67,SOL2012-01-02T11:11:00L098C090,B8.2,-90.0,90.0,-90.0,90.0,2012-01-02T11:11:00,2012-01-02T11:26:00,GOES
68,SOL2012-01-02T11:11:00L009C079,B8.2,-90.0,-88.0,10.0,12.0,2012-01-02T11:11:00,2012-01-02T11:26:00,SDO
69,SOL2012-01-02T11:12:23L009C079,,-998.4,-921.6,153.6,230.4,2012-01-02T11:12:23,2012-01-02T11:26:59,SDO
70,SOL2012-01-02T12:03:11L118C082,,307.2,460.8,153.6,230.4,2012-01-02T12:03:11,2012-01-02T12:07:47,SDO
71,SOL2012-01-02T12:24:11L118C082,,307.2,384.0,153.6,230.4,2012-01-02T12:24:11,2012-01-02T12:28:35,SDO
72,SOL2012-01-02T13:08:23L123C082,,384.0,460.8,153.6,230.4,2012-01-02T13:08:23,2012-01-02T13:11:11,SDO
73,SOL2012-01-02T13:32:47L008C079,,-998.4,-921.6,153.6,230.4,2012-01-02T13:32:47,2012-01-02T13:37:35,SDO
74,SOL2012-01-02T14:02:23L117C082,,307.2,384.0,153.6,230.4,2012-01-02T14:02:23,2012-01-02T14:05:23,SDO
75,SOL2012-01-02T14:20:35L122C082,,384.0,460.8,153.6,230.4,2012-01-02T14:20:35,2012-01-02T14:23:23,SDO
76,SOL2012-01-02T14:21:02L122C082,,384.0,460.8,153.6,230.4,2012-01-02T14:21:02,2012-01-02T14:23:02,SDO
77,SOL2012-01-02T14:31:00L096C090,C2.4,-90.0,90.0,-90.0,90.0,2012-01-02T14:31:00,2012-01-02T16:04:00,GOES
78,SOL2012-01-02T14:31:00L186C083,C2.4,88.0,90.0,6.0,8.0,2012-01-02T14:31:00,2012-01-02T16:04:00,SDO
79,SOL2012-01-02T14:31:35L178C084,,921.6,1152.0,0.0,230.4,2012-01-02T14:31:35,2012-01-02T14:51:47,SDO
80,SOL2012-01-02T14:32:13L178C084,,921.6,1075.2,76.8,153.6,2012-01-02T14:32:13,2012-01-02T14:50:13,SDO
81,SOL2012-01-02T14:32:14L178C084,,921.6,1075.2,76.8,153.6,2012-01-02T14:32:14,2012-01-02T14:46:50,SDO
82,SOL2012-01-02T14:32:20L178C084,,921.6,998.4,76.8,153.6,2012-01-02T14:32:20,2012-01-02T14:46:20,SDO
83,SOL2012-01-02T14:32:33L178C084,,921.6,998.4,76.8,153.6,2012-01-02T14:32:33,2012-01-02T14:44:21,SDO
84,SOL2012-01-02T14:54:47L177C084,,921.6,998.4,76.8,153.6,2012-01-02T14:54:47,2012-01-02T16:11:47,SDO
85,SOL2012-01-02T14:59:23L007C075,,-998.4,-921.6,230.4,307.2,2012-01-02T14:59:23,2012-01-02T15:05:47,SDO
86,SOL2012-01-02T16:14:59L121C082,,384.0,460.8,153.6,230.4,2012-01-02T16:14:59,2012-01-02T16:19:11,SDO
87,SOL2012-01-02T16:38:11L116C082,,307.2,384.0,153.6,230.4,2012-01-02T16:38:11,2012-01-02T16:46:47,SDO
88,SOL2012-01-02T17:12:59L120C082,,384.0,460.8,153.6,230.4,2012-01-02T17:12:59,2012-01-02T17:17:35,SDO
89,SOL2012-01-02T17:18:35L082C113,,-230.4,-153.6,-384.0,-307.2,2012-01-02T17:18:35,2012-01-02T17:22:59,SDO
90,SOL2012-01-02T17:41:11L077C113,,-307.2,-230.4,-384.0,-307.2,2012-01-02T17:41:11,2012-01-02T17:45:59,SDO
91,SOL2012-01-02T19:45:23L119C082,,384.0,460.8,153.6,230.4,2012-01-02T19:45:23,2012-01-02T19:47:47,SDO
92,SOL2012-01-02T19:58:32L081C113,,-230.4,-153.6,-384.0,-307.2,2012-01-02T19:58:32,2012-01-02T20:02:32,SDO
93,SOL2012-01-02T19:58:35L081C113,,-230.4,-76.8,-384.0,-307.2,2012-01-02T19:58:35,2012-01-02T20:02:35,SDO
94,SOL2012-01-02T20:58:47L080C113,,-230.4,-153.6,-384.0,-307.2,2012-01-02T20:58:47,2012-01-02T21:03:35,SDO
95,SOL2012-01-02T20:58:50L080C113,,-230.4,-153.6,-384.0,-307.2,2012-01-02T20:58:50,2012-01-02T21:08:02,SDO
96,SOL2012-01-02T20:58:56L080C113,,-230.4,-153.6,-384.0,-307.2,2012-01-02T20:58:56,2012-01-02T21:02:20,SDO
97,SOL2012-01-02T20:59:05L080C113,,-230.4,-153.6,-384.0,-307.2,2012-01-02T20:59:05,2012-01-02T21:15:41,SDO
98,SOL2012-01-02T20:59:09L080C113,,-230.4,-153.6,-384.0,-307.2,2012-01-02T20:59:09,2012-01-02T21:02:21,SDO
99,SOL2012-01-02T22:24:35L099C118,,76.8,153.6,-460.8,-384.0,2012-01-02T22:24:35,2012-01-02T22:37:23,SDO
100,SOL2012-01-02T23:41:35L122C082,,460.8,537.6,153.6,230.4,2012-01-02T23:41:35,2012-01-02T23:44:23,SDO
101,SOL2012-01-03T00:29:35L002C079,,-998.4,-921.6,153.6,230.4,2012-01-03T00:29:35,2012-01-03T00:32:11,SDO
102,SOL2012-01-03T00:39:35L150C107,,768.0,844.8,-307.2,-230.4,2012-01-03T00:39:35,2012-01-03T01:13:11,SDO
103,SOL2012-01-03T01:29:23L121C082,,460.8,537.6,153.6,230.4,2012-01-03T01:29:23,2012-01-03T01:33:35,SDO
104,SOL2012-01-03T01:30:47L078C113,,-230.4,-153.6,-384.0,-307.2,2012-01-03T01:30:47,2012-01-03T01:34:35,SDO
105,SOL2012-01-03T01:35:00L152C109,B9.3,61.0,63.0,-20.0,-18.0,2012-01-03T01:35:00,2012-01-03T02:20:00,SDO
106,SOL2012-01-03T01:39:47L077C118,,-230.4,-153.6,-460.8,-307.2,2012-01-03T01:39:47,2012-01-03T01:52:59,SDO
107,SOL2012-01-03T01:50:59L150C107,,768.0,844.8,-307.2,-230.4,2012-01-03T01:50:59,2012-01-03T02:09:35,SDO
108,SOL2012-01-03T02:31:23L077C113,,-230.4,0.0,-384.0,-230.4,2012-01-03T02:31:23,2012-01-03T02:38:23,SDO
109,SOL2012-01-03T02:42:11L149C107,,768.0,844.8,-307.2,-230.4,2012-01-03T02:42:11,2012-01-03T02:50:35,SDO
110,SOL2012-01-03T03:16:23L077C113,,-230.4,-153.6,-384.0,-307.2,2012-01-03T03:16:23,2012-01-03T03:22:47,SDO
111,SOL2012-01-03T03:16:59L149C107,,768.0,844.8,-307.2,-230.4,2012-01-03T03:16:59,2012-01-03T03:22:59,SDO
112,SOL2012-01-03T03:31:00L089C090,B6.7,-90.0,90.0,-90.0,90.0,2012-01-03T03:31:00,2012-01-03T03:38:00,GOES
113,SOL2012-01-03T03:31:00L078C114,B6.7,-12.0,-10.0,-25.0,-23.0,2012-01-03T03:31:00,2012-01-03T03:38:00,SDO
114,SOL2012-01-03T03:31:47L077C113,,-230.4,-153.6,-384.0,-307.2,2012-01-03T03:31:47,2012-01-03T03:37:35,SDO
115,SOL2012-01-03T04:14:00L004C078,B8.0,-86.0,-84.0,11.0,13.0,2012-01-03T04:14:00,2012-01-03T04:27:00,SDO
116,SOL2012-01-03T04:14:00L004C078,B8.0,-86.0,-84.0,11.0,13.0,2012-01-03T04:14:00,2012-01-03T04:27:00,SDO
117,SOL2012-01-03T04:14:00L089C090,B8.0,-90.0,90.0,-90.0,90.0,2012-01-03T04:14:00,2012-01-03T04:27:00,GOES
118,SOL2012-01-03T04:15:11L000C079,,-998.4,-921.6,153.6,230.4,2012-01-03T04:15:11,2012-01-03T04:28:23,SDO
119,SOL2012-01-03T08:03:23L089C109,,-153.6,76.8,-460.8,-153.6,2012-01-03T08:03:23,2012-01-03T16:24:23,SDO
120,SOL2012-01-03T08:25:47L070C073,,-307.2,-230.4,307.2,384.0,2012-01-03T08:25:47,2012-01-03T08:28:59,SDO
121,SOL2012-01-03T10:26:02L078C113,,-153.6,-76.8,-384.0,-307.2,2012-01-03T10:26:02,2012-01-03T10:35:02,SDO
122,SOL2012-01-03T10:26:08L078C113,,-153.6,-76.8,-384.0,-307.2,2012-01-03T10:26:08,2012-01-03T10:33:56,SDO
123,SOL2012-01-03T14:48:59L119C082,,537.6,614.4,153.6,230.4,2012-01-03T14:48:59,2012-01-03T14:52:47,SDO
124,SOL2012-01-03T14:49:01L119C082,,537.6,614.4,153.6,230.4,2012-01-03T14:49:01,2012-01-03T14:52:01,SDO
125,SOL2012-01-03T14:49:02L119C082,,537.6,614.4,153.6,230.4,2012-01-03T14:49:02,2012-01-03T14:51:50,SDO
126,SOL2012-01-03T15:13:47L159C111,,844.8,921.6,-384.0,-307.2,2012-01-03T15:13:47,2012-01-03T16:01:59,SDO
127,SOL2012-01-03T18:22:23L123C082,,614.4,691.2,153.6,230.4,2012-01-03T18:22:23,2012-01-03T18:32:35,SDO
128,SOL2012-01-03T20:28:47L077C118,,-76.8,0.0,-460.8,-384.0,2012-01-03T20:28:47,2012-01-03T20:32:47,SDO
129,SOL2012-01-03T20:29:01L077C118,,-76.8,0.0,-460.8,-384.0,2012-01-03T20:29:01,2012-01-03T20:31:25,SDO
130,SOL2012-01-03T20:29:02L077C118,,-76.8,0.0,-460.8,-384.0,2012-01-03T20:29:02,2012-01-03T20:32:02,SDO
131,SOL2012-01-03T20:50:00L077C116,B7.7,-2.5,-1.5,-26.5,-25.5,2012-01-03T20:50:00,2012-01-03T20:55:00,GOES
132,SOL2012-01-03T20:50:00L119C080,B7.7,39.0,41.0,9.0,11.0,2012-01-03T20:50:00,2012-01-03T20:55:00,SDO
133,SOL2012-01-03T20:51:23L077C118,,-76.8,153.6,-460.8,-230.4,2012-01-03T20:51:23,2012-01-03T20:54:59,SDO
134,SOL2012-01-03T20:51:38L077C118,,-76.8,0.0,-460.8,-307.2,2012-01-03T20:51:38,2012-01-03T21:14:14,SDO
135,SOL2012-01-03T20:51:44L077C118,,-76.8,0.0,-460.8,-307.2,2012-01-03T20:51:44,2012-01-03T20:53:56,SDO
136,SOL2012-01-03T23:26:23L090C109,,153.6,460.8,-307.2,-230.4,2012-01-03T23:26:23,2012-01-03T23:28:23,SDO
137,SOL2012-01-03T23:32:47L080C113,,0.0,76.8,-384.0,-307.2,2012-01-03T23:32:47,2012-01-03T23:37:59,SDO
138,SOL2012-01-04T01:36:23L010C080,,-921.6,-844.8,153.6,230.4,2012-01-04T01:36:23,2012-01-04T01:41:35,SDO
139,SOL2012-01-04T02:06:35L119C082,,614.4,691.2,153.6,230.4,2012-01-04T02:06:35,2012-01-04T02:08:47,SDO
140,SOL2012-01-04T02:19:00L076C090,B6.4,-90.0,90.0,-90.0,90.0,2012-01-04T02:19:00,2012-01-04T02:26:00,GOES
141,SOL2012-01-04T02:19:00L009C079,B6.4,-68.0,-66.0,10.0,12.0,2012-01-04T02:19:00,2012-01-04T02:26:00,SDO
142,SOL2012-01-04T02:20:23L010C080,,-921.6,-844.8,153.6,230.4,2012-01-04T02:20:23,2012-01-04T02:25:11,SDO
143,SOL2012-01-04T02:20:59L088C109,,153.6,384.0,-384.0,-230.4,2012-01-04T02:20:59,2012-01-04T09:26:47,SDO
144,SOL2012-01-04T02:42:35L007C076,,-921.6,-844.8,153.6,307.2,2012-01-04T02:42:35,2012-01-04T03:00:47,SDO
145,SOL2012-01-04T02:51:49L010C080,,-921.6,-844.8,153.6,230.4,2012-01-04T02:51:49,2012-01-04T03:00:25,SDO
146,SOL2012-01-04T02:51:50L010C080,,-921.6,-844.8,153.6,230.4,2012-01-04T02:51:50,2012-01-04T03:01:14,SDO
147,SOL2012-01-04T02:51:56L010C080,,-921.6,-844.8,153.6,230.4,2012-01-04T02:51:56,2012-01-04T03:01:08,SDO
148,SOL2012-01-04T02:52:09L010C080,,-921.6,-844.8,153.6,230.4,2012-01-04T02:52:09,2012-01-04T02:59:45,SDO
149,SOL2012-01-04T02:54:11L119C082,,614.4,691.2,153.6,230.4,2012-01-04T02:54:11,2012-01-04T02:57:35,SDO
150,SOL2012-01-04T03:09:59L118C082,,614.4,691.2,153.6,230.4,2012-01-04T03:09:59,2012-01-04T03:11:59,SDO
151,SOL2012-01-04T04:07:47L118C082,,614.4,768.0,153.6,230.4,2012-01-04T04:07:47,2012-01-04T04:13:35,SDO
152,SOL2012-01-04T04:41:50L098C113,,307.2,384.0,-384.0,-307.2,2012-01-04T04:41:50,2012-01-04T06:07:38,SDO
153,SOL2012-01-04T05:14:23L008C080,,-921.6,-844.8,153.6,230.4,2012-01-04T05:14:23,2012-01-04T05:30:11,SDO
154,SOL2012-01-04T08:47:47L006C080,,-921.6,-844.8,153.6,230.4,2012-01-04T08:47:47,2012-01-04T08:52:59,SDO
155,SOL2012-01-04T08:54:59L051C073,,-384.0,-230.4,307.2,384.0,2012-01-04T08:54:59,2012-01-04T09:08:11,SDO
156,SOL2012-01-04T08:56:25L051C073,,-384.0,-307.2,307.2,384.0,2012-01-04T08:56:25,2012-01-04T09:03:13,SDO
157,SOL2012-01-04T08:57:00L073C090,C1.5,-90.0,90.0,-90.0,90.0,2012-01-04T08:57:00,2012-01-04T09:05:00,GOES
158,SOL2012-01-04T08:57:00L053C072,C1.5,-21.0,-19.0,17.0,19.0,2012-01-04T08:57:00,2012-01-04T09:05:00,SDO
159,SOL2012-01-04T08:59:20L051C073,,-384.0,-307.2,307.2,384.0,2012-01-04T08:59:20,2012-01-04T09:02:32,SDO
160,SOL2012-01-04T08:59:26L051C073,,-384.0,-307.2,307.2,384.0,2012-01-04T08:59:26,2012-01-04T09:01:26,SDO
161,SOL2012-01-04T09:06:02L051C073,,-384.0,-307.2,307.2,384.0,2012-01-04T09:06:02,2012-01-04T09:12:02,SDO
162,SOL2012-01-04T10:58:47L148C111,,768.0,921.6,-384.0,-230.4,2012-01-04T10:58:47,2012-01-04T11:23:35,SDO
163,SOL2012-01-04T10:59:00L072C090,C1.3,-90.0,90.0,-90.0,90.0,2012-01-04T10:59:00,2012-01-04T11:14:00,GOES
164,SOL2012-01-04T10:59:00L085C108,C1.3,12.0,14.0,-19.0,-17.0,2012-01-04T10:59:00,2012-01-04T11:14:00,SDO
165,SOL2012-01-04T11:02:49L148C111,,844.8,921.6,-384.0,-307.2,2012-01-04T11:02:49,2012-01-04T11:09:13,SDO
166,SOL2012-01-04T11:03:14L148C111,,844.8,921.6,-384.0,-307.2,2012-01-04T11:03:14,2012-01-04T11:06:02,SDO
167,SOL2012-01-04T11:13:01L148C111,,844.8,921.6,-384.0,-307.2,2012-01-04T11:13:01,2012-01-04T11:23:13,SDO
168,SOL2012-01-04T11:15:26L148C111,,844.8,921.6,-384.0,-307.2,2012-01-04T11:15:26,2012-01-04T11:20:50,SDO
169,SOL2012-01-04T11:25:59L120C081,,691.2,768.0,153.6,230.4,2012-01-04T11:25:59,2012-01-04T11:32:11,SDO
170,SOL2012-01-04T11:26:01L120C081,,691.2,768.0,153.6,230.4,2012-01-04T11:26:01,2012-01-04T11:30:25,SDO
171,SOL2012-01-04T14:35:47L053C073,,-307.2,-230.4,307.2,384.0,2012-01-04T14:35:47,2012-01-04T14:42:23,SDO
172,SOL2012-01-04T16:11:47L002C081,,-921.6,-844.8,153.6,230.4,2012-01-04T16:11:47,2012-01-04T16:17:11,SDO
173,SOL2012-01-04T16:11:49L002C081,,-921.6,-844.8,153.6,230.4,2012-01-04T16:11:49,2012-01-04T16:17:13,SDO
174,SOL2012-01-04T16:38:11L002C081,,-921.6,-844.8,153.6,230.4,2012-01-04T16:38:11,2012-01-04T16:41:35,SDO
175,SOL2012-01-04T16:38:25L002C081,,-921.6,-844.8,153.6,230.4,2012-01-04T16:38:25,2012-01-04T16:40:49,SDO
176,SOL2012-01-04T17:02:59L010C076,,-844.8,-768.0,230.4,307.2,2012-01-04T17:02:59,2012-01-04T17:08:11,SDO
177,SOL2012-01-04T19:36:23L010C081,,-844.8,-768.0,153.6,307.2,2012-01-04T19:36:23,2012-01-04T19:41:23,SDO
178,SOL2012-01-04T19:38:11L055C073,,-230.4,-153.6,307.2,384.0,2012-01-04T19:38:11,2012-01-04T19:40:47,SDO
179,SOL2012-01-04T20:18:47L123C081,,768.0,844.8,153.6,230.4,2012-01-04T20:18:47,2012-01-04T20:28:11,SDO
180,SOL2012-01-04T20:25:11L000C081,,-921.6,-844.8,153.6,230.4,2012-01-04T20:25:11,2012-01-04T20:32:59,SDO
181,SOL2012-01-04T20:47:11L000C081,,-921.6,-844.8,153.6,230.4,2012-01-04T20:47:11,2012-01-04T20:52:35,SDO
182,SOL2012-01-04T21:14:11L009C081,,-844.8,-768.0,153.6,230.4,2012-01-04T21:14:11,2012-01-04T21:22:35,SDO
183,SOL2012-01-04T22:07:11L078C113,,153.6,230.4,-384.0,-307.2,2012-01-04T22:07:11,2012-01-04T22:11:11,SDO
184,SOL2012-01-05T00:56:59L076C113,,153.6,230.4,-384.0,-307.2,2012-01-05T00:56:59,2012-01-05T00:59:11,SDO
185,SOL2012-01-05T02:13:59L076C118,,153.6,230.4,-460.8,-384.0,2012-01-05T02:13:59,2012-01-05T02:18:23,SDO
186,SOL2012-01-05T02:20:47L076C113,,153.6,230.4,-384.0,-307.2,2012-01-05T02:20:47,2012-01-05T02:23:47,SDO
187,SOL2012-01-05T02:46:59L076C118,,153.6,230.4,-460.8,-384.0,2012-01-05T02:46:59,2012-01-05T02:51:35,SDO
188,SOL2012-01-05T02:55:47L075C113,,153.6,230.4,-384.0,-307.2,2012-01-05T02:55:47,2012-01-05T02:59:23,SDO
189,SOL2012-01-05T03:31:59L014C081,,-768.0,-691.2,153.6,230.4,2012-01-05T03:31:59,2012-01-05T03:35:47,SDO
190,SOL2012-01-05T03:42:59L080C113,,230.4,307.2,-384.0,-307.2,2012-01-05T03:42:59,2012-01-05T03:46:35,SDO
191,SOL2012-01-05T03:44:35L014C081,,-768.0,-691.2,153.6,230.4,2012-01-05T03:44:35,2012-01-05T03:51:47,SDO
