,SOL_standard,fl_goescls,boundbox_c1ll,boundbox_c1ur,boundbox_c2ll,boundbox_c2ur,event_starttime,event_endtime,search_observatory
42,SOL2015-01-01T19:03:13L000C094,,-691.2000122070312,-537.5999755859375,-76.80000305175781,0.0,2015-01-01T19:03:13,2015-01-01T19:08:13,SDO
43,SOL2015-01-01T19:05:02L005C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-01T19:05:02,2015-01-01T19:08:02,SDO
44,SOL2015-01-01T23:11:10L357C099,,-691.2000122070312,-614.4000244140625,-153.60000610351562,-76.80000305175781,2015-01-01T23:11:10,2015-01-01T23:13:22,SDO
45,SOL2015-01-02T00:03:46L002C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T00:03:46,2015-01-02T00:08:46,SDO
46,SOL2015-01-02T00:03:48L002C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T00:03:48,2015-01-02T00:08:48,SDO
47,SOL2015-01-02T00:12:34L002C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T00:12:34,2015-01-02T00:18:10,SDO
48,SOL2015-01-02T00:54:22L002C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T00:54:22,2015-01-02T01:11:46,SDO
49,SOL2015-01-02T01:10:46L049C099,,153.60000610351562,230.39999389648438,-153.60000610351562,-76.80000305175781,2015-01-02T01:10:46,2015-01-02T01:15:46,SDO
50,SOL2015-01-02T01:37:46L001C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T01:37:46,2015-01-02T01:39:46,SDO
51,SOL2015-01-02T02:10:10L001C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T02:10:10,2015-01-02T02:12:22,SDO
52,SOL2015-01-02T02:58:34L000C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T02:58:34,2015-01-02T03:00:34,SDO
53,SOL2015-01-02T02:58:43L000C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T02:58:43,2015-01-02T03:00:43,SDO
54,SOL2015-01-02T03:10:10L000C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T03:10:10,2015-01-02T03:13:46,SDO
55,SOL2015-01-02T04:07:22L005C094,,-614.4000244140625,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T04:07:22,2015-01-02T04:15:10,SDO
56,SOL2015-01-02T04:20:46L005C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T04:20:46,2015-01-02T04:24:22,SDO
57,SOL2015-01-02T04:28:46L005C094,,-614.4000244140625,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T04:28:46,2015-01-02T04:38:34,SDO
58,SOL2015-01-02T04:33:00L036C090,B7.0,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-01-02T04:33:00,2015-01-02T04:38:00,GOES
59,SOL2015-01-02T04:33:00L003C095,B7.0,-34.0,-32.0,-6.0,-4.0,2015-01-02T04:33:00,2015-01-02T04:38:00,SDO
60,SOL2015-01-02T04:56:34L072C099,,537.5999755859375,614.4000244140625,-153.60000610351562,-76.80000305175781,2015-01-02T04:56:34,2015-01-02T05:03:58,SDO
61,SOL2015-01-02T05:50:46L072C099,,537.5999755859375,614.4000244140625,-153.60000610351562,-76.80000305175781,2015-01-02T05:50:46,2015-01-02T05:54:10,SDO
62,SOL2015-01-02T05:51:48L072C099,,537.5999755859375,614.4000244140625,-153.60000610351562,-76.80000305175781,2015-01-02T05:51:48,2015-01-02T05:54:24,SDO
63,SOL2015-01-02T05:56:58L004C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T05:56:58,2015-01-02T05:58:58,SDO
64,SOL2015-01-02T06:12:46L004C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T06:12:46,2015-01-02T06:15:58,SDO
65,SOL2015-01-02T06:16:46L004C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T06:16:46,2015-01-02T06:19:10,SDO
66,SOL2015-01-02T06:23:46L004C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T06:23:46,2015-01-02T06:26:46,SDO
67,SOL2015-01-02T06:41:10L004C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T06:41:10,2015-01-02T06:43:22,SDO
68,SOL2015-01-02T07:20:58L071C099,,537.5999755859375,614.4000244140625,-153.60000610351562,-76.80000305175781,2015-01-02T07:20:58,2015-01-02T07:24:22,SDO
69,SOL2015-01-02T07:21:12L071C099,,537.5999755859375,614.4000244140625,-153.60000610351562,-76.80000305175781,2015-01-02T07:21:12,2015-01-02T07:24:00,SDO
70,SOL2015-01-02T07:39:34L022C108,,-230.39999389648438,-153.60000610351562,-307.20001220703125,-230.39999389648438,2015-01-02T07:39:34,2015-01-02T07:42:58,SDO
71,SOL2015-01-02T07:39:49L022C108,,-230.39999389648438,-153.60000610351562,-307.20001220703125,-230.39999389648438,2015-01-02T07:39:49,2015-01-02T07:42:01,SDO
72,SOL2015-01-02T08:09:34L003C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T08:09:34,2015-01-02T08:17:10,SDO
73,SOL2015-01-02T08:40:46L070C099,,537.5999755859375,614.4000244140625,-153.60000610351562,-76.80000305175781,2015-01-02T08:40:46,2015-01-02T08:43:46,SDO
74,SOL2015-01-02T08:54:46L003C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T08:54:46,2015-01-02T08:56:46,SDO
75,SOL2015-01-02T09:49:46L002C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T09:49:46,2015-01-02T09:51:58,SDO
76,SOL2015-01-02T09:50:00L000C095,B9.3,-33.5,-32.5,-5.5,-4.5,2015-01-02T09:50:00,2015-01-02T09:55:00,GOES
77,SOL2015-01-02T09:50:00L003C095,B9.3,-31.0,-29.0,-6.0,-4.0,2015-01-02T09:50:00,2015-01-02T09:55:00,SDO
78,SOL2015-01-02T09:52:22L002C094,,-614.4000244140625,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T09:52:22,2015-01-02T09:57:46,SDO
79,SOL2015-01-02T09:52:25L002C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T09:52:25,2015-01-02T09:58:01,SDO
80,SOL2015-01-02T09:52:31L002C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T09:52:31,2015-01-02T09:57:55,SDO
81,SOL2015-01-02T09:52:36L002C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T09:52:36,2015-01-02T09:57:36,SDO
82,SOL2015-01-02T10:07:22L002C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T10:07:22,2015-01-02T10:09:34,SDO
83,SOL2015-01-02T11:16:58L044C104,,153.60000610351562,307.20001220703125,-230.39999389648438,-153.60000610351562,2015-01-02T11:16:58,2015-01-02T11:19:46,SDO
84,SOL2015-01-02T11:17:00L044C104,,153.60000610351562,230.39999389648438,-230.39999389648438,-153.60000610351562,2015-01-02T11:17:00,2015-01-02T11:19:00,SDO
85,SOL2015-01-02T11:20:58L357C094,,-614.4000244140625,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T11:20:58,2015-01-02T11:30:46,SDO
86,SOL2015-01-02T11:21:00L357C094,,-614.4000244140625,-537.5999755859375,-76.80000305175781,0.0,2015-01-02T11:21:00,2015-01-02T11:24:00,SDO
87,SOL2015-01-02T11:33:10L001C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T11:33:10,2015-01-02T11:41:10,SDO
88,SOL2015-01-02T11:33:24L001C094,,-537.5999755859375,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T11:33:24,2015-01-02T11:39:00,SDO
89,SOL2015-01-02T11:43:58L001C094,,-614.4000244140625,-460.79998779296875,-76.80000305175781,0.0,2015-01-02T11:43:58,2015-01-02T11:47:58,SDO
90,SOL2015-01-02T13:11:46L005C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T13:11:46,2015-01-02T13:13:58,SDO
91,SOL2015-01-02T14:05:00L030C090,B9.7,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-01-02T14:05:00,2015-01-02T14:11:00,GOES
92,SOL2015-01-02T14:05:00L003C095,B9.7,-28.0,-26.0,-6.0,-4.0,2015-01-02T14:05:00,2015-01-02T14:11:00,SDO
93,SOL2015-01-02T14:07:10L005C095,,-537.5999755859375,-384.0,-76.80000305175781,0.0,2015-01-02T14:07:10,2015-01-02T14:37:46,SDO
94,SOL2015-01-02T14:07:50L005C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T14:07:50,2015-01-02T14:19:50,SDO
95,SOL2015-01-02T14:12:00L003C095,C1.0,-28.0,-26.0,-6.0,-4.0,2015-01-02T14:12:00,2015-01-02T14:17:00,SDO
96,SOL2015-01-02T14:12:00L003C095,C1.0,-28.0,-26.0,-6.0,-4.0,2015-01-02T14:12:00,2015-01-02T14:17:00,SDO
97,SOL2015-01-02T14:12:00L003C094,C1.0,-27.5,-26.5,-4.5,-3.5,2015-01-02T14:12:00,2015-01-02T14:17:00,GOES
98,SOL2015-01-02T15:24:22L004C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T15:24:22,2015-01-02T15:28:58,SDO
99,SOL2015-01-02T15:37:22L004C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T15:37:22,2015-01-02T15:42:10,SDO
100,SOL2015-01-02T16:00:34L004C095,,-460.79998779296875,-307.20001220703125,-76.80000305175781,0.0,2015-01-02T16:00:34,2015-01-02T16:05:58,SDO
101,SOL2015-01-02T16:32:34L004C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T16:32:34,2015-01-02T16:43:10,SDO
102,SOL2015-01-02T16:32:48L004C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T16:32:48,2015-01-02T16:42:24,SDO
103,SOL2015-01-02T16:32:55L004C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T16:32:55,2015-01-02T16:42:19,SDO
104,SOL2015-01-02T16:58:22L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T16:58:22,2015-01-02T17:02:58,SDO
105,SOL2015-01-02T16:59:36L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T16:59:36,2015-01-02T17:02:00,SDO
106,SOL2015-01-02T16:59:37L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T16:59:37,2015-01-02T17:02:01,SDO
107,SOL2015-01-02T16:59:43L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T16:59:43,2015-01-02T17:01:55,SDO
108,SOL2015-01-02T17:03:22L003C095,,-537.5999755859375,-384.0,-76.80000305175781,0.0,2015-01-02T17:03:22,2015-01-02T17:08:34,SDO
109,SOL2015-01-02T17:03:37L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T17:03:37,2015-01-02T17:06:13,SDO
110,SOL2015-01-02T17:21:46L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T17:21:46,2015-01-02T17:23:58,SDO
111,SOL2015-01-02T17:45:58L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T17:45:58,2015-01-02T17:50:58,SDO
112,SOL2015-01-02T18:04:34L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T18:04:34,2015-01-02T18:08:10,SDO
113,SOL2015-01-02T18:12:58L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T18:12:58,2015-01-02T18:15:22,SDO
114,SOL2015-01-02T18:17:34L003C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T18:17:34,2015-01-02T18:27:46,SDO
115,SOL2015-01-02T18:31:58L002C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T18:31:58,2015-01-02T18:40:58,SDO
116,SOL2015-01-02T19:20:58L074C112,,614.4000244140625,691.2000122070312,-384.0,-307.20001220703125,2015-01-02T19:20:58,2015-01-02T19:48:10,SDO
117,SOL2015-01-02T19:27:58L002C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T19:27:58,2015-01-02T19:32:58,SDO
118,SOL2015-01-02T19:33:46L002C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T19:33:46,2015-01-02T19:42:58,SDO
119,SOL2015-01-02T19:35:00L003C096,C1.1,-25.0,-23.0,-7.0,-5.0,2015-01-02T19:35:00,2015-01-02T19:39:00,SDO
120,SOL2015-01-02T19:35:00L027C090,C1.1,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-01-02T19:35:00,2015-01-02T19:39:00,GOES
121,SOL2015-01-02T19:47:00L027C090,C1.2,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-01-02T19:47:00,2015-01-02T19:49:00,GOES
122,SOL2015-01-02T19:47:00L075C111,C1.2,47.0,49.0,-22.0,-20.0,2015-01-02T19:47:00,2015-01-02T19:49:00,SDO
123,SOL2015-01-02T19:47:22L002C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T19:47:22,2015-01-02T19:51:46,SDO
124,SOL2015-01-02T19:47:36L002C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T19:47:36,2015-01-02T19:53:24,SDO
125,SOL2015-01-02T19:47:49L002C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T19:47:49,2015-01-02T19:54:01,SDO
126,SOL2015-01-02T19:47:55L002C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T19:47:55,2015-01-02T19:53:07,SDO
127,SOL2015-01-02T20:19:34L001C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T20:19:34,2015-01-02T20:22:10,SDO
128,SOL2015-01-02T20:26:58L001C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T20:26:58,2015-01-02T20:29:22,SDO
129,SOL2015-01-02T20:32:58L001C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T20:32:58,2015-01-02T20:36:58,SDO
130,SOL2015-01-02T20:50:10L001C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T20:50:10,2015-01-02T21:05:10,SDO
131,SOL2015-01-02T21:12:34L001C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T21:12:34,2015-01-02T21:15:34,SDO
132,SOL2015-01-02T21:32:24L001C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T21:32:24,2015-01-02T21:34:24,SDO
133,SOL2015-01-02T21:32:25L001C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-02T21:32:25,2015-01-02T21:35:49,SDO
134,SOL2015-01-03T00:10:58L000C095,,-460.79998779296875,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T00:10:58,2015-01-03T00:21:46,SDO
135,SOL2015-01-03T00:35:22L004C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T00:35:22,2015-01-03T00:42:34,SDO
136,SOL2015-01-03T00:44:46L004C095,,-460.79998779296875,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T00:44:46,2015-01-03T00:49:58,SDO
137,SOL2015-01-03T00:57:46L000C095,,-460.79998779296875,-384.0,-76.80000305175781,0.0,2015-01-03T00:57:46,2015-01-03T00:59:58,SDO
138,SOL2015-01-03T01:10:58L004C095,,-460.79998779296875,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T01:10:58,2015-01-03T01:22:46,SDO
139,SOL2015-01-03T01:13:00L024C090,C1.7,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-01-03T01:13:00,2015-01-03T01:21:00,GOES
140,SOL2015-01-03T01:13:00L003C095,C1.7,-22.0,-20.0,-6.0,-4.0,2015-01-03T01:13:00,2015-01-03T01:21:00,SDO
141,SOL2015-01-03T01:13:36L004C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T01:13:36,2015-01-03T01:20:12,SDO
142,SOL2015-01-03T01:15:13L004C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T01:15:13,2015-01-03T01:20:01,SDO
143,SOL2015-01-03T01:15:19L004C095,,-460.79998779296875,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T01:15:19,2015-01-03T01:20:19,SDO
144,SOL2015-01-03T01:15:40L004C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T01:15:40,2015-01-03T01:19:04,SDO
145,SOL2015-01-03T05:49:46L001C095,,-384.0,-230.39999389648438,-76.80000305175781,0.0,2015-01-03T05:49:46,2015-01-03T06:23:46,SDO
146,SOL2015-01-03T05:52:00L003C095,C1.1,-20.0,-18.0,-6.0,-4.0,2015-01-03T05:52:00,2015-01-03T05:57:00,SDO
147,SOL2015-01-03T05:52:00L002C096,C1.1,-20.5,-19.5,-6.5,-5.5,2015-01-03T05:52:00,2015-01-03T06:00:00,GOES
148,SOL2015-01-03T05:52:00L004C095,C1.1,-19.0,-17.0,-6.0,-4.0,2015-01-03T05:52:00,2015-01-03T06:00:00,SDO
149,SOL2015-01-03T05:55:24L001C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T05:55:24,2015-01-03T05:57:36,SDO
150,SOL2015-01-03T05:55:25L001C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T05:55:25,2015-01-03T05:57:37,SDO
151,SOL2015-01-03T06:01:00L022C090,C2.9,-89.9000015258789,89.9000015258789,-89.9000015258789,89.9000015258789,2015-01-03T06:01:00,2015-01-03T06:06:00,GOES
152,SOL2015-01-03T06:01:00L003C095,C2.9,-20.0,-18.0,-6.0,-4.0,2015-01-03T06:01:00,2015-01-03T06:06:00,SDO
153,SOL2015-01-03T06:01:19L001C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T06:01:19,2015-01-03T06:36:07,SDO
154,SOL2015-01-03T06:01:24L001C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T06:01:24,2015-01-03T06:22:00,SDO
155,SOL2015-01-03T06:01:25L001C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T06:01:25,2015-01-03T06:36:37,SDO
156,SOL2015-01-03T06:13:00L002C096,C4.6,-20.5,-19.5,-6.5,-5.5,2015-01-03T06:13:00,2015-01-03T06:20:00,GOES
157,SOL2015-01-03T06:13:00L003C095,C4.6,-20.0,-18.0,-6.0,-4.0,2015-01-03T06:13:00,2015-01-03T06:20:00,SDO
158,SOL2015-01-03T06:16:02L001C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T06:16:02,2015-01-03T06:25:02,SDO
159,SOL2015-01-03T06:43:00L003C095,C3.8,-19.0,-17.0,-6.0,-4.0,2015-01-03T06:43:00,2015-01-03T06:53:00,SDO
160,SOL2015-01-03T06:43:00L001C096,C3.8,-20.5,-19.5,-6.5,-5.5,2015-01-03T06:43:00,2015-01-03T06:53:00,GOES
161,SOL2015-01-03T06:45:10L005C095,,-384.0,-230.39999389648438,-76.80000305175781,0.0,2015-01-03T06:45:10,2015-01-03T06:54:22,SDO
162,SOL2015-01-03T06:45:24L005C095,,-384.0,-230.39999389648438,-76.80000305175781,0.0,2015-01-03T06:45:24,2015-01-03T06:54:24,SDO
163,SOL2015-01-03T06:46:13L005C095,,-384.0,-230.39999389648438,-76.80000305175781,0.0,2015-01-03T06:46:13,2015-01-03T06:56:01,SDO
164,SOL2015-01-03T06:46:19L001C095,,-384.0,-230.39999389648438,-76.80000305175781,0.0,2015-01-03T06:46:19,2015-01-03T06:55:43,SDO
165,SOL2015-01-03T06:46:26L001C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T06:46:26,2015-01-03T07:00:14,SDO
166,SOL2015-01-03T06:46:28L001C095,,-384.0,-307.20001220703125,-76.80000305175781,0.0,2015-01-03T06:46:28,2015-01-03T07:47:52,SDO
167,SOL2015-01-03T06:46:32L001C095,,-384.0,-230.39999389648438,-76.80000305175781,0.0,2015-01-03T06:46:32,2015-01-03T06:56:20,SDO
